prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,3,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,4,"[53, 57, 57, 60]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[53, 57, 57, 60]",F,major,5,"[53, 57, 57, 60]"
"[48, 55, 60, 64]","[53, 57, 57, 60]","[53, 57, 57, 60]",F,major,6,"[53, 57, 57, 60]"
"[53, 57, 57, 60]","[53, 57, 57, 60]","[53, 57, 57, 60]",F,major,7,"[53, 57, 57, 60]"
"[53, 57, 57, 60]","[53, 57, 57, 60]","[53, 57, 57, 60]",F,major,8,"[52, 55, 59, 62]"
"[53, 57, 57, 60]","[53, 57, 57, 60]","[52, 55, 59, 62]",F,major,9,"[52, 55, 59, 62]"
"[53, 57, 57, 60]","[52, 55, 59, 62]","[52, 55, 59, 62]",F,major,10,"[50, 53, 59, 62]"
"[52, 55, 59, 62]","[52, 55, 59, 62]","[50, 53, 59, 62]",F,major,11,"[50, 53, 59, 62]"
"[52, 55, 59, 62]","[50, 53, 59, 62]","[50, 53, 59, 62]",F,major,12,"[48, 52, 60, 64]"
"[50, 53, 59, 62]","[50, 53, 59, 62]","[48, 52, 60, 64]",F,major,13,"[48, 52, 60, 64]"
"[50, 53, 59, 62]","[48, 52, 60, 64]","[48, 52, 60, 64]",F,major,14,"[48, 52, 62, 65]"
"[48, 52, 60, 64]","[48, 52, 60, 64]","[48, 52, 62, 65]",F,major,15,"[48, 52, 62, 65]"
"[48, 52, 60, 64]","[48, 52, 62, 65]","[48, 52, 62, 65]",F,major,0,"[48, 52, 64, 67]"
"[48, 52, 62, 65]","[48, 52, 62, 65]","[48, 52, 64, 67]",F,major,1,"[48, 52, 64, 67]"
"[48, 52, 62, 65]","[48, 52, 64, 67]","[48, 52, 64, 67]",F,major,2,"[47, 50, 64, 67]"
"[48, 52, 64, 67]","[48, 52, 64, 67]","[47, 50, 64, 67]",F,major,3,"[47, 50, 64, 67]"
"[48, 52, 64, 67]","[47, 50, 64, 67]","[47, 50, 64, 67]",F,major,4,"[45, 48, 64, 65]"
"[47, 50, 64, 67]","[47, 50, 64, 67]","[45, 48, 64, 65]",F,major,5,"[45, 48, 64, 65]"
"[47, 50, 64, 67]","[45, 48, 64, 65]","[45, 48, 64, 65]",F,major,6,"[45, 48, 64, 65]"
"[45, 48, 64, 65]","[45, 48, 64, 65]","[45, 48, 64, 65]",F,major,7,"[45, 48, 64, 65]"
"[45, 48, 64, 65]","[45, 48, 64, 65]","[45, 48, 64, 65]",F,major,8,"[47, 55, 62, 65]"
"[45, 48, 64, 65]","[45, 48, 64, 65]","[47, 55, 62, 65]",F,major,9,"[47, 55, 62, 65]"
"[45, 48, 64, 65]","[47, 55, 62, 65]","[47, 55, 62, 65]",F,major,10,"[47, 55, 62, 65]"
"[47, 55, 62, 65]","[47, 55, 62, 65]","[47, 55, 62, 65]",F,major,11,"[47, 55, 62, 65]"
"[47, 55, 62, 65]","[47, 55, 62, 65]","[47, 55, 62, 65]",F,major,12,"[48, 55, 60, 64]"
"[47, 55, 62, 65]","[47, 55, 62, 65]","[48, 55, 60, 64]",F,major,13,"[48, 55, 60, 64]"
"[47, 55, 62, 65]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,14,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,15,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,0,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,1,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,2,"[50, 55, 60, 65]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[50, 55, 60, 65]",F,major,3,"[50, 55, 60, 65]"
"[48, 55, 60, 64]","[50, 55, 60, 65]","[50, 55, 60, 65]",F,major,4,"[52, 55, 60, 67]"
"[50, 55, 60, 65]","[50, 55, 60, 65]","[52, 55, 60, 67]",F,major,5,"[52, 55, 60, 67]"
"[50, 55, 60, 65]","[52, 55, 60, 67]","[52, 55, 60, 67]",F,major,6,"[52, 55, 59, 67]"
"[52, 55, 60, 67]","[52, 55, 60, 67]","[52, 55, 59, 67]",F,major,7,"[52, 55, 59, 67]"
"[52, 55, 60, 67]","[52, 55, 59, 67]","[52, 55, 59, 67]",F,major,8,"[40, 55, 60, 67]"
"[52, 55, 59, 67]","[52, 55, 59, 67]","[40, 55, 60, 67]",F,major,9,"[40, 55, 60, 67]"
"[52, 55, 59, 67]","[40, 55, 60, 67]","[40, 55, 60, 67]",F,major,10,"[41, 55, 62, 67]"
"[40, 55, 60, 67]","[40, 55, 60, 67]","[41, 55, 62, 67]",F,major,11,"[41, 55, 62, 67]"
"[40, 55, 60, 67]","[41, 55, 62, 67]","[41, 55, 62, 67]",F,major,12,"[43, 55, 59, 62]"
"[41, 55, 62, 67]","[41, 55, 62, 67]","[43, 55, 59, 62]",F,major,13,"[43, 55, 59, 62]"
"[41, 55, 62, 67]","[43, 55, 59, 62]","[43, 55, 59, 62]",F,major,14,"[43, 55, 57, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 55, 57, 62]",F,major,15,"[43, 55, 57, 62]"
"[43, 55, 59, 62]","[43, 55, 57, 62]","[43, 55, 57, 62]",F,major,0,"[40, 55, 55, 64]"
"[43, 55, 57, 62]","[43, 55, 57, 62]","[40, 55, 55, 64]",F,major,1,"[40, 55, 55, 64]"
"[43, 55, 57, 62]","[40, 55, 55, 64]","[40, 55, 55, 64]",F,major,2,"[40, 54, 55, 62]"
"[40, 55, 55, 64]","[40, 55, 55, 64]","[40, 54, 55, 62]",F,major,3,"[40, 54, 55, 62]"
"[40, 55, 55, 64]","[40, 54, 55, 62]","[40, 54, 55, 62]",F,major,4,"[45, 52, 55, 60]"
"[40, 54, 55, 62]","[40, 54, 55, 62]","[45, 52, 55, 60]",F,major,5,"[45, 52, 55, 60]"
"[40, 54, 55, 62]","[45, 52, 55, 60]","[45, 52, 55, 60]",F,major,6,"[45, 50, 55, 60]"
"[45, 52, 55, 60]","[45, 52, 55, 60]","[45, 50, 55, 60]",F,major,7,"[45, 50, 55, 60]"
"[45, 52, 55, 60]","[45, 50, 55, 60]","[45, 50, 55, 60]",F,major,8,"[45, 48, 54, 60]"
"[45, 50, 55, 60]","[45, 50, 55, 60]","[45, 48, 54, 60]",F,major,9,"[45, 48, 54, 60]"
"[45, 50, 55, 60]","[45, 48, 54, 60]","[45, 48, 54, 60]",F,major,10,"[45, 48, 54, 60]"
"[45, 48, 54, 60]","[45, 48, 54, 60]","[45, 48, 54, 60]",F,major,11,"[45, 48, 54, 60]"
"[45, 48, 54, 60]","[45, 48, 54, 60]","[45, 48, 54, 60]",F,major,12,"[43, 50, 55, 59]"
"[45, 48, 54, 60]","[45, 48, 54, 60]","[43, 50, 55, 59]",F,major,13,"[43, 50, 55, 59]"
"[45, 48, 54, 60]","[43, 50, 55, 59]","[43, 50, 55, 59]",F,major,14,"[43, 50, 55, 59]"
"[43, 50, 55, 59]","[43, 50, 55, 59]","[43, 50, 55, 59]",F,major,15,"[43, 50, 55, 59]"
"[43, 50, 55, 59]","[43, 50, 55, 59]","[43, 50, 55, 59]",F,major,0,"[43, 53, 55, 59]"
"[43, 50, 55, 59]","[43, 50, 55, 59]","[43, 53, 55, 59]",F,major,1,"[43, 53, 55, 59]"
"[43, 50, 55, 59]","[43, 53, 55, 59]","[43, 53, 55, 59]",F,major,2,"[43, 53, 55, 59]"
"[43, 53, 55, 59]","[43, 53, 55, 59]","[43, 53, 55, 59]",F,major,3,"[43, 53, 55, 59]"
"[43, 53, 55, 59]","[43, 53, 55, 59]","[43, 53, 55, 59]",F,major,4,"[45, 52, 57, 60]"
"[43, 53, 55, 59]","[43, 53, 55, 59]","[45, 52, 57, 60]",F,major,5,"[45, 52, 57, 60]"
"[43, 53, 55, 59]","[45, 52, 57, 60]","[45, 52, 57, 60]",F,major,6,"[45, 52, 57, 60]"
"[45, 52, 57, 60]","[45, 52, 57, 60]","[45, 52, 57, 60]",F,major,7,"[45, 52, 57, 60]"
"[45, 52, 57, 60]","[45, 52, 57, 60]","[45, 52, 57, 60]",F,major,8,"[47, 50, 55, 62]"
