prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[45, 60, 64, 69]","[45, 60, 64, 69]","[47, 62, 64, 69]",A,minor,3,"[47, 62, 64, 69]"
"[45, 60, 64, 69]","[47, 62, 64, 69]","[47, 62, 64, 69]",A,minor,4,"[48, 64, 64, 69]"
"[47, 62, 64, 69]","[47, 62, 64, 69]","[48, 64, 64, 69]",A,minor,5,"[48, 64, 64, 69]"
"[47, 62, 64, 69]","[48, 64, 64, 69]","[48, 64, 64, 69]",A,minor,6,"[48, 64, 64, 71]"
"[48, 64, 64, 69]","[48, 64, 64, 69]","[48, 64, 64, 71]",A,minor,7,"[48, 64, 64, 71]"
"[48, 64, 64, 69]","[48, 64, 64, 71]","[48, 64, 64, 71]",A,minor,8,"[45, 57, 64, 72]"
"[48, 64, 64, 71]","[48, 64, 64, 71]","[45, 57, 64, 72]",A,minor,9,"[45, 57, 64, 72]"
"[48, 64, 64, 71]","[45, 57, 64, 72]","[45, 57, 64, 72]",A,minor,10,"[45, 57, 69, 72]"
"[45, 57, 64, 72]","[45, 57, 64, 72]","[45, 57, 69, 72]",A,minor,11,"[45, 57, 69, 72]"
"[45, 57, 64, 72]","[45, 57, 69, 72]","[45, 57, 69, 72]",A,minor,12,"[52, 59, 69, 71]"
"[45, 57, 69, 72]","[45, 57, 69, 72]","[52, 59, 69, 71]",A,minor,13,"[52, 59, 69, 71]"
"[45, 57, 69, 72]","[52, 59, 69, 71]","[52, 59, 69, 71]",A,minor,14,"[52, 59, 68, 71]"
"[52, 59, 69, 71]","[52, 59, 69, 71]","[52, 59, 68, 71]",A,minor,15,"[52, 59, 68, 71]"
"[52, 59, 69, 71]","[52, 59, 68, 71]","[52, 59, 68, 71]",A,minor,0,"[49, 58, 67, 76]"
"[52, 59, 68, 71]","[52, 59, 68, 71]","[49, 58, 67, 76]",A,minor,1,"[49, 58, 67, 76]"
"[52, 59, 68, 71]","[49, 58, 67, 76]","[49, 58, 67, 76]",A,minor,2,"[49, 58, 67, 76]"
"[49, 58, 67, 76]","[49, 58, 67, 76]","[49, 58, 67, 76]",A,minor,3,"[49, 58, 67, 76]"
"[49, 58, 67, 76]","[49, 58, 67, 76]","[49, 58, 67, 76]",A,minor,4,"[50, 57, 65, 74]"
