prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 52, 60, 67]","[48, 52, 60, 67]","[48, 53, 60, 67]",F,major,3,"[48, 53, 60, 67]"
"[48, 52, 60, 67]","[48, 53, 60, 67]","[48, 53, 60, 67]",F,major,4,"[40, 55, 60, 67]"
"[48, 53, 60, 67]","[48, 53, 60, 67]","[40, 55, 60, 67]",F,major,5,"[40, 55, 60, 67]"
"[48, 53, 60, 67]","[40, 55, 60, 67]","[40, 55, 60, 67]",F,major,6,"[41, 57, 60, 67]"
"[40, 55, 60, 67]","[40, 55, 60, 67]","[41, 57, 60, 67]",F,major,7,"[41, 57, 60, 67]"
"[40, 55, 60, 67]","[41, 57, 60, 67]","[41, 57, 60, 67]",F,major,8,"[43, 55, 59, 67]"
"[41, 57, 60, 67]","[41, 57, 60, 67]","[43, 55, 59, 67]",F,major,9,"[43, 55, 59, 67]"
"[41, 57, 60, 67]","[43, 55, 59, 67]","[43, 55, 59, 67]",F,major,10,"[43, 53, 59, 67]"
"[43, 55, 59, 67]","[43, 55, 59, 67]","[43, 53, 59, 67]",F,major,11,"[43, 53, 59, 67]"
"[43, 55, 59, 67]","[43, 53, 59, 67]","[43, 53, 59, 67]",F,major,12,"[36, 52, 60, 67]"
"[43, 53, 59, 67]","[43, 53, 59, 67]","[36, 52, 60, 67]",F,major,13,"[36, 52, 60, 67]"
"[43, 53, 59, 67]","[36, 52, 60, 67]","[36, 52, 60, 67]",F,major,14,"[36, 52, 60, 69]"
"[36, 52, 60, 67]","[36, 52, 60, 67]","[36, 52, 60, 69]",F,major,15,"[36, 52, 60, 69]"
"[36, 52, 60, 67]","[36, 52, 60, 69]","[36, 52, 60, 69]",F,major,0,"[43, 50, 62, 70]"
"[36, 52, 60, 69]","[36, 52, 60, 69]","[43, 50, 62, 70]",F,major,1,"[43, 50, 62, 70]"
"[36, 52, 60, 69]","[43, 50, 62, 70]","[43, 50, 62, 70]",F,major,2,"[43, 52, 62, 70]"
"[43, 50, 62, 70]","[43, 50, 62, 70]","[43, 52, 62, 70]",F,major,3,"[43, 52, 62, 70]"
"[43, 50, 62, 70]","[43, 52, 62, 70]","[43, 52, 62, 70]",F,major,4,"[45, 53, 60, 69]"
"[43, 52, 62, 70]","[43, 52, 62, 70]","[45, 53, 60, 69]",F,major,5,"[45, 53, 60, 69]"
"[43, 52, 62, 70]","[45, 53, 60, 69]","[45, 53, 60, 69]",F,major,6,"[46, 53, 60, 69]"
"[45, 53, 60, 69]","[45, 53, 60, 69]","[46, 53, 60, 69]",F,major,7,"[46, 53, 60, 69]"
"[45, 53, 60, 69]","[46, 53, 60, 69]","[46, 53, 60, 69]",F,major,8,"[48, 52, 60, 67]"
"[46, 53, 60, 69]","[46, 53, 60, 69]","[48, 52, 60, 67]",F,major,9,"[48, 52, 60, 67]"
"[46, 53, 60, 69]","[48, 52, 60, 67]","[48, 52, 60, 67]",F,major,10,"[48, 52, 58, 67]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[48, 52, 58, 67]",F,major,11,"[48, 52, 58, 67]"
"[48, 52, 60, 67]","[48, 52, 58, 67]","[48, 52, 58, 67]",F,major,12,"[50, 53, 57, 65]"
"[48, 52, 58, 67]","[48, 52, 58, 67]","[50, 53, 57, 65]",F,major,13,"[50, 53, 57, 65]"
"[48, 52, 58, 67]","[50, 53, 57, 65]","[50, 53, 57, 65]",F,major,14,"[50, 53, 57, 65]"
"[50, 53, 57, 65]","[50, 53, 57, 65]","[50, 53, 57, 65]",F,major,15,"[50, 53, 57, 65]"
"[50, 53, 57, 65]","[50, 53, 57, 65]","[50, 53, 57, 65]",F,major,0,"[47, 50, 55, 67]"
