prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[47, 55, 62, 67]","[47, 55, 62, 67]","[47, 53, 62, 67]",G,major,3,"[47, 53, 62, 67]"
"[47, 55, 62, 67]","[47, 53, 62, 67]","[47, 53, 62, 67]",G,major,4,"[48, 52, 60, 67]"
"[47, 53, 62, 67]","[47, 53, 62, 67]","[48, 52, 60, 67]",G,major,5,"[48, 52, 60, 67]"
"[47, 53, 62, 67]","[48, 52, 60, 67]","[48, 52, 60, 67]",G,major,6,"[48, 52, 60, 67]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[48, 52, 60, 67]",G,major,7,"[48, 52, 60, 67]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[48, 52, 60, 67]",G,major,8,"[43, 50, 60, 67]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[43, 50, 60, 67]",G,major,9,"[43, 50, 60, 67]"
"[48, 52, 60, 67]","[43, 50, 60, 67]","[43, 50, 60, 67]",G,major,10,"[43, 50, 59, 67]"
"[43, 50, 60, 67]","[43, 50, 60, 67]","[43, 50, 59, 67]",G,major,11,"[43, 50, 59, 67]"
"[43, 50, 60, 67]","[43, 50, 59, 67]","[43, 50, 59, 67]",G,major,12,"[36, 52, 60, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[36, 52, 60, 67]",G,major,13,"[36, 52, 60, 67]"
"[43, 50, 59, 67]","[36, 52, 60, 67]","[36, 52, 60, 67]",G,major,14,"[36, 52, 60, 69]"
"[36, 52, 60, 67]","[36, 52, 60, 67]","[36, 52, 60, 69]",G,major,15,"[36, 52, 60, 69]"
"[36, 52, 60, 67]","[36, 52, 60, 69]","[36, 52, 60, 69]",G,major,0,"[38, 50, 53, 70]"
"[36, 52, 60, 69]","[36, 52, 60, 69]","[38, 50, 53, 70]",G,major,1,"[38, 50, 53, 70]"
"[36, 52, 60, 69]","[38, 50, 53, 70]","[38, 50, 53, 70]",G,major,2,"[40, 50, 55, 70]"
