prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[60, 64, 67, 72]","[60, 64, 67, 72]","[59, 64, 67, 72]",D,major,3,"[59, 64, 67, 72]"
"[60, 64, 67, 72]","[59, 64, 67, 72]","[59, 64, 67, 72]",D,major,4,"[57, 64, 69, 72]"
"[59, 64, 67, 72]","[59, 64, 67, 72]","[57, 64, 69, 72]",D,major,5,"[57, 64, 69, 72]"
"[59, 64, 67, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",D,major,6,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",D,major,7,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",D,major,8,"[52, 64, 67, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[52, 64, 67, 72]",D,major,9,"[52, 64, 67, 72]"
"[57, 64, 69, 72]","[52, 64, 67, 72]","[52, 64, 67, 72]",D,major,10,"[52, 64, 67, 72]"
"[52, 64, 67, 72]","[52, 64, 67, 72]","[52, 64, 67, 72]",D,major,11,"[52, 64, 67, 72]"
"[52, 64, 67, 72]","[52, 64, 67, 72]","[52, 64, 67, 72]",D,major,12,"[52, 64, 67, 71]"
"[52, 64, 67, 72]","[52, 64, 67, 72]","[52, 64, 67, 71]",D,major,13,"[52, 64, 67, 71]"
"[52, 64, 67, 72]","[52, 64, 67, 71]","[52, 64, 67, 71]",D,major,14,"[52, 62, 67, 71]"
"[52, 64, 67, 71]","[52, 64, 67, 71]","[52, 62, 67, 71]",D,major,15,"[52, 62, 67, 71]"
"[52, 64, 67, 71]","[52, 62, 67, 71]","[52, 62, 67, 71]",D,major,0,"[53, 60, 67, 69]"
"[52, 62, 67, 71]","[52, 62, 67, 71]","[53, 60, 67, 69]",D,major,1,"[53, 60, 67, 69]"
"[52, 62, 67, 71]","[53, 60, 67, 69]","[53, 60, 67, 69]",D,major,2,"[52, 60, 67, 69]"
"[53, 60, 67, 69]","[53, 60, 67, 69]","[52, 60, 67, 69]",D,major,3,"[52, 60, 67, 69]"
"[53, 60, 67, 69]","[52, 60, 67, 69]","[52, 60, 67, 69]",D,major,4,"[50, 62, 66, 69]"
"[52, 60, 67, 69]","[52, 60, 67, 69]","[50, 62, 66, 69]",D,major,5,"[50, 62, 66, 69]"
"[52, 60, 67, 69]","[50, 62, 66, 69]","[50, 62, 66, 69]",D,major,6,"[50, 60, 66, 69]"
"[50, 62, 66, 69]","[50, 62, 66, 69]","[50, 60, 66, 69]",D,major,7,"[50, 60, 66, 69]"
"[50, 62, 66, 69]","[50, 60, 66, 69]","[50, 60, 66, 69]",D,major,8,"[52, 59, 67, 67]"
"[50, 60, 66, 69]","[50, 60, 66, 69]","[52, 59, 67, 67]",D,major,9,"[52, 59, 67, 67]"
"[50, 60, 66, 69]","[52, 59, 67, 67]","[52, 59, 67, 67]",D,major,10,"[52, 59, 66, 67]"
"[52, 59, 67, 67]","[52, 59, 67, 67]","[52, 59, 66, 67]",D,major,11,"[52, 59, 66, 67]"
"[52, 59, 67, 67]","[52, 59, 66, 67]","[52, 59, 66, 67]",D,major,12,"[57, 60, 64, 72]"
"[52, 59, 66, 67]","[52, 59, 66, 67]","[57, 60, 64, 72]",D,major,13,"[57, 60, 64, 72]"
"[52, 59, 66, 67]","[57, 60, 64, 72]","[57, 60, 64, 72]",D,major,14,"[55, 60, 64, 72]"
"[57, 60, 64, 72]","[57, 60, 64, 72]","[55, 60, 64, 72]",D,major,15,"[55, 60, 64, 72]"
"[57, 60, 64, 72]","[55, 60, 64, 72]","[55, 60, 64, 72]",D,major,0,"[53, 60, 69, 74]"
"[55, 60, 64, 72]","[55, 60, 64, 72]","[53, 60, 69, 74]",D,major,1,"[53, 60, 69, 74]"
"[55, 60, 64, 72]","[53, 60, 69, 74]","[53, 60, 69, 74]",D,major,2,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",D,major,3,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",D,major,4,"[55, 59, 67, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[55, 59, 67, 74]",D,major,5,"[55, 59, 67, 74]"
"[53, 60, 69, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",D,major,6,"[55, 59, 67, 74]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",D,major,7,"[55, 59, 67, 74]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",D,major,8,"[48, 60, 67, 76]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[48, 60, 67, 76]",D,major,9,"[48, 60, 67, 76]"
"[55, 59, 67, 74]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,10,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,11,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,12,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,13,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,14,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,15,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,0,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,1,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,2,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",D,major,3,"[48, 60, 67, 76]"
