prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 52, 55, 60]","[48, 52, 55, 60]","[48, 52, 55, 60]",B-,major,3,"[48, 52, 55, 60]"
"[48, 52, 55, 60]","[48, 52, 55, 60]","[48, 52, 55, 60]",B-,major,4,"[47, 50, 55, 62]"
"[48, 52, 55, 60]","[48, 52, 55, 60]","[47, 50, 55, 62]",B-,major,5,"[47, 50, 55, 62]"
"[48, 52, 55, 60]","[47, 50, 55, 62]","[47, 50, 55, 62]",B-,major,6,"[47, 50, 55, 62]"
"[47, 50, 55, 62]","[47, 50, 55, 62]","[47, 50, 55, 62]",B-,major,7,"[47, 50, 55, 62]"
"[47, 50, 55, 62]","[47, 50, 55, 62]","[47, 50, 55, 62]",B-,major,8,"[48, 48, 55, 64]"
"[47, 50, 55, 62]","[47, 50, 55, 62]","[48, 48, 55, 64]",B-,major,9,"[48, 48, 55, 64]"
"[47, 50, 55, 62]","[48, 48, 55, 64]","[48, 48, 55, 64]",B-,major,10,"[48, 48, 55, 64]"
"[48, 48, 55, 64]","[48, 48, 55, 64]","[48, 48, 55, 64]",B-,major,11,"[48, 48, 55, 64]"
"[48, 48, 55, 64]","[48, 48, 55, 64]","[48, 48, 55, 64]",B-,major,12,"[43, 47, 55, 62]"
"[48, 48, 55, 64]","[48, 48, 55, 64]","[43, 47, 55, 62]",B-,major,13,"[43, 47, 55, 62]"
"[48, 48, 55, 64]","[43, 47, 55, 62]","[43, 47, 55, 62]",B-,major,14,"[43, 47, 55, 62]"
"[43, 47, 55, 62]","[43, 47, 55, 62]","[43, 47, 55, 62]",B-,major,15,"[43, 47, 55, 62]"
"[43, 47, 55, 62]","[43, 47, 55, 62]","[43, 47, 55, 62]",B-,major,0,"[45, 48, 55, 60]"
"[43, 47, 55, 62]","[43, 47, 55, 62]","[45, 48, 55, 60]",B-,major,1,"[45, 48, 55, 60]"
"[43, 47, 55, 62]","[45, 48, 55, 60]","[45, 48, 55, 60]",B-,major,2,"[45, 48, 54, 60]"
"[45, 48, 55, 60]","[45, 48, 55, 60]","[45, 48, 54, 60]",B-,major,3,"[45, 48, 54, 60]"
"[45, 48, 55, 60]","[45, 48, 54, 60]","[45, 48, 54, 60]",B-,major,4,"[47, 50, 55, 59]"
"[45, 48, 54, 60]","[45, 48, 54, 60]","[47, 50, 55, 59]",B-,major,5,"[47, 50, 55, 59]"
"[45, 48, 54, 60]","[47, 50, 55, 59]","[47, 50, 55, 59]",B-,major,6,"[48, 50, 55, 59]"
"[47, 50, 55, 59]","[47, 50, 55, 59]","[48, 50, 55, 59]",B-,major,7,"[48, 50, 55, 59]"
"[47, 50, 55, 59]","[48, 50, 55, 59]","[48, 50, 55, 59]",B-,major,8,"[50, 50, 54, 57]"
"[48, 50, 55, 59]","[48, 50, 55, 59]","[50, 50, 54, 57]",B-,major,9,"[50, 50, 54, 57]"
"[48, 50, 55, 59]","[50, 50, 54, 57]","[50, 50, 54, 57]",B-,major,10,"[38, 48, 54, 57]"
"[50, 50, 54, 57]","[50, 50, 54, 57]","[38, 48, 54, 57]",B-,major,11,"[38, 48, 54, 57]"
