prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 69, 72, 76]","[57, 69, 72, 76]","[57, 69, 72, 76]",D,minor,3,"[57, 69, 72, 76]"
"[57, 69, 72, 76]","[57, 69, 72, 76]","[57, 69, 72, 76]",D,minor,4,"[59, 67, 74, 79]"
"[57, 69, 72, 76]","[57, 69, 72, 76]","[59, 67, 74, 79]",D,minor,5,"[59, 67, 74, 79]"
"[57, 69, 72, 76]","[59, 67, 74, 79]","[59, 67, 74, 79]",D,minor,6,"[59, 67, 74, 79]"
"[59, 67, 74, 79]","[59, 67, 74, 79]","[59, 67, 74, 79]",D,minor,7,"[59, 67, 74, 79]"
"[59, 67, 74, 79]","[59, 67, 74, 79]","[59, 67, 74, 79]",D,minor,8,"[60, 67, 74, 76]"
"[59, 67, 74, 79]","[59, 67, 74, 79]","[60, 67, 74, 76]",D,minor,9,"[60, 67, 74, 76]"
"[59, 67, 74, 79]","[60, 67, 74, 76]","[60, 67, 74, 76]",D,minor,10,"[60, 67, 72, 76]"
"[60, 67, 74, 76]","[60, 67, 74, 76]","[60, 67, 72, 76]",D,minor,11,"[60, 67, 72, 76]"
"[60, 67, 74, 76]","[60, 67, 72, 76]","[60, 67, 72, 76]",D,minor,12,"[62, 65, 72, 77]"
"[60, 67, 72, 76]","[60, 67, 72, 76]","[62, 65, 72, 77]",D,minor,13,"[62, 65, 72, 77]"
"[60, 67, 72, 76]","[62, 65, 72, 77]","[62, 65, 72, 77]",D,minor,14,"[62, 65, 71, 77]"
"[62, 65, 72, 77]","[62, 65, 72, 77]","[62, 65, 71, 77]",D,minor,15,"[62, 65, 71, 77]"
"[62, 65, 72, 77]","[62, 65, 71, 77]","[62, 65, 71, 77]",D,minor,0,"[64, 67, 72, 76]"
"[62, 65, 71, 77]","[62, 65, 71, 77]","[64, 67, 72, 76]",D,minor,1,"[64, 67, 72, 76]"
"[62, 65, 71, 77]","[64, 67, 72, 76]","[64, 67, 72, 76]",D,minor,2,"[64, 67, 72, 76]"
"[64, 67, 72, 76]","[64, 67, 72, 76]","[64, 67, 72, 76]",D,minor,3,"[64, 67, 72, 76]"
"[64, 67, 72, 76]","[64, 67, 72, 76]","[64, 67, 72, 76]",D,minor,4,"[66, 69, 72, 74]"
"[64, 67, 72, 76]","[64, 67, 72, 76]","[66, 69, 72, 74]",D,minor,5,"[66, 69, 72, 74]"
"[64, 67, 72, 76]","[66, 69, 72, 74]","[66, 69, 72, 74]",D,minor,6,"[66, 69, 72, 74]"
"[66, 69, 72, 74]","[66, 69, 72, 74]","[66, 69, 72, 74]",D,minor,7,"[66, 69, 72, 74]"
"[66, 69, 72, 74]","[66, 69, 72, 74]","[66, 69, 72, 74]",D,minor,8,"[67, 67, 72, 74]"
"[66, 69, 72, 74]","[66, 69, 72, 74]","[67, 67, 72, 74]",D,minor,9,"[67, 67, 72, 74]"
