prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 62, 65, 69]",A,minor,3,"[45, 62, 65, 69]"
"[45, 60, 64, 69]","[45, 62, 65, 69]","[45, 62, 65, 69]",A,minor,4,"[57, 60, 64, 69]"
"[45, 62, 65, 69]","[45, 62, 65, 69]","[57, 60, 64, 69]",A,minor,5,"[57, 60, 64, 69]"
"[45, 62, 65, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",A,minor,6,"[57, 59, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 59, 64, 69]",A,minor,7,"[57, 59, 64, 69]"
"[57, 60, 64, 69]","[57, 59, 64, 69]","[57, 59, 64, 69]",A,minor,8,"[53, 57, 64, 69]"
"[57, 59, 64, 69]","[57, 59, 64, 69]","[53, 57, 64, 69]",A,minor,9,"[53, 57, 64, 69]"
"[57, 59, 64, 69]","[53, 57, 64, 69]","[53, 57, 64, 69]",A,minor,10,"[53, 57, 62, 69]"
"[53, 57, 64, 69]","[53, 57, 64, 69]","[53, 57, 62, 69]",A,minor,11,"[53, 57, 62, 69]"
"[53, 57, 64, 69]","[53, 57, 62, 69]","[53, 57, 62, 69]",A,minor,12,"[48, 57, 64, 76]"
"[53, 57, 62, 69]","[53, 57, 62, 69]","[48, 57, 64, 76]",A,minor,13,"[48, 57, 64, 76]"
"[53, 57, 62, 69]","[48, 57, 64, 76]","[48, 57, 64, 76]",A,minor,14,"[48, 60, 64, 76]"
"[48, 57, 64, 76]","[48, 57, 64, 76]","[48, 60, 64, 76]",A,minor,15,"[48, 60, 64, 76]"
"[48, 57, 64, 76]","[48, 60, 64, 76]","[48, 60, 64, 76]",A,minor,0,"[50, 59, 65, 74]"
"[48, 60, 64, 76]","[48, 60, 64, 76]","[50, 59, 65, 74]",A,minor,1,"[50, 59, 65, 74]"
"[48, 60, 64, 76]","[50, 59, 65, 74]","[50, 59, 65, 74]",A,minor,2,"[50, 57, 65, 74]"
"[50, 59, 65, 74]","[50, 59, 65, 74]","[50, 57, 65, 74]",A,minor,3,"[50, 57, 65, 74]"
"[50, 59, 65, 74]","[50, 57, 65, 74]","[50, 57, 65, 74]",A,minor,4,"[44, 59, 64, 76]"
"[50, 57, 65, 74]","[50, 57, 65, 74]","[44, 59, 64, 76]",A,minor,5,"[44, 59, 64, 76]"
"[50, 57, 65, 74]","[44, 59, 64, 76]","[44, 59, 64, 76]",A,minor,6,"[44, 59, 64, 76]"
"[44, 59, 64, 76]","[44, 59, 64, 76]","[44, 59, 64, 76]",A,minor,7,"[44, 59, 64, 76]"
"[44, 59, 64, 76]","[44, 59, 64, 76]","[44, 59, 64, 76]",A,minor,8,"[45, 57, 64, 72]"
