prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[60, 64, 67, 72]","[60, 64, 67, 72]","[60, 64, 67, 72]",C,major,3,"[60, 64, 67, 72]"
"[60, 64, 67, 72]","[60, 64, 67, 72]","[60, 64, 67, 72]",C,major,4,"[57, 64, 69, 72]"
"[60, 64, 67, 72]","[60, 64, 67, 72]","[57, 64, 69, 72]",C,major,5,"[57, 64, 69, 72]"
"[60, 64, 67, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",C,major,6,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",C,major,7,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",C,major,8,"[57, 65, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 65, 69, 72]",C,major,9,"[57, 65, 69, 72]"
"[57, 64, 69, 72]","[57, 65, 69, 72]","[57, 65, 69, 72]",C,major,10,"[57, 65, 69, 72]"
"[57, 65, 69, 72]","[57, 65, 69, 72]","[57, 65, 69, 72]",C,major,11,"[57, 65, 69, 72]"
"[57, 65, 69, 72]","[57, 65, 69, 72]","[57, 65, 69, 72]",C,major,12,"[52, 67, 67, 71]"
"[57, 65, 69, 72]","[57, 65, 69, 72]","[52, 67, 67, 71]",C,major,13,"[52, 67, 67, 71]"
"[57, 65, 69, 72]","[52, 67, 67, 71]","[52, 67, 67, 71]",C,major,14,"[52, 67, 67, 71]"
"[52, 67, 67, 71]","[52, 67, 67, 71]","[52, 67, 67, 71]",C,major,15,"[52, 67, 67, 71]"
"[52, 67, 67, 71]","[52, 67, 67, 71]","[52, 67, 67, 71]",C,major,0,"[53, 60, 65, 69]"
"[52, 67, 67, 71]","[52, 67, 67, 71]","[53, 60, 65, 69]",C,major,1,"[53, 60, 65, 69]"
"[52, 67, 67, 71]","[53, 60, 65, 69]","[53, 60, 65, 69]",C,major,2,"[53, 60, 65, 69]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[53, 60, 65, 69]",C,major,3,"[53, 60, 65, 69]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[53, 60, 65, 69]",C,major,4,"[53, 62, 65, 69]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[53, 62, 65, 69]",C,major,5,"[53, 62, 65, 69]"
"[53, 60, 65, 69]","[53, 62, 65, 69]","[53, 62, 65, 69]",C,major,6,"[53, 62, 65, 69]"
"[53, 62, 65, 69]","[53, 62, 65, 69]","[53, 62, 65, 69]",C,major,7,"[53, 62, 65, 69]"
"[53, 62, 65, 69]","[53, 62, 65, 69]","[53, 62, 65, 69]",C,major,8,"[48, 64, 64, 67]"
"[53, 62, 65, 69]","[53, 62, 65, 69]","[48, 64, 64, 67]",C,major,9,"[48, 64, 64, 67]"
"[53, 62, 65, 69]","[48, 64, 64, 67]","[48, 64, 64, 67]",C,major,10,"[48, 64, 65, 67]"
"[48, 64, 64, 67]","[48, 64, 64, 67]","[48, 64, 65, 67]",C,major,11,"[48, 64, 65, 67]"
"[48, 64, 64, 67]","[48, 64, 65, 67]","[48, 64, 65, 67]",C,major,12,"[52, 60, 67, 72]"
"[48, 64, 65, 67]","[48, 64, 65, 67]","[52, 60, 67, 72]",C,major,13,"[52, 60, 67, 72]"
"[48, 64, 65, 67]","[52, 60, 67, 72]","[52, 60, 67, 72]",C,major,14,"[52, 60, 67, 72]"
"[52, 60, 67, 72]","[52, 60, 67, 72]","[52, 60, 67, 72]",C,major,15,"[52, 60, 67, 72]"
"[52, 60, 67, 72]","[52, 60, 67, 72]","[52, 60, 67, 72]",C,major,0,"[53, 60, 69, 74]"
"[52, 60, 67, 72]","[52, 60, 67, 72]","[53, 60, 69, 74]",C,major,1,"[53, 60, 69, 74]"
"[52, 60, 67, 72]","[53, 60, 69, 74]","[53, 60, 69, 74]",C,major,2,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",C,major,3,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",C,major,4,"[55, 59, 67, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[55, 59, 67, 74]",C,major,5,"[55, 59, 67, 74]"
"[53, 60, 69, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",C,major,6,"[55, 59, 67, 74]"
