prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",D,major,3,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",D,major,4,"[48, 62, 65, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 62, 65, 67]",D,major,5,"[48, 62, 65, 67]"
"[48, 60, 64, 67]","[48, 62, 65, 67]","[48, 62, 65, 67]",D,major,6,"[47, 62, 65, 67]"
"[48, 62, 65, 67]","[48, 62, 65, 67]","[47, 62, 65, 67]",D,major,7,"[47, 62, 65, 67]"
"[48, 62, 65, 67]","[47, 62, 65, 67]","[47, 62, 65, 67]",D,major,8,"[48, 62, 64, 67]"
"[47, 62, 65, 67]","[47, 62, 65, 67]","[48, 62, 64, 67]",D,major,9,"[48, 62, 64, 67]"
"[47, 62, 65, 67]","[48, 62, 64, 67]","[48, 62, 64, 67]",D,major,10,"[50, 62, 65, 67]"
"[48, 62, 64, 67]","[48, 62, 64, 67]","[50, 62, 65, 67]",D,major,11,"[50, 62, 65, 67]"
"[48, 62, 64, 67]","[50, 62, 65, 67]","[50, 62, 65, 67]",D,major,12,"[52, 60, 67, 67]"
"[50, 62, 65, 67]","[50, 62, 65, 67]","[52, 60, 67, 67]",D,major,13,"[52, 60, 67, 67]"
"[50, 62, 65, 67]","[52, 60, 67, 67]","[52, 60, 67, 67]",D,major,14,"[48, 60, 67, 67]"
"[52, 60, 67, 67]","[52, 60, 67, 67]","[48, 60, 67, 67]",D,major,15,"[48, 60, 67, 67]"
"[52, 60, 67, 67]","[48, 60, 67, 67]","[48, 60, 67, 67]",D,major,0,"[53, 60, 67, 69]"
"[48, 60, 67, 67]","[48, 60, 67, 67]","[53, 60, 67, 69]",D,major,1,"[53, 60, 67, 69]"
"[48, 60, 67, 67]","[53, 60, 67, 69]","[53, 60, 67, 69]",D,major,2,"[53, 60, 65, 69]"
"[53, 60, 67, 69]","[53, 60, 67, 69]","[53, 60, 65, 69]",D,major,3,"[53, 60, 64, 69]"
"[53, 60, 67, 69]","[53, 60, 65, 69]","[53, 60, 64, 69]",D,major,4,"[41, 60, 65, 69]"
"[53, 60, 65, 69]","[53, 60, 64, 69]","[41, 60, 65, 69]",D,major,5,"[41, 60, 65, 69]"
"[53, 60, 64, 69]","[41, 60, 65, 69]","[41, 60, 65, 69]",D,major,6,"[41, 60, 65, 69]"
"[41, 60, 65, 69]","[41, 60, 65, 69]","[41, 60, 65, 69]",D,major,7,"[41, 60, 65, 69]"
"[41, 60, 65, 69]","[41, 60, 65, 69]","[41, 60, 65, 69]",D,major,8,"[48, 60, 65, 67]"
"[41, 60, 65, 69]","[41, 60, 65, 69]","[48, 60, 65, 67]",D,major,9,"[48, 60, 65, 67]"
"[41, 60, 65, 69]","[48, 60, 65, 67]","[48, 60, 65, 67]",D,major,10,"[48, 60, 65, 67]"
"[48, 60, 65, 67]","[48, 60, 65, 67]","[48, 60, 65, 67]",D,major,11,"[48, 60, 65, 67]"
"[48, 60, 65, 67]","[48, 60, 65, 67]","[48, 60, 65, 67]",D,major,12,"[48, 60, 64, 67]"
"[48, 60, 65, 67]","[48, 60, 65, 67]","[48, 60, 64, 67]",D,major,13,"[48, 60, 64, 67]"
"[48, 60, 65, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",D,major,14,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",D,major,15,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",D,major,0,"[50, 60, 62, 65]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[50, 60, 62, 65]",D,major,1,"[50, 60, 62, 65]"
