prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",A,major,3,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",A,major,4,"[43, 55, 59, 62]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[43, 55, 59, 62]",A,major,5,"[43, 55, 59, 62]"
"[48, 55, 60, 64]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,6,"[43, 55, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,7,"[43, 55, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,8,"[40, 55, 60, 60]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[40, 55, 60, 60]",A,major,9,"[40, 55, 60, 60]"
"[43, 55, 59, 62]","[40, 55, 60, 60]","[40, 55, 60, 60]",A,major,10,"[40, 55, 60, 60]"
"[40, 55, 60, 60]","[40, 55, 60, 60]","[40, 55, 60, 60]",A,major,11,"[40, 55, 60, 60]"
"[40, 55, 60, 60]","[40, 55, 60, 60]","[40, 55, 60, 60]",A,major,12,"[43, 55, 59, 62]"
"[40, 55, 60, 60]","[40, 55, 60, 60]","[43, 55, 59, 62]",A,major,13,"[43, 55, 59, 62]"
"[40, 55, 60, 60]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,14,"[43, 55, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,15,"[43, 55, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,0,"[36, 55, 60, 64]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[36, 55, 60, 64]",A,major,1,"[36, 55, 60, 64]"
"[43, 55, 59, 62]","[36, 55, 60, 64]","[36, 55, 60, 64]",A,major,2,"[36, 55, 59, 64]"
"[36, 55, 60, 64]","[36, 55, 60, 64]","[36, 55, 59, 64]",A,major,3,"[36, 55, 59, 64]"
"[36, 55, 60, 64]","[36, 55, 59, 64]","[36, 55, 59, 64]",A,major,4,"[38, 50, 57, 66]"
"[36, 55, 59, 64]","[36, 55, 59, 64]","[38, 50, 57, 66]",A,major,5,"[38, 50, 57, 66]"
"[36, 55, 59, 64]","[38, 50, 57, 66]","[38, 50, 57, 66]",A,major,6,"[38, 50, 57, 66]"
"[38, 50, 57, 66]","[38, 50, 57, 66]","[38, 50, 57, 66]",A,major,7,"[38, 50, 57, 66]"
"[38, 50, 57, 66]","[38, 50, 57, 66]","[38, 50, 57, 66]",A,major,8,"[43, 50, 59, 67]"
"[38, 50, 57, 66]","[38, 50, 57, 66]","[43, 50, 59, 67]",A,major,9,"[43, 50, 59, 67]"
"[38, 50, 57, 66]","[43, 50, 59, 67]","[43, 50, 59, 67]",A,major,10,"[43, 50, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 50, 59, 67]",A,major,11,"[43, 50, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 50, 59, 67]",A,major,12,"[43, 50, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 50, 59, 67]",A,major,13,"[43, 50, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 50, 59, 67]",A,major,14,"[43, 50, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 50, 59, 67]",A,major,15,"[43, 50, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 50, 59, 67]",A,major,0,"[50, 53, 62, 69]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[50, 53, 62, 69]",A,major,1,"[50, 53, 62, 69]"
"[43, 50, 59, 67]","[50, 53, 62, 69]","[50, 53, 62, 69]",A,major,2,"[50, 53, 62, 69]"
"[50, 53, 62, 69]","[50, 53, 62, 69]","[50, 53, 62, 69]",A,major,3,"[50, 53, 62, 69]"
"[50, 53, 62, 69]","[50, 53, 62, 69]","[50, 53, 62, 69]",A,major,4,"[47, 50, 62, 67]"
"[50, 53, 62, 69]","[50, 53, 62, 69]","[47, 50, 62, 67]",A,major,5,"[47, 50, 62, 67]"
"[50, 53, 62, 69]","[47, 50, 62, 67]","[47, 50, 62, 67]",A,major,6,"[47, 50, 62, 67]"
"[47, 50, 62, 67]","[47, 50, 62, 67]","[47, 50, 62, 67]",A,major,7,"[47, 50, 62, 67]"
"[47, 50, 62, 67]","[47, 50, 62, 67]","[47, 50, 62, 67]",A,major,8,"[43, 55, 59, 65]"
"[47, 50, 62, 67]","[47, 50, 62, 67]","[43, 55, 59, 65]",A,major,9,"[43, 55, 59, 65]"
"[47, 50, 62, 67]","[43, 55, 59, 65]","[43, 55, 59, 65]",A,major,10,"[43, 55, 59, 65]"
"[43, 55, 59, 65]","[43, 55, 59, 65]","[43, 55, 59, 65]",A,major,11,"[43, 55, 59, 65]"
"[43, 55, 59, 65]","[43, 55, 59, 65]","[43, 55, 59, 65]",A,major,12,"[48, 55, 60, 64]"
"[43, 55, 59, 65]","[43, 55, 59, 65]","[48, 55, 60, 64]",A,major,13,"[48, 55, 60, 64]"
"[43, 55, 59, 65]","[48, 55, 60, 64]","[48, 55, 60, 64]",A,major,14,"[48, 55, 60, 62]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 62]",A,major,15,"[48, 55, 60, 62]"
"[48, 55, 60, 64]","[48, 55, 60, 62]","[48, 55, 60, 62]",A,major,0,"[41, 57, 60, 62]"
"[48, 55, 60, 62]","[48, 55, 60, 62]","[41, 57, 60, 62]",A,major,1,"[41, 57, 60, 62]"
"[48, 55, 60, 62]","[41, 57, 60, 62]","[41, 57, 60, 62]",A,major,2,"[41, 57, 60, 62]"
"[41, 57, 60, 62]","[41, 57, 60, 62]","[41, 57, 60, 62]",A,major,3,"[41, 57, 60, 62]"
"[41, 57, 60, 62]","[41, 57, 60, 62]","[41, 57, 60, 62]",A,major,4,"[43, 55, 59, 62]"
"[41, 57, 60, 62]","[41, 57, 60, 62]","[43, 55, 59, 62]",A,major,5,"[43, 55, 59, 62]"
"[41, 57, 60, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,6,"[43, 53, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 53, 59, 62]",A,major,7,"[43, 53, 59, 62]"
"[43, 55, 59, 62]","[43, 53, 59, 62]","[43, 53, 59, 62]",A,major,8,"[36, 52, 55, 60]"
"[43, 53, 59, 62]","[43, 53, 59, 62]","[36, 52, 55, 60]",A,major,9,"[36, 52, 55, 60]"
"[43, 53, 59, 62]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,10,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,11,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,12,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,13,"[36, 52, 55, 60]"
