prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 53, 55, 62]",E,major,3,"[36, 53, 55, 62]"
"[36, 52, 55, 60]","[36, 53, 55, 62]","[36, 53, 55, 62]",E,major,4,"[48, 55, 60, 64]"
"[36, 53, 55, 62]","[36, 53, 55, 62]","[48, 55, 60, 64]",E,major,5,"[48, 55, 60, 64]"
"[36, 53, 55, 62]","[48, 55, 60, 64]","[48, 55, 60, 64]",E,major,6,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",E,major,7,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",E,major,8,"[50, 53, 60, 65]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[50, 53, 60, 65]",E,major,9,"[50, 53, 60, 65]"
"[48, 55, 60, 64]","[50, 53, 60, 65]","[50, 53, 60, 65]",E,major,10,"[50, 53, 59, 65]"
"[50, 53, 60, 65]","[50, 53, 60, 65]","[50, 53, 59, 65]",E,major,11,"[50, 53, 59, 65]"
"[50, 53, 60, 65]","[50, 53, 59, 65]","[50, 53, 59, 65]",E,major,12,"[52, 52, 60, 67]"
"[50, 53, 59, 65]","[50, 53, 59, 65]","[52, 52, 60, 67]",E,major,13,"[52, 52, 60, 67]"
"[50, 53, 59, 65]","[52, 52, 60, 67]","[52, 52, 60, 67]",E,major,14,"[52, 52, 60, 67]"
"[52, 52, 60, 67]","[52, 52, 60, 67]","[52, 52, 60, 67]",E,major,15,"[52, 52, 60, 67]"
"[52, 52, 60, 67]","[52, 52, 60, 67]","[52, 52, 60, 67]",E,major,0,"[45, 52, 60, 67]"
"[52, 52, 60, 67]","[52, 52, 60, 67]","[45, 52, 60, 67]",E,major,1,"[45, 52, 60, 67]"
"[52, 52, 60, 67]","[45, 52, 60, 67]","[45, 52, 60, 67]",E,major,2,"[45, 52, 60, 67]"
"[45, 52, 60, 67]","[45, 52, 60, 67]","[45, 52, 60, 67]",E,major,3,"[45, 52, 60, 67]"
"[45, 52, 60, 67]","[45, 52, 60, 67]","[45, 52, 60, 67]",E,major,4,"[47, 50, 55, 65]"
"[45, 52, 60, 67]","[45, 52, 60, 67]","[47, 50, 55, 65]",E,major,5,"[47, 50, 55, 65]"
"[45, 52, 60, 67]","[47, 50, 55, 65]","[47, 50, 55, 65]",E,major,6,"[47, 50, 55, 65]"
"[47, 50, 55, 65]","[47, 50, 55, 65]","[47, 50, 55, 65]",E,major,7,"[47, 50, 55, 65]"
"[47, 50, 55, 65]","[47, 50, 55, 65]","[47, 50, 55, 65]",E,major,8,"[48, 52, 55, 64]"
"[47, 50, 55, 65]","[47, 50, 55, 65]","[48, 52, 55, 64]",E,major,9,"[48, 52, 55, 64]"
"[47, 50, 55, 65]","[48, 52, 55, 64]","[48, 52, 55, 64]",E,major,10,"[48, 53, 57, 64]"
"[48, 52, 55, 64]","[48, 52, 55, 64]","[48, 53, 57, 64]",E,major,11,"[48, 53, 57, 64]"
"[48, 52, 55, 64]","[48, 53, 57, 64]","[48, 53, 57, 64]",E,major,12,"[43, 55, 59, 62]"
"[48, 53, 57, 64]","[48, 53, 57, 64]","[43, 55, 59, 62]",E,major,13,"[43, 55, 59, 62]"
"[48, 53, 57, 64]","[43, 55, 59, 62]","[43, 55, 59, 62]",E,major,14,"[43, 55, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",E,major,15,"[43, 55, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",E,major,0,"[55, 59, 62, 67]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[55, 59, 62, 67]",E,major,1,"[55, 59, 62, 67]"
"[43, 55, 59, 62]","[55, 59, 62, 67]","[55, 59, 62, 67]",E,major,2,"[55, 59, 62, 67]"
