prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 53, 55, 62]",G,major,3,"[36, 53, 55, 62]"
"[36, 52, 55, 60]","[36, 53, 55, 62]","[36, 53, 55, 62]",G,major,4,"[48, 55, 60, 64]"
"[36, 53, 55, 62]","[36, 53, 55, 62]","[48, 55, 60, 64]",G,major,5,"[48, 55, 60, 64]"
"[36, 53, 55, 62]","[48, 55, 60, 64]","[48, 55, 60, 64]",G,major,6,"[47, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[47, 55, 60, 64]",G,major,7,"[47, 55, 60, 64]"
"[48, 55, 60, 64]","[47, 55, 60, 64]","[47, 55, 60, 64]",G,major,8,"[45, 57, 60, 65]"
"[47, 55, 60, 64]","[47, 55, 60, 64]","[45, 57, 60, 65]",G,major,9,"[45, 57, 60, 65]"
"[47, 55, 60, 64]","[45, 57, 60, 65]","[45, 57, 60, 65]",G,major,10,"[45, 48, 60, 65]"
"[45, 57, 60, 65]","[45, 57, 60, 65]","[45, 48, 60, 65]",G,major,11,"[45, 48, 60, 65]"
"[45, 57, 60, 65]","[45, 48, 60, 65]","[45, 48, 60, 65]",G,major,12,"[43, 50, 59, 67]"
"[45, 48, 60, 65]","[45, 48, 60, 65]","[43, 50, 59, 67]",G,major,13,"[43, 50, 59, 67]"
"[45, 48, 60, 65]","[43, 50, 59, 67]","[43, 50, 59, 67]",G,major,14,"[43, 52, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 52, 59, 67]",G,major,15,"[43, 52, 59, 67]"
"[43, 50, 59, 67]","[43, 52, 59, 67]","[43, 52, 59, 67]",G,major,0,"[38, 53, 57, 65]"
"[43, 52, 59, 67]","[43, 52, 59, 67]","[38, 53, 57, 65]",G,major,1,"[38, 53, 57, 65]"
"[43, 52, 59, 67]","[38, 53, 57, 65]","[38, 53, 57, 65]",G,major,2,"[38, 55, 59, 65]"
"[38, 53, 57, 65]","[38, 53, 57, 65]","[38, 55, 59, 65]",G,major,3,"[38, 55, 59, 65]"
"[38, 53, 57, 65]","[38, 55, 59, 65]","[38, 55, 59, 65]",G,major,4,"[45, 57, 60, 64]"
"[38, 55, 59, 65]","[38, 55, 59, 65]","[45, 57, 60, 64]",G,major,5,"[45, 57, 60, 64]"
"[38, 55, 59, 65]","[45, 57, 60, 64]","[45, 57, 60, 64]",G,major,6,"[43, 52, 59, 64]"
"[45, 57, 60, 64]","[45, 57, 60, 64]","[43, 52, 59, 64]",G,major,7,"[43, 52, 59, 64]"
"[45, 57, 60, 64]","[43, 52, 59, 64]","[43, 52, 59, 64]",G,major,8,"[41, 53, 57, 62]"
"[43, 52, 59, 64]","[43, 52, 59, 64]","[41, 53, 57, 62]",G,major,9,"[41, 53, 57, 62]"
"[43, 52, 59, 64]","[41, 53, 57, 62]","[41, 53, 57, 62]",G,major,10,"[41, 53, 57, 62]"
"[41, 53, 57, 62]","[41, 53, 57, 62]","[41, 53, 57, 62]",G,major,11,"[41, 53, 57, 62]"
"[41, 53, 57, 62]","[41, 53, 57, 62]","[41, 53, 57, 62]",G,major,12,"[40, 47, 56, 64]"
"[41, 53, 57, 62]","[41, 53, 57, 62]","[40, 47, 56, 64]",G,major,13,"[40, 47, 56, 64]"
"[41, 53, 57, 62]","[40, 47, 56, 64]","[40, 47, 56, 64]",G,major,14,"[40, 47, 56, 64]"
"[40, 47, 56, 64]","[40, 47, 56, 64]","[40, 47, 56, 64]",G,major,15,"[40, 47, 56, 64]"
"[40, 47, 56, 64]","[40, 47, 56, 64]","[40, 47, 56, 64]",G,major,0,"[45, 48, 57, 64]"
"[40, 47, 56, 64]","[40, 47, 56, 64]","[45, 48, 57, 64]",G,major,1,"[45, 48, 57, 64]"
"[40, 47, 56, 64]","[45, 48, 57, 64]","[45, 48, 57, 64]",G,major,2,"[47, 50, 57, 64]"
"[45, 48, 57, 64]","[45, 48, 57, 64]","[47, 50, 57, 64]",G,major,3,"[47, 50, 57, 64]"
"[45, 48, 57, 64]","[47, 50, 57, 64]","[47, 50, 57, 64]",G,major,4,"[48, 52, 55, 64]"
"[47, 50, 57, 64]","[47, 50, 57, 64]","[48, 52, 55, 64]",G,major,5,"[48, 52, 55, 64]"
"[47, 50, 57, 64]","[48, 52, 55, 64]","[48, 52, 55, 64]",G,major,6,"[48, 53, 57, 64]"
"[48, 52, 55, 64]","[48, 52, 55, 64]","[48, 53, 57, 64]",G,major,7,"[48, 53, 57, 64]"
"[48, 52, 55, 64]","[48, 53, 57, 64]","[48, 53, 57, 64]",G,major,8,"[47, 55, 59, 62]"
"[48, 53, 57, 64]","[48, 53, 57, 64]","[47, 55, 59, 62]",G,major,9,"[47, 55, 59, 62]"
"[48, 53, 57, 64]","[47, 55, 59, 62]","[47, 55, 59, 62]",G,major,10,"[47, 55, 59, 64]"
"[47, 55, 59, 62]","[47, 55, 59, 62]","[47, 55, 59, 64]",G,major,11,"[47, 55, 59, 64]"
"[47, 55, 59, 62]","[47, 55, 59, 64]","[47, 55, 59, 64]",G,major,12,"[45, 57, 60, 65]"
"[47, 55, 59, 64]","[47, 55, 59, 64]","[45, 57, 60, 65]",G,major,13,"[45, 57, 60, 65]"
"[47, 55, 59, 64]","[45, 57, 60, 65]","[45, 57, 60, 65]",G,major,14,"[43, 57, 60, 64]"
"[45, 57, 60, 65]","[45, 57, 60, 65]","[43, 57, 60, 64]",G,major,15,"[43, 57, 60, 64]"
"[45, 57, 60, 65]","[43, 57, 60, 64]","[43, 57, 60, 64]",G,major,0,"[41, 57, 60, 62]"
"[43, 57, 60, 64]","[43, 57, 60, 64]","[41, 57, 60, 62]",G,major,1,"[41, 57, 60, 62]"
"[43, 57, 60, 64]","[41, 57, 60, 62]","[41, 57, 60, 62]",G,major,2,"[38, 55, 59, 62]"
"[41, 57, 60, 62]","[41, 57, 60, 62]","[38, 55, 59, 62]",G,major,3,"[38, 53, 59, 62]"
"[41, 57, 60, 62]","[38, 55, 59, 62]","[38, 53, 59, 62]",G,major,4,"[40, 55, 60, 60]"
"[38, 55, 59, 62]","[38, 53, 59, 62]","[40, 55, 60, 60]",G,major,5,"[40, 55, 60, 60]"
"[38, 53, 59, 62]","[40, 55, 60, 60]","[40, 55, 60, 60]",G,major,6,"[41, 53, 57, 60]"
"[40, 55, 60, 60]","[40, 55, 60, 60]","[41, 53, 57, 60]",G,major,7,"[41, 52, 57, 60]"
"[40, 55, 60, 60]","[41, 53, 57, 60]","[41, 52, 57, 60]",G,major,8,"[43, 50, 55, 59]"
"[41, 53, 57, 60]","[41, 52, 57, 60]","[43, 50, 55, 59]",G,major,9,"[43, 50, 55, 59]"
"[41, 52, 57, 60]","[43, 50, 55, 59]","[43, 50, 55, 59]",G,major,10,"[43, 50, 55, 59]"
