prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",A,minor,3,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",A,minor,4,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",A,minor,5,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",A,minor,6,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",A,minor,7,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",A,minor,8,"[53, 57, 64, 69]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[53, 57, 64, 69]",A,minor,9,"[53, 57, 64, 69]"
"[52, 59, 64, 67]","[53, 57, 64, 69]","[53, 57, 64, 69]",A,minor,10,"[53, 57, 64, 69]"
"[53, 57, 64, 69]","[53, 57, 64, 69]","[53, 57, 64, 69]",A,minor,11,"[53, 57, 64, 69]"
"[53, 57, 64, 69]","[53, 57, 64, 69]","[53, 57, 64, 69]",A,minor,12,"[53, 57, 62, 69]"
"[53, 57, 64, 69]","[53, 57, 64, 69]","[53, 57, 62, 69]",A,minor,13,"[53, 57, 62, 69]"
"[53, 57, 64, 69]","[53, 57, 62, 69]","[53, 57, 62, 69]",A,minor,14,"[53, 57, 62, 69]"
"[53, 57, 62, 69]","[53, 57, 62, 69]","[53, 57, 62, 69]",A,minor,15,"[53, 57, 62, 69]"
"[53, 57, 62, 69]","[53, 57, 62, 69]","[53, 57, 62, 69]",A,minor,0,"[54, 57, 62, 72]"
"[53, 57, 62, 69]","[53, 57, 62, 69]","[54, 57, 62, 72]",A,minor,1,"[54, 57, 62, 72]"
"[53, 57, 62, 69]","[54, 57, 62, 72]","[54, 57, 62, 72]",A,minor,2,"[54, 57, 62, 72]"
"[54, 57, 62, 72]","[54, 57, 62, 72]","[54, 57, 62, 72]",A,minor,3,"[54, 57, 62, 72]"
"[54, 57, 62, 72]","[54, 57, 62, 72]","[54, 57, 62, 72]",A,minor,4,"[54, 57, 62, 72]"
"[54, 57, 62, 72]","[54, 57, 62, 72]","[54, 57, 62, 72]",A,minor,5,"[54, 57, 62, 72]"
"[54, 57, 62, 72]","[54, 57, 62, 72]","[54, 57, 62, 72]",A,minor,6,"[54, 57, 62, 72]"
