prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[36, 52, 60, 67]","[36, 52, 60, 67]","[38, 53, 60, 67]",F,major,3,"[38, 53, 60, 67]"
"[36, 52, 60, 67]","[38, 53, 60, 67]","[38, 53, 60, 67]",F,major,4,"[40, 55, 60, 64]"
"[38, 53, 60, 67]","[38, 53, 60, 67]","[40, 55, 60, 64]",F,major,5,"[40, 55, 60, 64]"
"[38, 53, 60, 67]","[40, 55, 60, 64]","[40, 55, 60, 64]",F,major,6,"[41, 55, 60, 64]"
"[40, 55, 60, 64]","[40, 55, 60, 64]","[41, 55, 60, 64]",F,major,7,"[41, 55, 60, 64]"
"[40, 55, 60, 64]","[41, 55, 60, 64]","[41, 55, 60, 64]",F,major,8,"[43, 55, 60, 62]"
"[41, 55, 60, 64]","[41, 55, 60, 64]","[43, 55, 60, 62]",F,major,9,"[43, 55, 60, 62]"
"[41, 55, 60, 64]","[43, 55, 60, 62]","[43, 55, 60, 62]",F,major,10,"[43, 50, 59, 62]"
"[43, 55, 60, 62]","[43, 55, 60, 62]","[43, 50, 59, 62]",F,major,11,"[43, 50, 57, 62]"
"[43, 55, 60, 62]","[43, 50, 59, 62]","[43, 50, 57, 62]",F,major,12,"[43, 55, 59, 62]"
"[43, 50, 59, 62]","[43, 50, 57, 62]","[43, 55, 59, 62]",F,major,13,"[43, 55, 59, 62]"
"[43, 50, 57, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",F,major,14,"[43, 53, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 53, 59, 62]",F,major,15,"[43, 53, 59, 62]"
"[43, 55, 59, 62]","[43, 53, 59, 62]","[43, 53, 59, 62]",F,major,0,"[36, 52, 55, 60]"
"[43, 53, 59, 62]","[43, 53, 59, 62]","[36, 52, 55, 60]",F,major,1,"[36, 52, 55, 60]"
"[43, 53, 59, 62]","[36, 52, 55, 60]","[36, 52, 55, 60]",F,major,2,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",F,major,3,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",F,major,4,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",F,major,5,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",F,major,6,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",F,major,7,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",F,major,8,"[47, 55, 62, 67]"
