prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,3,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,4,"[57, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[57, 60, 64, 69]",G,minor,5,"[57, 60, 64, 69]"
"[45, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",G,minor,6,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",G,minor,7,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",G,minor,8,"[56, 64, 71, 71]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[56, 64, 71, 71]",G,minor,9,"[56, 64, 71, 71]"
"[57, 60, 64, 69]","[56, 64, 71, 71]","[56, 64, 71, 71]",G,minor,10,"[56, 64, 71, 71]"
"[56, 64, 71, 71]","[56, 64, 71, 71]","[56, 64, 71, 71]",G,minor,11,"[56, 64, 71, 71]"
"[56, 64, 71, 71]","[56, 64, 71, 71]","[56, 64, 71, 71]",G,minor,12,"[57, 64, 71, 72]"
"[56, 64, 71, 71]","[56, 64, 71, 71]","[57, 64, 71, 72]",G,minor,13,"[57, 64, 71, 72]"
"[56, 64, 71, 71]","[57, 64, 71, 72]","[57, 64, 71, 72]",G,minor,14,"[57, 64, 69, 72]"
"[57, 64, 71, 72]","[57, 64, 71, 72]","[57, 64, 69, 72]",G,minor,15,"[57, 64, 69, 72]"
"[57, 64, 71, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,0,"[59, 62, 67, 74]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[59, 62, 67, 74]",G,minor,1,"[59, 62, 67, 74]"
"[57, 64, 69, 72]","[59, 62, 67, 74]","[59, 62, 67, 74]",G,minor,2,"[59, 62, 65, 74]"
"[59, 62, 67, 74]","[59, 62, 67, 74]","[59, 62, 65, 74]",G,minor,3,"[59, 62, 65, 74]"
"[59, 62, 67, 74]","[59, 62, 65, 74]","[59, 62, 65, 74]",G,minor,4,"[60, 60, 64, 76]"
"[59, 62, 65, 74]","[59, 62, 65, 74]","[60, 60, 64, 76]",G,minor,5,"[60, 60, 64, 76]"
"[59, 62, 65, 74]","[60, 60, 64, 76]","[60, 60, 64, 76]",G,minor,6,"[60, 60, 64, 76]"
"[60, 60, 64, 76]","[60, 60, 64, 76]","[60, 60, 64, 76]",G,minor,7,"[60, 60, 64, 76]"
"[60, 60, 64, 76]","[60, 60, 64, 76]","[60, 60, 64, 76]",G,minor,8,"[54, 60, 69, 74]"
"[60, 60, 64, 76]","[60, 60, 64, 76]","[54, 60, 69, 74]",G,minor,9,"[54, 60, 69, 74]"
"[60, 60, 64, 76]","[54, 60, 69, 74]","[54, 60, 69, 74]",G,minor,10,"[54, 60, 69, 74]"
"[54, 60, 69, 74]","[54, 60, 69, 74]","[54, 60, 69, 74]",G,minor,11,"[54, 60, 69, 74]"
"[54, 60, 69, 74]","[54, 60, 69, 74]","[54, 60, 69, 74]",G,minor,12,"[56, 59, 71, 74]"
"[54, 60, 69, 74]","[54, 60, 69, 74]","[56, 59, 71, 74]",G,minor,13,"[56, 59, 71, 74]"
"[54, 60, 69, 74]","[56, 59, 71, 74]","[56, 59, 71, 74]",G,minor,14,"[56, 59, 71, 74]"
"[56, 59, 71, 74]","[56, 59, 71, 74]","[56, 59, 71, 74]",G,minor,15,"[56, 59, 71, 74]"
"[56, 59, 71, 74]","[56, 59, 71, 74]","[56, 59, 71, 74]",G,minor,0,"[57, 60, 71, 72]"
"[56, 59, 71, 74]","[56, 59, 71, 74]","[57, 60, 71, 72]",G,minor,1,"[57, 60, 71, 72]"
"[56, 59, 71, 74]","[57, 60, 71, 72]","[57, 60, 71, 72]",G,minor,2,"[57, 64, 69, 72]"
"[57, 60, 71, 72]","[57, 60, 71, 72]","[57, 64, 69, 72]",G,minor,3,"[57, 64, 69, 72]"
"[57, 60, 71, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,4,"[50, 65, 69, 71]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[50, 65, 69, 71]",G,minor,5,"[50, 65, 69, 71]"
"[57, 64, 69, 72]","[50, 65, 69, 71]","[50, 65, 69, 71]",G,minor,6,"[50, 59, 69, 71]"
"[50, 65, 69, 71]","[50, 65, 69, 71]","[50, 59, 69, 71]",G,minor,7,"[50, 59, 69, 71]"
"[50, 65, 69, 71]","[50, 59, 69, 71]","[50, 59, 69, 71]",G,minor,8,"[52, 64, 68, 71]"
"[50, 59, 69, 71]","[50, 59, 69, 71]","[52, 64, 68, 71]",G,minor,9,"[52, 64, 68, 71]"
"[50, 59, 69, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,10,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 62, 68, 71]",G,minor,11,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 62, 68, 71]","[52, 62, 68, 71]",G,minor,12,"[45, 60, 64, 69]"
"[52, 62, 68, 71]","[52, 62, 68, 71]","[45, 60, 64, 69]",G,minor,13,"[45, 60, 64, 69]"
"[52, 62, 68, 71]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,14,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,15,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,0,"[48, 67, 72, 76]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[48, 67, 72, 76]",G,minor,1,"[48, 67, 72, 76]"
"[45, 60, 64, 69]","[48, 67, 72, 76]","[48, 67, 72, 76]",G,minor,2,"[48, 67, 72, 76]"
"[48, 67, 72, 76]","[48, 67, 72, 76]","[48, 67, 72, 76]",G,minor,3,"[48, 67, 72, 76]"
"[48, 67, 72, 76]","[48, 67, 72, 76]","[48, 67, 72, 76]",G,minor,4,"[50, 65, 71, 77]"
"[48, 67, 72, 76]","[48, 67, 72, 76]","[50, 65, 71, 77]",G,minor,5,"[50, 65, 71, 77]"
"[48, 67, 72, 76]","[50, 65, 71, 77]","[50, 65, 71, 77]",G,minor,6,"[50, 65, 69, 77]"
"[50, 65, 71, 77]","[50, 65, 71, 77]","[50, 65, 69, 77]",G,minor,7,"[50, 65, 69, 77]"
"[50, 65, 71, 77]","[50, 65, 69, 77]","[50, 65, 69, 77]",G,minor,8,"[52, 64, 67, 79]"
"[50, 65, 69, 77]","[50, 65, 69, 77]","[52, 64, 67, 79]",G,minor,9,"[52, 64, 67, 79]"
"[50, 65, 69, 77]","[52, 64, 67, 79]","[52, 64, 67, 79]",G,minor,10,"[52, 64, 67, 79]"
"[52, 64, 67, 79]","[52, 64, 67, 79]","[52, 64, 67, 79]",G,minor,11,"[52, 64, 67, 79]"
"[52, 64, 67, 79]","[52, 64, 67, 79]","[52, 64, 67, 79]",G,minor,12,"[45, 64, 69, 72]"
"[52, 64, 67, 79]","[52, 64, 67, 79]","[45, 64, 69, 72]",G,minor,13,"[45, 64, 69, 72]"
"[52, 64, 67, 79]","[45, 64, 69, 72]","[45, 64, 69, 72]",G,minor,14,"[45, 64, 69, 72]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[45, 64, 69, 72]",G,minor,15,"[45, 64, 69, 72]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[45, 64, 69, 72]",G,minor,0,"[47, 62, 67, 74]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[47, 62, 67, 74]",G,minor,1,"[47, 62, 67, 74]"
"[45, 64, 69, 72]","[47, 62, 67, 74]","[47, 62, 67, 74]",G,minor,2,"[47, 62, 65, 74]"
"[47, 62, 67, 74]","[47, 62, 67, 74]","[47, 62, 65, 74]",G,minor,3,"[47, 62, 65, 74]"
"[47, 62, 67, 74]","[47, 62, 65, 74]","[47, 62, 65, 74]",G,minor,4,"[48, 60, 64, 76]"
"[47, 62, 65, 74]","[47, 62, 65, 74]","[48, 60, 64, 76]",G,minor,5,"[48, 60, 64, 76]"
"[47, 62, 65, 74]","[48, 60, 64, 76]","[48, 60, 64, 76]",G,minor,6,"[48, 60, 64, 76]"
"[48, 60, 64, 76]","[48, 60, 64, 76]","[48, 60, 64, 76]",G,minor,7,"[48, 60, 64, 76]"
"[48, 60, 64, 76]","[48, 60, 64, 76]","[48, 60, 64, 76]",G,minor,8,"[53, 60, 69, 74]"
"[48, 60, 64, 76]","[48, 60, 64, 76]","[53, 60, 69, 74]",G,minor,9,"[53, 60, 69, 74]"
"[48, 60, 64, 76]","[53, 60, 69, 74]","[53, 60, 69, 74]",G,minor,10,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",G,minor,11,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",G,minor,12,"[50, 59, 65, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[50, 59, 65, 74]",G,minor,13,"[50, 59, 65, 74]"
"[53, 60, 69, 74]","[50, 59, 65, 74]","[50, 59, 65, 74]",G,minor,14,"[50, 57, 69, 74]"
"[50, 59, 65, 74]","[50, 59, 65, 74]","[50, 57, 69, 74]",G,minor,15,"[50, 57, 69, 74]"
"[50, 59, 65, 74]","[50, 57, 69, 74]","[50, 57, 69, 74]",G,minor,0,"[55, 59, 67, 74]"
"[50, 57, 69, 74]","[50, 57, 69, 74]","[55, 59, 67, 74]",G,minor,1,"[55, 59, 67, 74]"
"[50, 57, 69, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",G,minor,2,"[55, 59, 65, 74]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[55, 59, 65, 74]",G,minor,3,"[55, 59, 65, 74]"
"[55, 59, 67, 74]","[55, 59, 65, 74]","[55, 59, 65, 74]",G,minor,4,"[48, 60, 64, 72]"
"[55, 59, 65, 74]","[55, 59, 65, 74]","[48, 60, 64, 72]",G,minor,5,"[48, 60, 64, 72]"
"[55, 59, 65, 74]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,6,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,7,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,8,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,9,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,10,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,11,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,12,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,13,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,14,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,15,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,0,"[45, 60, 64, 69]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[45, 60, 64, 69]",G,minor,1,"[45, 60, 64, 69]"
"[48, 60, 64, 72]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,2,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,3,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,4,"[57, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[57, 60, 64, 69]",G,minor,5,"[57, 60, 64, 69]"
"[45, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",G,minor,6,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",G,minor,7,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",G,minor,8,"[56, 64, 71, 71]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[56, 64, 71, 71]",G,minor,9,"[56, 64, 71, 71]"
"[57, 60, 64, 69]","[56, 64, 71, 71]","[56, 64, 71, 71]",G,minor,10,"[56, 64, 71, 71]"
"[56, 64, 71, 71]","[56, 64, 71, 71]","[56, 64, 71, 71]",G,minor,11,"[56, 64, 71, 71]"
"[56, 64, 71, 71]","[56, 64, 71, 71]","[56, 64, 71, 71]",G,minor,12,"[57, 64, 71, 72]"
"[56, 64, 71, 71]","[56, 64, 71, 71]","[57, 64, 71, 72]",G,minor,13,"[57, 64, 71, 72]"
"[56, 64, 71, 71]","[57, 64, 71, 72]","[57, 64, 71, 72]",G,minor,14,"[57, 64, 69, 72]"
"[57, 64, 71, 72]","[57, 64, 71, 72]","[57, 64, 69, 72]",G,minor,15,"[57, 64, 69, 72]"
"[57, 64, 71, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,0,"[59, 62, 67, 74]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[59, 62, 67, 74]",G,minor,1,"[59, 62, 67, 74]"
"[57, 64, 69, 72]","[59, 62, 67, 74]","[59, 62, 67, 74]",G,minor,2,"[59, 62, 65, 74]"
"[59, 62, 67, 74]","[59, 62, 67, 74]","[59, 62, 65, 74]",G,minor,3,"[59, 62, 65, 74]"
"[59, 62, 67, 74]","[59, 62, 65, 74]","[59, 62, 65, 74]",G,minor,4,"[60, 60, 64, 76]"
"[59, 62, 65, 74]","[59, 62, 65, 74]","[60, 60, 64, 76]",G,minor,5,"[60, 60, 64, 76]"
"[59, 62, 65, 74]","[60, 60, 64, 76]","[60, 60, 64, 76]",G,minor,6,"[60, 60, 64, 76]"
"[60, 60, 64, 76]","[60, 60, 64, 76]","[60, 60, 64, 76]",G,minor,7,"[60, 60, 64, 76]"
"[60, 60, 64, 76]","[60, 60, 64, 76]","[60, 60, 64, 76]",G,minor,8,"[54, 60, 69, 74]"
"[60, 60, 64, 76]","[60, 60, 64, 76]","[54, 60, 69, 74]",G,minor,9,"[54, 60, 69, 74]"
"[60, 60, 64, 76]","[54, 60, 69, 74]","[54, 60, 69, 74]",G,minor,10,"[54, 60, 69, 74]"
"[54, 60, 69, 74]","[54, 60, 69, 74]","[54, 60, 69, 74]",G,minor,11,"[54, 60, 69, 74]"
"[54, 60, 69, 74]","[54, 60, 69, 74]","[54, 60, 69, 74]",G,minor,12,"[56, 59, 71, 74]"
"[54, 60, 69, 74]","[54, 60, 69, 74]","[56, 59, 71, 74]",G,minor,13,"[56, 59, 71, 74]"
"[54, 60, 69, 74]","[56, 59, 71, 74]","[56, 59, 71, 74]",G,minor,14,"[56, 59, 71, 74]"
"[56, 59, 71, 74]","[56, 59, 71, 74]","[56, 59, 71, 74]",G,minor,15,"[56, 59, 71, 74]"
"[56, 59, 71, 74]","[56, 59, 71, 74]","[56, 59, 71, 74]",G,minor,0,"[57, 60, 71, 72]"
"[56, 59, 71, 74]","[56, 59, 71, 74]","[57, 60, 71, 72]",G,minor,1,"[57, 60, 71, 72]"
"[56, 59, 71, 74]","[57, 60, 71, 72]","[57, 60, 71, 72]",G,minor,2,"[57, 64, 69, 72]"
"[57, 60, 71, 72]","[57, 60, 71, 72]","[57, 64, 69, 72]",G,minor,3,"[57, 64, 69, 72]"
"[57, 60, 71, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,4,"[50, 65, 69, 71]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[50, 65, 69, 71]",G,minor,5,"[50, 65, 69, 71]"
"[57, 64, 69, 72]","[50, 65, 69, 71]","[50, 65, 69, 71]",G,minor,6,"[50, 59, 69, 71]"
"[50, 65, 69, 71]","[50, 65, 69, 71]","[50, 59, 69, 71]",G,minor,7,"[50, 59, 69, 71]"
"[50, 65, 69, 71]","[50, 59, 69, 71]","[50, 59, 69, 71]",G,minor,8,"[52, 64, 68, 71]"
"[50, 59, 69, 71]","[50, 59, 69, 71]","[52, 64, 68, 71]",G,minor,9,"[52, 64, 68, 71]"
"[50, 59, 69, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,10,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 62, 68, 71]",G,minor,11,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 62, 68, 71]","[52, 62, 68, 71]",G,minor,12,"[45, 60, 64, 69]"
"[52, 62, 68, 71]","[52, 62, 68, 71]","[45, 60, 64, 69]",G,minor,13,"[45, 60, 64, 69]"
"[52, 62, 68, 71]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,14,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,15,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,0,"[48, 67, 72, 76]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[48, 67, 72, 76]",G,minor,1,"[48, 67, 72, 76]"
"[45, 60, 64, 69]","[48, 67, 72, 76]","[48, 67, 72, 76]",G,minor,2,"[48, 67, 72, 76]"
"[48, 67, 72, 76]","[48, 67, 72, 76]","[48, 67, 72, 76]",G,minor,3,"[48, 67, 72, 76]"
"[48, 67, 72, 76]","[48, 67, 72, 76]","[48, 67, 72, 76]",G,minor,4,"[50, 65, 71, 77]"
"[48, 67, 72, 76]","[48, 67, 72, 76]","[50, 65, 71, 77]",G,minor,5,"[50, 65, 71, 77]"
"[48, 67, 72, 76]","[50, 65, 71, 77]","[50, 65, 71, 77]",G,minor,6,"[50, 65, 69, 77]"
"[50, 65, 71, 77]","[50, 65, 71, 77]","[50, 65, 69, 77]",G,minor,7,"[50, 65, 69, 77]"
"[50, 65, 71, 77]","[50, 65, 69, 77]","[50, 65, 69, 77]",G,minor,8,"[52, 64, 67, 79]"
"[50, 65, 69, 77]","[50, 65, 69, 77]","[52, 64, 67, 79]",G,minor,9,"[52, 64, 67, 79]"
"[50, 65, 69, 77]","[52, 64, 67, 79]","[52, 64, 67, 79]",G,minor,10,"[52, 64, 67, 79]"
"[52, 64, 67, 79]","[52, 64, 67, 79]","[52, 64, 67, 79]",G,minor,11,"[52, 64, 67, 79]"
"[52, 64, 67, 79]","[52, 64, 67, 79]","[52, 64, 67, 79]",G,minor,12,"[45, 64, 69, 72]"
"[52, 64, 67, 79]","[52, 64, 67, 79]","[45, 64, 69, 72]",G,minor,13,"[45, 64, 69, 72]"
"[52, 64, 67, 79]","[45, 64, 69, 72]","[45, 64, 69, 72]",G,minor,14,"[45, 64, 69, 72]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[45, 64, 69, 72]",G,minor,15,"[45, 64, 69, 72]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[45, 64, 69, 72]",G,minor,0,"[47, 62, 67, 74]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[47, 62, 67, 74]",G,minor,1,"[47, 62, 67, 74]"
"[45, 64, 69, 72]","[47, 62, 67, 74]","[47, 62, 67, 74]",G,minor,2,"[47, 62, 65, 74]"
"[47, 62, 67, 74]","[47, 62, 67, 74]","[47, 62, 65, 74]",G,minor,3,"[47, 62, 65, 74]"
"[47, 62, 67, 74]","[47, 62, 65, 74]","[47, 62, 65, 74]",G,minor,4,"[48, 60, 64, 76]"
"[47, 62, 65, 74]","[47, 62, 65, 74]","[48, 60, 64, 76]",G,minor,5,"[48, 60, 64, 76]"
"[47, 62, 65, 74]","[48, 60, 64, 76]","[48, 60, 64, 76]",G,minor,6,"[48, 60, 64, 76]"
"[48, 60, 64, 76]","[48, 60, 64, 76]","[48, 60, 64, 76]",G,minor,7,"[48, 60, 64, 76]"
"[48, 60, 64, 76]","[48, 60, 64, 76]","[48, 60, 64, 76]",G,minor,8,"[53, 60, 69, 74]"
"[48, 60, 64, 76]","[48, 60, 64, 76]","[53, 60, 69, 74]",G,minor,9,"[53, 60, 69, 74]"
"[48, 60, 64, 76]","[53, 60, 69, 74]","[53, 60, 69, 74]",G,minor,10,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",G,minor,11,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",G,minor,12,"[50, 59, 65, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[50, 59, 65, 74]",G,minor,13,"[50, 59, 65, 74]"
"[53, 60, 69, 74]","[50, 59, 65, 74]","[50, 59, 65, 74]",G,minor,14,"[50, 57, 69, 74]"
"[50, 59, 65, 74]","[50, 59, 65, 74]","[50, 57, 69, 74]",G,minor,15,"[50, 57, 69, 74]"
"[50, 59, 65, 74]","[50, 57, 69, 74]","[50, 57, 69, 74]",G,minor,0,"[55, 59, 67, 74]"
"[50, 57, 69, 74]","[50, 57, 69, 74]","[55, 59, 67, 74]",G,minor,1,"[55, 59, 67, 74]"
"[50, 57, 69, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",G,minor,2,"[55, 59, 65, 74]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[55, 59, 65, 74]",G,minor,3,"[55, 59, 65, 74]"
"[55, 59, 67, 74]","[55, 59, 65, 74]","[55, 59, 65, 74]",G,minor,4,"[48, 60, 64, 72]"
"[55, 59, 65, 74]","[55, 59, 65, 74]","[48, 60, 64, 72]",G,minor,5,"[48, 60, 64, 72]"
"[55, 59, 65, 74]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,6,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,7,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,8,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,9,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,10,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,11,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,12,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,13,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,14,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,15,"[48, 60, 64, 72]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[48, 60, 64, 72]",G,minor,0,"[43, 62, 67, 71]"
"[48, 60, 64, 72]","[48, 60, 64, 72]","[43, 62, 67, 71]",G,minor,1,"[43, 62, 67, 71]"
"[48, 60, 64, 72]","[43, 62, 67, 71]","[43, 62, 67, 71]",G,minor,2,"[43, 62, 67, 71]"
"[43, 62, 67, 71]","[43, 62, 67, 71]","[43, 62, 67, 71]",G,minor,3,"[43, 62, 67, 71]"
"[43, 62, 67, 71]","[43, 62, 67, 71]","[43, 62, 67, 71]",G,minor,4,"[55, 62, 67, 71]"
"[43, 62, 67, 71]","[43, 62, 67, 71]","[55, 62, 67, 71]",G,minor,5,"[55, 62, 67, 71]"
"[43, 62, 67, 71]","[55, 62, 67, 71]","[55, 62, 67, 71]",G,minor,6,"[55, 62, 67, 71]"
