prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 60, 64, 69]","[57, 60, 64, 69]","[59, 60, 64, 69]",G,minor,3,"[59, 60, 64, 69]"
"[57, 60, 64, 69]","[59, 60, 64, 69]","[59, 60, 64, 69]",G,minor,4,"[60, 60, 64, 69]"
"[59, 60, 64, 69]","[59, 60, 64, 69]","[60, 60, 64, 69]",G,minor,5,"[60, 60, 64, 69]"
"[59, 60, 64, 69]","[60, 60, 64, 69]","[60, 60, 64, 69]",G,minor,6,"[60, 60, 64, 69]"
"[60, 60, 64, 69]","[60, 60, 64, 69]","[60, 60, 64, 69]",G,minor,7,"[60, 60, 64, 69]"
"[60, 60, 64, 69]","[60, 60, 64, 69]","[60, 60, 64, 69]",G,minor,8,"[57, 60, 64, 69]"
"[60, 60, 64, 69]","[60, 60, 64, 69]","[57, 60, 64, 69]",G,minor,9,"[57, 60, 64, 69]"
"[60, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",G,minor,10,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",G,minor,11,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",G,minor,12,"[56, 59, 64, 76]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[56, 59, 64, 76]",G,minor,13,"[56, 59, 64, 76]"
"[57, 60, 64, 69]","[56, 59, 64, 76]","[56, 59, 64, 76]",G,minor,14,"[54, 59, 66, 76]"
"[56, 59, 64, 76]","[56, 59, 64, 76]","[54, 59, 66, 76]",G,minor,15,"[54, 59, 66, 76]"
"[56, 59, 64, 76]","[54, 59, 66, 76]","[54, 59, 66, 76]",G,minor,0,"[52, 64, 68, 76]"
"[54, 59, 66, 76]","[54, 59, 66, 76]","[52, 64, 68, 76]",G,minor,1,"[52, 64, 68, 76]"
"[54, 59, 66, 76]","[52, 64, 68, 76]","[52, 64, 68, 76]",G,minor,2,"[52, 62, 68, 76]"
"[52, 64, 68, 76]","[52, 64, 68, 76]","[52, 62, 68, 76]",G,minor,3,"[52, 62, 68, 76]"
"[52, 64, 68, 76]","[52, 62, 68, 76]","[52, 62, 68, 76]",G,minor,4,"[57, 60, 69, 76]"
"[52, 62, 68, 76]","[52, 62, 68, 76]","[57, 60, 69, 76]",G,minor,5,"[57, 60, 69, 76]"
"[52, 62, 68, 76]","[57, 60, 69, 76]","[57, 60, 69, 76]",G,minor,6,"[57, 60, 69, 76]"
"[57, 60, 69, 76]","[57, 60, 69, 76]","[57, 60, 69, 76]",G,minor,7,"[57, 60, 69, 76]"
"[57, 60, 69, 76]","[57, 60, 69, 76]","[57, 60, 69, 76]",G,minor,8,"[57, 65, 71, 74]"
"[57, 60, 69, 76]","[57, 60, 69, 76]","[57, 65, 71, 74]",G,minor,9,"[57, 65, 71, 74]"
"[57, 60, 69, 76]","[57, 65, 71, 74]","[57, 65, 71, 74]",G,minor,10,"[57, 65, 71, 74]"
"[57, 65, 71, 74]","[57, 65, 71, 74]","[57, 65, 71, 74]",G,minor,11,"[57, 65, 71, 74]"
"[57, 65, 71, 74]","[57, 65, 71, 74]","[57, 65, 71, 74]",G,minor,12,"[56, 64, 71, 74]"
"[57, 65, 71, 74]","[57, 65, 71, 74]","[56, 64, 71, 74]",G,minor,13,"[56, 64, 71, 74]"
"[57, 65, 71, 74]","[56, 64, 71, 74]","[56, 64, 71, 74]",G,minor,14,"[56, 64, 71, 74]"
"[56, 64, 71, 74]","[56, 64, 71, 74]","[56, 64, 71, 74]",G,minor,15,"[56, 64, 71, 74]"
"[56, 64, 71, 74]","[56, 64, 71, 74]","[56, 64, 71, 74]",G,minor,0,"[57, 64, 71, 72]"
"[56, 64, 71, 74]","[56, 64, 71, 74]","[57, 64, 71, 72]",G,minor,1,"[57, 64, 71, 72]"
"[56, 64, 71, 74]","[57, 64, 71, 72]","[57, 64, 71, 72]",G,minor,2,"[57, 64, 69, 72]"
"[57, 64, 71, 72]","[57, 64, 71, 72]","[57, 64, 69, 72]",G,minor,3,"[57, 64, 69, 72]"
"[57, 64, 71, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,4,"[52, 64, 69, 71]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[52, 64, 69, 71]",G,minor,5,"[52, 64, 69, 71]"
"[57, 64, 69, 72]","[52, 64, 69, 71]","[52, 64, 69, 71]",G,minor,6,"[52, 64, 69, 71]"
"[52, 64, 69, 71]","[52, 64, 69, 71]","[52, 64, 69, 71]",G,minor,7,"[52, 64, 69, 71]"
"[52, 64, 69, 71]","[52, 64, 69, 71]","[52, 64, 69, 71]",G,minor,8,"[52, 64, 68, 71]"
"[52, 64, 69, 71]","[52, 64, 69, 71]","[52, 64, 68, 71]",G,minor,9,"[52, 64, 68, 71]"
"[52, 64, 69, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,10,"[52, 64, 66, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 66, 71]",G,minor,11,"[52, 64, 66, 71]"
"[52, 64, 68, 71]","[52, 64, 66, 71]","[52, 64, 66, 71]",G,minor,12,"[52, 64, 68, 71]"
"[52, 64, 66, 71]","[52, 64, 66, 71]","[52, 64, 68, 71]",G,minor,13,"[52, 64, 68, 71]"
"[52, 64, 66, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,14,"[52, 64, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,15,"[52, 64, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,0,"[48, 67, 67, 76]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[48, 67, 67, 76]",G,minor,1,"[48, 67, 67, 76]"
"[52, 64, 68, 71]","[48, 67, 67, 76]","[48, 67, 67, 76]",G,minor,2,"[48, 67, 67, 76]"
"[48, 67, 67, 76]","[48, 67, 67, 76]","[48, 67, 67, 76]",G,minor,3,"[48, 67, 67, 76]"
"[48, 67, 67, 76]","[48, 67, 67, 76]","[48, 67, 67, 76]",G,minor,4,"[60, 67, 67, 76]"
"[48, 67, 67, 76]","[48, 67, 67, 76]","[60, 67, 67, 76]",G,minor,5,"[60, 67, 67, 76]"
"[48, 67, 67, 76]","[60, 67, 67, 76]","[60, 67, 67, 76]",G,minor,6,"[60, 67, 67, 76]"
"[60, 67, 67, 76]","[60, 67, 67, 76]","[60, 67, 67, 76]",G,minor,7,"[60, 67, 67, 76]"
"[60, 67, 67, 76]","[60, 67, 67, 76]","[60, 67, 67, 76]",G,minor,8,"[59, 67, 74, 79]"
