prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 52, 60, 67]","[48, 52, 60, 67]","[48, 52, 60, 67]",D,major,3,"[48, 52, 60, 67]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[48, 52, 60, 67]",D,major,4,"[48, 55, 60, 64]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[48, 55, 60, 64]",D,major,5,"[48, 55, 60, 64]"
"[48, 52, 60, 67]","[48, 55, 60, 64]","[48, 55, 60, 64]",D,major,6,"[50, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[50, 55, 60, 64]",D,major,7,"[50, 55, 60, 64]"
"[48, 55, 60, 64]","[50, 55, 60, 64]","[50, 55, 60, 64]",D,major,8,"[52, 55, 60, 60]"
"[50, 55, 60, 64]","[50, 55, 60, 64]","[52, 55, 60, 60]",D,major,9,"[52, 55, 60, 60]"
"[50, 55, 60, 64]","[52, 55, 60, 60]","[52, 55, 60, 60]",D,major,10,"[53, 55, 60, 62]"
"[52, 55, 60, 60]","[52, 55, 60, 60]","[53, 55, 60, 62]",D,major,11,"[53, 55, 60, 62]"
"[52, 55, 60, 60]","[53, 55, 60, 62]","[53, 55, 60, 62]",D,major,12,"[52, 60, 64, 67]"
"[53, 55, 60, 62]","[53, 55, 60, 62]","[52, 60, 64, 67]",D,major,13,"[52, 60, 64, 67]"
"[53, 55, 60, 62]","[52, 60, 64, 67]","[52, 60, 64, 67]",D,major,14,"[50, 60, 64, 67]"
"[52, 60, 64, 67]","[52, 60, 64, 67]","[50, 60, 64, 67]",D,major,15,"[50, 60, 64, 67]"
"[52, 60, 64, 67]","[50, 60, 64, 67]","[50, 60, 64, 67]",D,major,0,"[52, 55, 60, 67]"
"[50, 60, 64, 67]","[50, 60, 64, 67]","[52, 55, 60, 67]",D,major,1,"[52, 55, 60, 67]"
"[50, 60, 64, 67]","[52, 55, 60, 67]","[52, 55, 60, 67]",D,major,2,"[48, 55, 60, 67]"
"[52, 55, 60, 67]","[52, 55, 60, 67]","[48, 55, 60, 67]",D,major,3,"[48, 55, 60, 67]"
"[52, 55, 60, 67]","[48, 55, 60, 67]","[48, 55, 60, 67]",D,major,4,"[53, 53, 60, 69]"
"[48, 55, 60, 67]","[48, 55, 60, 67]","[53, 53, 60, 69]",D,major,5,"[53, 53, 60, 69]"
"[48, 55, 60, 67]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,6,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,7,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,8,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,9,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,10,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,11,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,12,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,13,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,14,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,15,"[53, 53, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 53, 60, 69]",D,major,0,"[53, 57, 60, 69]"
"[53, 53, 60, 69]","[53, 53, 60, 69]","[53, 57, 60, 69]",D,major,1,"[53, 57, 60, 69]"
"[53, 53, 60, 69]","[53, 57, 60, 69]","[53, 57, 60, 69]",D,major,2,"[53, 57, 60, 69]"
