prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 52, 55, 60]","[48, 52, 55, 60]","[48, 52, 55, 60]",F,major,3,"[48, 52, 55, 60]"
"[48, 52, 55, 60]","[48, 52, 55, 60]","[48, 52, 55, 60]",F,major,4,"[41, 53, 57, 60]"
"[48, 52, 55, 60]","[48, 52, 55, 60]","[41, 53, 57, 60]",F,major,5,"[41, 53, 57, 60]"
"[48, 52, 55, 60]","[41, 53, 57, 60]","[41, 53, 57, 60]",F,major,6,"[41, 53, 59, 62]"
"[41, 53, 57, 60]","[41, 53, 57, 60]","[41, 53, 59, 62]",F,major,7,"[41, 53, 59, 62]"
"[41, 53, 57, 60]","[41, 53, 59, 62]","[41, 53, 59, 62]",F,major,8,"[48, 55, 60, 64]"
"[41, 53, 59, 62]","[41, 53, 59, 62]","[48, 55, 60, 64]",F,major,9,"[48, 55, 60, 64]"
"[41, 53, 59, 62]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,10,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,11,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",F,major,12,"[43, 55, 59, 62]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[43, 55, 59, 62]",F,major,13,"[43, 55, 59, 62]"
"[48, 55, 60, 64]","[43, 55, 59, 62]","[43, 55, 59, 62]",F,major,14,"[43, 53, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 53, 59, 62]",F,major,15,"[43, 53, 59, 62]"
"[43, 55, 59, 62]","[43, 53, 59, 62]","[43, 53, 59, 62]",F,major,0,"[45, 52, 57, 60]"
"[43, 53, 59, 62]","[43, 53, 59, 62]","[45, 52, 57, 60]",F,major,1,"[45, 52, 57, 60]"
"[43, 53, 59, 62]","[45, 52, 57, 60]","[45, 52, 57, 60]",F,major,2,"[45, 52, 57, 60]"
"[45, 52, 57, 60]","[45, 52, 57, 60]","[45, 52, 57, 60]",F,major,3,"[45, 52, 57, 60]"
"[45, 52, 57, 60]","[45, 52, 57, 60]","[45, 52, 57, 60]",F,major,4,"[38, 53, 57, 59]"
"[45, 52, 57, 60]","[45, 52, 57, 60]","[38, 53, 57, 59]",F,major,5,"[38, 53, 57, 59]"
"[45, 52, 57, 60]","[38, 53, 57, 59]","[38, 53, 57, 59]",F,major,6,"[38, 53, 57, 59]"
"[38, 53, 57, 59]","[38, 53, 57, 59]","[38, 53, 57, 59]",F,major,7,"[38, 53, 57, 59]"
"[38, 53, 57, 59]","[38, 53, 57, 59]","[38, 53, 57, 59]",F,major,8,"[40, 52, 56, 59]"
"[38, 53, 57, 59]","[38, 53, 57, 59]","[40, 52, 56, 59]",F,major,9,"[40, 52, 56, 59]"
"[38, 53, 57, 59]","[40, 52, 56, 59]","[40, 52, 56, 59]",F,major,10,"[40, 50, 56, 59]"
"[40, 52, 56, 59]","[40, 52, 56, 59]","[40, 50, 56, 59]",F,major,11,"[40, 50, 56, 59]"
"[40, 52, 56, 59]","[40, 50, 56, 59]","[40, 50, 56, 59]",F,major,12,"[45, 48, 52, 57]"
"[40, 50, 56, 59]","[40, 50, 56, 59]","[45, 48, 52, 57]",F,major,13,"[45, 48, 52, 57]"
"[40, 50, 56, 59]","[45, 48, 52, 57]","[45, 48, 52, 57]",F,major,14,"[45, 48, 52, 57]"
