prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",E,major,3,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",E,major,4,"[47, 62, 62, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[47, 62, 62, 67]",E,major,5,"[47, 62, 62, 67]"
"[48, 60, 64, 67]","[47, 62, 62, 67]","[47, 62, 62, 67]",E,major,6,"[47, 62, 64, 67]"
"[47, 62, 62, 67]","[47, 62, 62, 67]","[47, 62, 64, 67]",E,major,7,"[47, 62, 64, 67]"
"[47, 62, 62, 67]","[47, 62, 64, 67]","[47, 62, 64, 67]",E,major,8,"[43, 60, 65, 67]"
"[47, 62, 64, 67]","[47, 62, 64, 67]","[43, 60, 65, 67]",E,major,9,"[43, 60, 65, 67]"
"[47, 62, 64, 67]","[43, 60, 65, 67]","[43, 60, 65, 67]",E,major,10,"[43, 59, 65, 67]"
"[43, 60, 65, 67]","[43, 60, 65, 67]","[43, 59, 65, 67]",E,major,11,"[43, 59, 65, 67]"
"[43, 60, 65, 67]","[43, 59, 65, 67]","[43, 59, 65, 67]",E,major,12,"[48, 60, 64, 67]"
"[43, 59, 65, 67]","[43, 59, 65, 67]","[48, 60, 64, 67]",E,major,13,"[48, 60, 64, 67]"
"[43, 59, 65, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",E,major,14,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",E,major,15,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",E,major,0,"[50, 53, 62, 70]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[50, 53, 62, 70]",E,major,1,"[50, 53, 62, 70]"
"[48, 60, 64, 67]","[50, 53, 62, 70]","[50, 53, 62, 70]",E,major,2,"[52, 55, 62, 70]"
"[50, 53, 62, 70]","[50, 53, 62, 70]","[52, 55, 62, 70]",E,major,3,"[52, 55, 62, 70]"
"[50, 53, 62, 70]","[52, 55, 62, 70]","[52, 55, 62, 70]",E,major,4,"[53, 57, 60, 69]"
"[52, 55, 62, 70]","[52, 55, 62, 70]","[53, 57, 60, 69]",E,major,5,"[53, 58, 60, 69]"
"[52, 55, 62, 70]","[53, 57, 60, 69]","[53, 58, 60, 69]",E,major,6,"[53, 60, 65, 69]"
"[53, 57, 60, 69]","[53, 58, 60, 69]","[53, 60, 65, 69]",E,major,7,"[53, 60, 65, 69]"
"[53, 58, 60, 69]","[53, 60, 65, 69]","[53, 60, 65, 69]",E,major,8,"[48, 60, 65, 67]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[48, 60, 65, 67]",E,major,9,"[48, 60, 65, 67]"
"[53, 60, 65, 69]","[48, 60, 65, 67]","[48, 60, 65, 67]",E,major,10,"[48, 58, 64, 67]"
"[48, 60, 65, 67]","[48, 60, 65, 67]","[48, 58, 64, 67]",E,major,11,"[48, 58, 64, 67]"
"[48, 60, 65, 67]","[48, 58, 64, 67]","[48, 58, 64, 67]",E,major,12,"[41, 57, 60, 65]"
"[48, 58, 64, 67]","[48, 58, 64, 67]","[41, 57, 60, 65]",E,major,13,"[41, 57, 60, 65]"
"[48, 58, 64, 67]","[41, 57, 60, 65]","[41, 57, 60, 65]",E,major,14,"[41, 57, 60, 65]"
"[41, 57, 60, 65]","[41, 57, 60, 65]","[41, 57, 60, 65]",E,major,15,"[41, 57, 60, 65]"
"[41, 57, 60, 65]","[41, 57, 60, 65]","[41, 57, 60, 65]",E,major,0,"[47, 55, 62, 67]"
"[41, 57, 60, 65]","[41, 57, 60, 65]","[47, 55, 62, 67]",E,major,1,"[47, 55, 62, 67]"
"[41, 57, 60, 65]","[47, 55, 62, 67]","[47, 55, 62, 67]",E,major,2,"[47, 55, 62, 67]"
"[47, 55, 62, 67]","[47, 55, 62, 67]","[47, 55, 62, 67]",E,major,3,"[47, 55, 62, 67]"
"[47, 55, 62, 67]","[47, 55, 62, 67]","[47, 55, 62, 67]",E,major,4,"[48, 55, 60, 64]"
"[47, 55, 62, 67]","[47, 55, 62, 67]","[48, 55, 60, 64]",E,major,5,"[48, 55, 60, 64]"
"[47, 55, 62, 67]","[48, 55, 60, 64]","[48, 55, 60, 64]",E,major,6,"[50, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[50, 55, 60, 64]",E,major,7,"[50, 55, 60, 64]"
"[48, 55, 60, 64]","[50, 55, 60, 64]","[50, 55, 60, 64]",E,major,8,"[52, 55, 60, 60]"
"[50, 55, 60, 64]","[50, 55, 60, 64]","[52, 55, 60, 60]",E,major,9,"[52, 55, 60, 60]"
"[50, 55, 60, 64]","[52, 55, 60, 60]","[52, 55, 60, 60]",E,major,10,"[52, 53, 59, 62]"
"[52, 55, 60, 60]","[52, 55, 60, 60]","[52, 53, 59, 62]",E,major,11,"[52, 53, 59, 62]"
"[52, 55, 60, 60]","[52, 53, 59, 62]","[52, 53, 59, 62]",E,major,12,"[45, 52, 60, 64]"
"[52, 53, 59, 62]","[52, 53, 59, 62]","[45, 52, 60, 64]",E,major,13,"[45, 52, 60, 64]"
"[52, 53, 59, 62]","[45, 52, 60, 64]","[45, 52, 60, 64]",E,major,14,"[45, 52, 60, 64]"
"[45, 52, 60, 64]","[45, 52, 60, 64]","[45, 52, 60, 64]",E,major,15,"[45, 52, 60, 64]"
"[45, 52, 60, 64]","[45, 52, 60, 64]","[45, 52, 60, 64]",E,major,0,"[50, 50, 57, 66]"
"[45, 52, 60, 64]","[45, 52, 60, 64]","[50, 50, 57, 66]",E,major,1,"[50, 50, 57, 66]"
"[45, 52, 60, 64]","[50, 50, 57, 66]","[50, 50, 57, 66]",E,major,2,"[48, 50, 57, 66]"
"[50, 50, 57, 66]","[50, 50, 57, 66]","[48, 50, 57, 66]",E,major,3,"[48, 50, 57, 66]"
"[50, 50, 57, 66]","[48, 50, 57, 66]","[48, 50, 57, 66]",E,major,4,"[47, 50, 62, 67]"
"[48, 50, 57, 66]","[48, 50, 57, 66]","[47, 50, 62, 67]",E,major,5,"[47, 50, 62, 67]"
"[48, 50, 57, 66]","[47, 50, 62, 67]","[47, 50, 62, 67]",E,major,6,"[45, 55, 60, 67]"
"[47, 50, 62, 67]","[47, 50, 62, 67]","[45, 55, 60, 67]",E,major,7,"[43, 55, 59, 67]"
"[47, 50, 62, 67]","[45, 55, 60, 67]","[43, 55, 59, 67]",E,major,8,"[50, 55, 60, 69]"
"[45, 55, 60, 67]","[43, 55, 59, 67]","[50, 55, 60, 69]",E,major,9,"[50, 55, 60, 69]"
"[43, 55, 59, 67]","[50, 55, 60, 69]","[50, 55, 60, 69]",E,major,10,"[50, 54, 60, 69]"
"[50, 55, 60, 69]","[50, 55, 60, 69]","[50, 54, 60, 69]",E,major,11,"[50, 54, 60, 69]"
"[50, 55, 60, 69]","[50, 54, 60, 69]","[50, 54, 60, 69]",E,major,12,"[43, 50, 59, 67]"
"[50, 54, 60, 69]","[50, 54, 60, 69]","[43, 50, 59, 67]",E,major,13,"[43, 50, 59, 67]"
"[50, 54, 60, 69]","[43, 50, 59, 67]","[43, 50, 59, 67]",E,major,14,"[43, 50, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 50, 59, 67]",E,major,15,"[43, 50, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 50, 59, 67]",E,major,0,"[48, 60, 64, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[48, 60, 64, 67]",E,major,1,"[48, 60, 64, 67]"
"[43, 50, 59, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",E,major,2,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",E,major,3,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",E,major,4,"[47, 62, 62, 67]"
