prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 53, 55, 62]",A,major,3,"[36, 53, 55, 62]"
"[36, 52, 55, 60]","[36, 53, 55, 62]","[36, 53, 55, 62]",A,major,4,"[48, 55, 60, 64]"
"[36, 53, 55, 62]","[36, 53, 55, 62]","[48, 55, 60, 64]",A,major,5,"[48, 55, 60, 64]"
"[36, 53, 55, 62]","[48, 55, 60, 64]","[48, 55, 60, 64]",A,major,6,"[47, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[47, 55, 60, 64]",A,major,7,"[47, 55, 60, 64]"
"[48, 55, 60, 64]","[47, 55, 60, 64]","[47, 55, 60, 64]",A,major,8,"[45, 57, 60, 65]"
"[47, 55, 60, 64]","[47, 55, 60, 64]","[45, 57, 60, 65]",A,major,9,"[45, 57, 60, 65]"
"[47, 55, 60, 64]","[45, 57, 60, 65]","[45, 57, 60, 65]",A,major,10,"[45, 57, 60, 65]"
"[45, 57, 60, 65]","[45, 57, 60, 65]","[45, 57, 60, 65]",A,major,11,"[45, 57, 60, 65]"
"[45, 57, 60, 65]","[45, 57, 60, 65]","[45, 57, 60, 65]",A,major,12,"[43, 50, 59, 67]"
"[45, 57, 60, 65]","[45, 57, 60, 65]","[43, 50, 59, 67]",A,major,13,"[43, 50, 59, 67]"
"[45, 57, 60, 65]","[43, 50, 59, 67]","[43, 50, 59, 67]",A,major,14,"[43, 52, 59, 67]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 52, 59, 67]",A,major,15,"[43, 52, 59, 67]"
"[43, 50, 59, 67]","[43, 52, 59, 67]","[43, 52, 59, 67]",A,major,0,"[38, 53, 57, 65]"
"[43, 52, 59, 67]","[43, 52, 59, 67]","[38, 53, 57, 65]",A,major,1,"[38, 53, 57, 65]"
"[43, 52, 59, 67]","[38, 53, 57, 65]","[38, 53, 57, 65]",A,major,2,"[38, 53, 59, 65]"
"[38, 53, 57, 65]","[38, 53, 57, 65]","[38, 53, 59, 65]",A,major,3,"[38, 53, 59, 65]"
"[38, 53, 57, 65]","[38, 53, 59, 65]","[38, 53, 59, 65]",A,major,4,"[40, 55, 60, 64]"
"[38, 53, 59, 65]","[38, 53, 59, 65]","[40, 55, 60, 64]",A,major,5,"[40, 55, 60, 64]"
"[38, 53, 59, 65]","[40, 55, 60, 64]","[40, 55, 60, 64]",A,major,6,"[41, 55, 60, 64]"
"[40, 55, 60, 64]","[40, 55, 60, 64]","[41, 55, 60, 64]",A,major,7,"[41, 55, 60, 64]"
"[40, 55, 60, 64]","[41, 55, 60, 64]","[41, 55, 60, 64]",A,major,8,"[43, 55, 59, 62]"
"[41, 55, 60, 64]","[41, 55, 60, 64]","[43, 55, 59, 62]",A,major,9,"[43, 55, 59, 62]"
"[41, 55, 60, 64]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,10,"[43, 55, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,11,"[43, 55, 59, 62]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,12,"[36, 55, 60, 64]"
"[43, 55, 59, 62]","[43, 55, 59, 62]","[36, 55, 60, 64]",A,major,13,"[36, 55, 60, 64]"
"[43, 55, 59, 62]","[36, 55, 60, 64]","[36, 55, 60, 64]",A,major,14,"[36, 55, 60, 64]"
"[36, 55, 60, 64]","[36, 55, 60, 64]","[36, 55, 60, 64]",A,major,15,"[36, 55, 60, 64]"
"[36, 55, 60, 64]","[36, 55, 60, 64]","[36, 55, 60, 64]",A,major,0,"[48, 48, 55, 64]"
"[36, 55, 60, 64]","[36, 55, 60, 64]","[48, 48, 55, 64]",A,major,1,"[48, 48, 55, 64]"
"[36, 55, 60, 64]","[48, 48, 55, 64]","[48, 48, 55, 64]",A,major,2,"[47, 48, 55, 64]"
"[48, 48, 55, 64]","[48, 48, 55, 64]","[47, 48, 55, 64]",A,major,3,"[47, 48, 55, 64]"
"[48, 48, 55, 64]","[47, 48, 55, 64]","[47, 48, 55, 64]",A,major,4,"[45, 48, 57, 64]"
"[47, 48, 55, 64]","[47, 48, 55, 64]","[45, 48, 57, 64]",A,major,5,"[45, 48, 57, 64]"
"[47, 48, 55, 64]","[45, 48, 57, 64]","[45, 48, 57, 64]",A,major,6,"[43, 48, 57, 64]"
"[45, 48, 57, 64]","[45, 48, 57, 64]","[43, 48, 57, 64]",A,major,7,"[43, 48, 57, 64]"
"[45, 48, 57, 64]","[43, 48, 57, 64]","[43, 48, 57, 64]",A,major,8,"[41, 48, 57, 62]"
"[43, 48, 57, 64]","[43, 48, 57, 64]","[41, 48, 57, 62]",A,major,9,"[41, 48, 57, 62]"
"[43, 48, 57, 64]","[41, 48, 57, 62]","[41, 48, 57, 62]",A,major,10,"[40, 48, 55, 64]"
"[41, 48, 57, 62]","[41, 48, 57, 62]","[40, 48, 55, 64]",A,major,11,"[40, 48, 55, 64]"
"[41, 48, 57, 62]","[40, 48, 55, 64]","[40, 48, 55, 64]",A,major,12,"[38, 48, 53, 65]"
"[40, 48, 55, 64]","[40, 48, 55, 64]","[38, 48, 53, 65]",A,major,13,"[38, 48, 53, 65]"
"[40, 48, 55, 64]","[38, 48, 53, 65]","[38, 48, 53, 65]",A,major,14,"[36, 48, 55, 64]"
"[38, 48, 53, 65]","[38, 48, 53, 65]","[36, 48, 55, 64]",A,major,15,"[36, 48, 55, 64]"
"[38, 48, 53, 65]","[36, 48, 55, 64]","[36, 48, 55, 64]",A,major,0,"[35, 53, 55, 62]"
"[36, 48, 55, 64]","[36, 48, 55, 64]","[35, 53, 55, 62]",A,major,1,"[35, 53, 55, 62]"
"[36, 48, 55, 64]","[35, 53, 55, 62]","[35, 53, 55, 62]",A,major,2,"[35, 50, 55, 62]"
"[35, 53, 55, 62]","[35, 53, 55, 62]","[35, 50, 55, 62]",A,major,3,"[35, 50, 55, 62]"
"[35, 53, 55, 62]","[35, 50, 55, 62]","[35, 50, 55, 62]",A,major,4,"[40, 55, 55, 60]"
"[35, 50, 55, 62]","[35, 50, 55, 62]","[40, 55, 55, 60]",A,major,5,"[40, 55, 55, 60]"
"[35, 50, 55, 62]","[40, 55, 55, 60]","[40, 55, 55, 60]",A,major,6,"[36, 53, 60, 60]"
"[40, 55, 55, 60]","[40, 55, 55, 60]","[36, 53, 60, 60]",A,major,7,"[36, 52, 60, 60]"
"[40, 55, 55, 60]","[36, 53, 60, 60]","[36, 52, 60, 60]",A,major,8,"[43, 53, 59, 62]"
"[36, 53, 60, 60]","[36, 52, 60, 60]","[43, 53, 59, 62]",A,major,9,"[43, 53, 59, 62]"
"[36, 52, 60, 60]","[43, 53, 59, 62]","[43, 53, 59, 62]",A,major,10,"[43, 53, 57, 62]"
"[43, 53, 59, 62]","[43, 53, 59, 62]","[43, 53, 57, 62]",A,major,11,"[43, 53, 57, 62]"
"[43, 53, 59, 62]","[43, 53, 57, 62]","[43, 53, 57, 62]",A,major,12,"[36, 52, 55, 60]"
"[43, 53, 57, 62]","[43, 53, 57, 62]","[36, 52, 55, 60]",A,major,13,"[36, 52, 55, 60]"
"[43, 53, 57, 62]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,14,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,15,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,0,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,1,"[36, 52, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,2,"[36, 53, 55, 62]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[36, 53, 55, 62]",A,major,3,"[36, 53, 55, 62]"
"[36, 52, 55, 60]","[36, 53, 55, 62]","[36, 53, 55, 62]",A,major,4,"[48, 55, 60, 64]"
"[36, 53, 55, 62]","[36, 53, 55, 62]","[48, 55, 60, 64]",A,major,5,"[48, 55, 60, 64]"
