prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[36, 52, 60, 67]","[36, 52, 60, 67]","[36, 52, 60, 67]",A,major,3,"[36, 52, 60, 67]"
"[36, 52, 60, 67]","[36, 52, 60, 67]","[36, 52, 60, 67]",A,major,4,"[48, 52, 60, 67]"
"[36, 52, 60, 67]","[36, 52, 60, 67]","[48, 52, 60, 67]",A,major,5,"[48, 52, 60, 67]"
"[36, 52, 60, 67]","[48, 52, 60, 67]","[48, 52, 60, 67]",A,major,6,"[50, 52, 60, 67]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[50, 52, 60, 67]",A,major,7,"[50, 52, 60, 67]"
"[48, 52, 60, 67]","[50, 52, 60, 67]","[50, 52, 60, 67]",A,major,8,"[52, 52, 60, 67]"
"[50, 52, 60, 67]","[50, 52, 60, 67]","[52, 52, 60, 67]",A,major,9,"[52, 52, 60, 67]"
"[50, 52, 60, 67]","[52, 52, 60, 67]","[52, 52, 60, 67]",A,major,10,"[48, 52, 60, 67]"
"[52, 52, 60, 67]","[52, 52, 60, 67]","[48, 52, 60, 67]",A,major,11,"[48, 52, 60, 67]"
"[52, 52, 60, 67]","[48, 52, 60, 67]","[48, 52, 60, 67]",A,major,12,"[41, 53, 60, 69]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[41, 53, 60, 69]",A,major,13,"[41, 53, 60, 69]"
"[48, 52, 60, 67]","[41, 53, 60, 69]","[41, 53, 60, 69]",A,major,14,"[43, 53, 60, 69]"
"[41, 53, 60, 69]","[41, 53, 60, 69]","[43, 53, 60, 69]",A,major,15,"[43, 53, 60, 69]"
"[41, 53, 60, 69]","[43, 53, 60, 69]","[43, 53, 60, 69]",A,major,0,"[45, 53, 60, 69]"
"[43, 53, 60, 69]","[43, 53, 60, 69]","[45, 53, 60, 69]",A,major,1,"[45, 53, 60, 69]"
"[43, 53, 60, 69]","[45, 53, 60, 69]","[45, 53, 60, 69]",A,major,2,"[41, 53, 60, 69]"
