prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 69, 72, 76]","[57, 69, 72, 76]","[57, 69, 72, 76]",E,minor,3,"[57, 69, 72, 76]"
"[57, 69, 72, 76]","[57, 69, 72, 76]","[57, 69, 72, 76]",E,minor,4,"[55, 64, 71, 76]"
"[57, 69, 72, 76]","[57, 69, 72, 76]","[55, 64, 71, 76]",E,minor,5,"[55, 64, 71, 76]"
"[57, 69, 72, 76]","[55, 64, 71, 76]","[55, 64, 71, 76]",E,minor,6,"[55, 64, 71, 76]"
"[55, 64, 71, 76]","[55, 64, 71, 76]","[55, 64, 71, 76]",E,minor,7,"[55, 64, 71, 76]"
"[55, 64, 71, 76]","[55, 64, 71, 76]","[55, 64, 71, 76]",E,minor,8,"[53, 65, 69, 74]"
"[55, 64, 71, 76]","[55, 64, 71, 76]","[53, 65, 69, 74]",E,minor,9,"[53, 65, 69, 74]"
"[55, 64, 71, 76]","[53, 65, 69, 74]","[53, 65, 69, 74]",E,minor,10,"[52, 65, 68, 74]"
"[53, 65, 69, 74]","[53, 65, 69, 74]","[52, 65, 68, 74]",E,minor,11,"[52, 65, 68, 74]"
"[53, 65, 69, 74]","[52, 65, 68, 74]","[52, 65, 68, 74]",E,minor,12,"[50, 65, 69, 72]"
"[52, 65, 68, 74]","[52, 65, 68, 74]","[50, 65, 69, 72]",E,minor,13,"[50, 65, 69, 72]"
"[52, 65, 68, 74]","[50, 65, 69, 72]","[50, 65, 69, 72]",E,minor,14,"[48, 64, 69, 72]"
"[50, 65, 69, 72]","[50, 65, 69, 72]","[48, 64, 69, 72]",E,minor,15,"[48, 64, 69, 72]"
"[50, 65, 69, 72]","[48, 64, 69, 72]","[48, 64, 69, 72]",E,minor,0,"[50, 65, 69, 71]"
"[48, 64, 69, 72]","[48, 64, 69, 72]","[50, 65, 69, 71]",E,minor,1,"[50, 65, 69, 71]"
"[48, 64, 69, 72]","[50, 65, 69, 71]","[50, 65, 69, 71]",E,minor,2,"[50, 65, 69, 71]"
"[50, 65, 69, 71]","[50, 65, 69, 71]","[50, 65, 69, 71]",E,minor,3,"[50, 65, 69, 71]"
"[50, 65, 69, 71]","[50, 65, 69, 71]","[50, 65, 69, 71]",E,minor,4,"[52, 64, 68, 71]"
"[50, 65, 69, 71]","[50, 65, 69, 71]","[52, 64, 68, 71]",E,minor,5,"[52, 64, 68, 71]"
"[50, 65, 69, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",E,minor,6,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 62, 68, 71]",E,minor,7,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 62, 68, 71]","[52, 62, 68, 71]",E,minor,8,"[45, 60, 64, 69]"
"[52, 62, 68, 71]","[52, 62, 68, 71]","[45, 60, 64, 69]",E,minor,9,"[45, 60, 64, 69]"
"[52, 62, 68, 71]","[45, 60, 64, 69]","[45, 60, 64, 69]",E,minor,10,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",E,minor,11,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",E,minor,12,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",E,minor,13,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",E,minor,14,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",E,minor,15,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",E,minor,0,"[57, 69, 72, 76]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[57, 69, 72, 76]",E,minor,1,"[57, 69, 72, 76]"
"[45, 60, 64, 69]","[57, 69, 72, 76]","[57, 69, 72, 76]",E,minor,2,"[57, 67, 71, 76]"
"[57, 69, 72, 76]","[57, 69, 72, 76]","[57, 67, 71, 76]",E,minor,3,"[57, 67, 71, 76]"
"[57, 69, 72, 76]","[57, 67, 71, 76]","[57, 67, 71, 76]",E,minor,4,"[62, 66, 69, 78]"
"[57, 67, 71, 76]","[57, 67, 71, 76]","[62, 66, 69, 78]",E,minor,5,"[62, 66, 69, 78]"
"[57, 67, 71, 76]","[62, 66, 69, 78]","[62, 66, 69, 78]",E,minor,6,"[60, 64, 69, 78]"
"[62, 66, 69, 78]","[62, 66, 69, 78]","[60, 64, 69, 78]",E,minor,7,"[60, 64, 69, 78]"
"[62, 66, 69, 78]","[60, 64, 69, 78]","[60, 64, 69, 78]",E,minor,8,"[59, 62, 71, 79]"
"[60, 64, 69, 78]","[60, 64, 69, 78]","[59, 62, 71, 79]",E,minor,9,"[59, 62, 71, 79]"
"[60, 64, 69, 78]","[59, 62, 71, 79]","[59, 62, 71, 79]",E,minor,10,"[59, 62, 71, 79]"
"[59, 62, 71, 79]","[59, 62, 71, 79]","[59, 62, 71, 79]",E,minor,11,"[59, 62, 71, 79]"
"[59, 62, 71, 79]","[59, 62, 71, 79]","[59, 62, 71, 79]",E,minor,12,"[60, 60, 67, 76]"
"[59, 62, 71, 79]","[59, 62, 71, 79]","[60, 60, 67, 76]",E,minor,13,"[60, 60, 67, 76]"
"[59, 62, 71, 79]","[60, 60, 67, 76]","[60, 60, 67, 76]",E,minor,14,"[59, 62, 67, 76]"
"[60, 60, 67, 76]","[60, 60, 67, 76]","[59, 62, 67, 76]",E,minor,15,"[59, 62, 67, 76]"
"[60, 60, 67, 76]","[59, 62, 67, 76]","[59, 62, 67, 76]",E,minor,0,"[57, 64, 72, 81]"
"[59, 62, 67, 76]","[59, 62, 67, 76]","[57, 64, 72, 81]",E,minor,1,"[57, 64, 72, 81]"
"[59, 62, 67, 76]","[57, 64, 72, 81]","[57, 64, 72, 81]",E,minor,2,"[60, 64, 72, 81]"
"[57, 64, 72, 81]","[57, 64, 72, 81]","[60, 64, 72, 81]",E,minor,3,"[60, 64, 72, 81]"
"[57, 64, 72, 81]","[60, 64, 72, 81]","[60, 64, 72, 81]",E,minor,4,"[65, 69, 74, 81]"
"[60, 64, 72, 81]","[60, 64, 72, 81]","[65, 69, 74, 81]",E,minor,5,"[65, 69, 74, 81]"
"[60, 64, 72, 81]","[65, 69, 74, 81]","[65, 69, 74, 81]",E,minor,6,"[65, 69, 74, 81]"
"[65, 69, 74, 81]","[65, 69, 74, 81]","[65, 69, 74, 81]",E,minor,7,"[65, 69, 74, 81]"
"[65, 69, 74, 81]","[65, 69, 74, 81]","[65, 69, 74, 81]",E,minor,8,"[64, 71, 76, 80]"
"[65, 69, 74, 81]","[65, 69, 74, 81]","[64, 71, 76, 80]",E,minor,9,"[64, 71, 76, 80]"
"[65, 69, 74, 81]","[64, 71, 76, 80]","[64, 71, 76, 80]",E,minor,10,"[64, 71, 76, 80]"
"[64, 71, 76, 80]","[64, 71, 76, 80]","[64, 71, 76, 80]",E,minor,11,"[64, 71, 76, 80]"
"[64, 71, 76, 80]","[64, 71, 76, 80]","[64, 71, 76, 80]",E,minor,12,"[64, 71, 76, 80]"
"[64, 71, 76, 80]","[64, 71, 76, 80]","[64, 71, 76, 80]",E,minor,13,"[64, 71, 76, 80]"
"[64, 71, 76, 80]","[64, 71, 76, 80]","[64, 71, 76, 80]",E,minor,14,"[64, 71, 76, 80]"
"[64, 71, 76, 80]","[64, 71, 76, 80]","[64, 71, 76, 80]",E,minor,15,"[64, 71, 76, 80]"
"[64, 71, 76, 80]","[64, 71, 76, 80]","[64, 71, 76, 80]",E,minor,0,"[60, 64, 76, 81]"
"[64, 71, 76, 80]","[64, 71, 76, 80]","[60, 64, 76, 81]",E,minor,1,"[60, 64, 76, 81]"
"[64, 71, 76, 80]","[60, 64, 76, 81]","[60, 64, 76, 81]",E,minor,2,"[59, 64, 76, 81]"
"[60, 64, 76, 81]","[60, 64, 76, 81]","[59, 64, 76, 81]",E,minor,3,"[59, 64, 76, 81]"
"[60, 64, 76, 81]","[59, 64, 76, 81]","[59, 64, 76, 81]",E,minor,4,"[57, 69, 76, 84]"
"[59, 64, 76, 81]","[59, 64, 76, 81]","[57, 69, 76, 84]",E,minor,5,"[57, 69, 76, 84]"
"[59, 64, 76, 81]","[57, 69, 76, 84]","[57, 69, 76, 84]",E,minor,6,"[57, 69, 76, 84]"
"[57, 69, 76, 84]","[57, 69, 76, 84]","[57, 69, 76, 84]",E,minor,7,"[57, 69, 76, 84]"
"[57, 69, 76, 84]","[57, 69, 76, 84]","[57, 69, 76, 84]",E,minor,8,"[62, 69, 77, 83]"
"[57, 69, 76, 84]","[57, 69, 76, 84]","[62, 69, 77, 83]",E,minor,9,"[62, 69, 77, 83]"
"[57, 69, 76, 84]","[62, 69, 77, 83]","[62, 69, 77, 83]",E,minor,10,"[62, 69, 77, 83]"
"[62, 69, 77, 83]","[62, 69, 77, 83]","[62, 69, 77, 83]",E,minor,11,"[62, 69, 77, 83]"
"[62, 69, 77, 83]","[62, 69, 77, 83]","[62, 69, 77, 83]",E,minor,12,"[64, 68, 76, 83]"
"[62, 69, 77, 83]","[62, 69, 77, 83]","[64, 68, 76, 83]",E,minor,13,"[64, 68, 76, 83]"
"[62, 69, 77, 83]","[64, 68, 76, 83]","[64, 68, 76, 83]",E,minor,14,"[64, 68, 74, 83]"
"[64, 68, 76, 83]","[64, 68, 76, 83]","[64, 68, 74, 83]",E,minor,15,"[64, 68, 74, 83]"
"[64, 68, 76, 83]","[64, 68, 74, 83]","[64, 68, 74, 83]",E,minor,0,"[57, 64, 72, 81]"
"[64, 68, 74, 83]","[64, 68, 74, 83]","[57, 64, 72, 81]",E,minor,1,"[57, 64, 72, 81]"
"[64, 68, 74, 83]","[57, 64, 72, 81]","[57, 64, 72, 81]",E,minor,2,"[57, 64, 72, 81]"
