prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[55, 59, 62, 67]","[55, 59, 62, 67]","[55, 59, 64, 67]",C,major,3,"[55, 59, 64, 67]"
"[55, 59, 62, 67]","[55, 59, 64, 67]","[55, 59, 64, 67]",C,major,4,"[53, 60, 65, 69]"
"[55, 59, 64, 67]","[55, 59, 64, 67]","[53, 60, 65, 69]",C,major,5,"[53, 60, 65, 69]"
"[55, 59, 64, 67]","[53, 60, 65, 69]","[53, 60, 65, 69]",C,major,6,"[53, 60, 65, 69]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[53, 60, 65, 69]",C,major,7,"[53, 60, 65, 69]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[53, 60, 65, 69]",C,major,8,"[48, 60, 65, 67]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[48, 60, 65, 67]",C,major,9,"[48, 60, 65, 67]"
"[53, 60, 65, 69]","[48, 60, 65, 67]","[48, 60, 65, 67]",C,major,10,"[48, 60, 64, 67]"
"[48, 60, 65, 67]","[48, 60, 65, 67]","[48, 60, 64, 67]",C,major,11,"[48, 60, 64, 67]"
"[48, 60, 65, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",C,major,12,"[50, 57, 64, 65]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[50, 57, 64, 65]",C,major,13,"[50, 57, 64, 65]"
"[48, 60, 64, 67]","[50, 57, 64, 65]","[50, 57, 64, 65]",C,major,14,"[50, 57, 62, 65]"
"[50, 57, 64, 65]","[50, 57, 64, 65]","[50, 57, 62, 65]",C,major,15,"[50, 57, 60, 65]"
"[50, 57, 64, 65]","[50, 57, 62, 65]","[50, 57, 60, 65]",C,major,0,"[52, 55, 59, 67]"
"[50, 57, 62, 65]","[50, 57, 60, 65]","[52, 55, 59, 67]",C,major,1,"[52, 55, 59, 67]"
"[50, 57, 60, 65]","[52, 55, 59, 67]","[52, 55, 59, 67]",C,major,2,"[52, 60, 64, 67]"
"[52, 55, 59, 67]","[52, 55, 59, 67]","[52, 60, 64, 67]",C,major,3,"[52, 59, 64, 67]"
"[52, 55, 59, 67]","[52, 60, 64, 67]","[52, 59, 64, 67]",C,major,4,"[45, 60, 64, 72]"
"[52, 60, 64, 67]","[52, 59, 64, 67]","[45, 60, 64, 72]",C,major,5,"[45, 60, 64, 72]"
"[52, 59, 64, 67]","[45, 60, 64, 72]","[45, 60, 64, 72]",C,major,6,"[45, 60, 65, 72]"
"[45, 60, 64, 72]","[45, 60, 64, 72]","[45, 60, 65, 72]",C,major,7,"[45, 60, 65, 72]"
"[45, 60, 64, 72]","[45, 60, 65, 72]","[45, 60, 65, 72]",C,major,8,"[43, 60, 67, 74]"
"[45, 60, 65, 72]","[45, 60, 65, 72]","[43, 60, 67, 74]",C,major,9,"[43, 60, 67, 74]"
"[45, 60, 65, 72]","[43, 60, 67, 74]","[43, 60, 67, 74]",C,major,10,"[43, 60, 65, 74]"
"[43, 60, 67, 74]","[43, 60, 67, 74]","[43, 60, 65, 74]",C,major,11,"[43, 60, 65, 74]"
