prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[36, 48, 52, 55]","[36, 48, 52, 55]","[36, 50, 53, 55]",G,major,3,"[36, 50, 53, 55]"
"[36, 48, 52, 55]","[36, 50, 53, 55]","[36, 50, 53, 55]",G,major,4,"[48, 52, 55, 60]"
"[36, 50, 53, 55]","[36, 50, 53, 55]","[48, 52, 55, 60]",G,major,5,"[48, 52, 55, 60]"
"[36, 50, 53, 55]","[48, 52, 55, 60]","[48, 52, 55, 60]",G,major,6,"[48, 52, 55, 60]"
"[48, 52, 55, 60]","[48, 52, 55, 60]","[48, 52, 55, 60]",G,major,7,"[48, 52, 55, 60]"
"[48, 52, 55, 60]","[48, 52, 55, 60]","[48, 52, 55, 60]",G,major,8,"[47, 50, 55, 62]"
"[48, 52, 55, 60]","[48, 52, 55, 60]","[47, 50, 55, 62]",G,major,9,"[47, 50, 55, 62]"
"[48, 52, 55, 60]","[47, 50, 55, 62]","[47, 50, 55, 62]",G,major,10,"[47, 50, 55, 62]"
"[47, 50, 55, 62]","[47, 50, 55, 62]","[47, 50, 55, 62]",G,major,11,"[47, 50, 55, 62]"
"[47, 50, 55, 62]","[47, 50, 55, 62]","[47, 50, 55, 62]",G,major,12,"[45, 57, 60, 64]"
"[47, 50, 55, 62]","[47, 50, 55, 62]","[45, 57, 60, 64]",G,major,13,"[45, 57, 60, 64]"
"[47, 50, 55, 62]","[45, 57, 60, 64]","[45, 57, 60, 64]",G,major,14,"[43, 57, 60, 64]"
"[45, 57, 60, 64]","[45, 57, 60, 64]","[43, 57, 60, 64]",G,major,15,"[43, 57, 60, 64]"
"[45, 57, 60, 64]","[43, 57, 60, 64]","[43, 57, 60, 64]",G,major,0,"[41, 57, 60, 65]"
"[43, 57, 60, 64]","[43, 57, 60, 64]","[41, 57, 60, 65]",G,major,1,"[41, 57, 60, 65]"
"[43, 57, 60, 64]","[41, 57, 60, 65]","[41, 57, 60, 65]",G,major,2,"[41, 53, 60, 67]"
"[41, 57, 60, 65]","[41, 57, 60, 65]","[41, 53, 60, 67]",G,major,3,"[41, 53, 60, 69]"
"[41, 57, 60, 65]","[41, 53, 60, 67]","[41, 53, 60, 69]",G,major,4,"[43, 52, 60, 67]"
"[41, 53, 60, 67]","[41, 53, 60, 69]","[43, 52, 60, 67]",G,major,5,"[43, 52, 60, 67]"
"[41, 53, 60, 69]","[43, 52, 60, 67]","[43, 52, 60, 67]",G,major,6,"[43, 48, 57, 67]"
"[43, 52, 60, 67]","[43, 52, 60, 67]","[43, 48, 57, 67]",G,major,7,"[43, 48, 57, 67]"
"[43, 52, 60, 67]","[43, 48, 57, 67]","[43, 48, 57, 67]",G,major,8,"[43, 50, 59, 65]"
"[43, 48, 57, 67]","[43, 48, 57, 67]","[43, 50, 59, 65]",G,major,9,"[43, 50, 59, 65]"
"[43, 48, 57, 67]","[43, 50, 59, 65]","[43, 50, 59, 65]",G,major,10,"[43, 50, 59, 64]"
