prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 66, 69]",G,minor,3,"[57, 60, 66, 69]"
"[57, 60, 64, 69]","[57, 60, 66, 69]","[57, 60, 66, 69]",G,minor,4,"[55, 62, 67, 71]"
"[57, 60, 66, 69]","[57, 60, 66, 69]","[55, 62, 67, 71]",G,minor,5,"[55, 62, 67, 71]"
"[57, 60, 66, 69]","[55, 62, 67, 71]","[55, 62, 67, 71]",G,minor,6,"[55, 62, 67, 71]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[55, 62, 67, 71]",G,minor,7,"[55, 62, 67, 71]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[55, 62, 67, 71]",G,minor,8,"[55, 62, 67, 71]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[55, 62, 67, 71]",G,minor,9,"[55, 62, 67, 71]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[55, 62, 67, 71]",G,minor,10,"[55, 62, 67, 71]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[55, 62, 67, 71]",G,minor,11,"[55, 62, 67, 71]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[55, 62, 67, 71]",G,minor,12,"[50, 62, 67, 69]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[50, 62, 67, 69]",G,minor,13,"[50, 62, 67, 69]"
"[55, 62, 67, 71]","[50, 62, 67, 69]","[50, 62, 67, 69]",G,minor,14,"[50, 62, 66, 69]"
"[50, 62, 67, 69]","[50, 62, 67, 69]","[50, 62, 66, 69]",G,minor,15,"[50, 60, 66, 69]"
"[50, 62, 67, 69]","[50, 62, 66, 69]","[50, 60, 66, 69]",G,minor,0,"[52, 59, 64, 67]"
"[50, 62, 66, 69]","[50, 60, 66, 69]","[52, 59, 64, 67]",G,minor,1,"[52, 59, 64, 67]"
"[50, 60, 66, 69]","[52, 59, 64, 67]","[52, 59, 64, 67]",G,minor,2,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",G,minor,3,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",G,minor,4,"[52, 55, 59, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 55, 59, 67]",G,minor,5,"[52, 55, 59, 67]"
"[52, 59, 64, 67]","[52, 55, 59, 67]","[52, 55, 59, 67]",G,minor,6,"[52, 55, 59, 67]"
"[52, 55, 59, 67]","[52, 55, 59, 67]","[52, 55, 59, 67]",G,minor,7,"[52, 55, 59, 67]"
"[52, 55, 59, 67]","[52, 55, 59, 67]","[52, 55, 59, 67]",G,minor,8,"[48, 55, 60, 64]"
"[52, 55, 59, 67]","[52, 55, 59, 67]","[48, 55, 60, 64]",G,minor,9,"[48, 55, 60, 64]"
"[52, 55, 59, 67]","[48, 55, 60, 64]","[48, 55, 60, 64]",G,minor,10,"[48, 57, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 57, 60, 64]",G,minor,11,"[48, 57, 60, 64]"
"[48, 55, 60, 64]","[48, 57, 60, 64]","[48, 57, 60, 64]",G,minor,12,"[47, 59, 62, 67]"
"[48, 57, 60, 64]","[48, 57, 60, 64]","[47, 59, 62, 67]",G,minor,13,"[47, 59, 62, 67]"
"[48, 57, 60, 64]","[47, 59, 62, 67]","[47, 59, 62, 67]",G,minor,14,"[47, 59, 65, 67]"
"[47, 59, 62, 67]","[47, 59, 62, 67]","[47, 59, 65, 67]",G,minor,15,"[47, 59, 65, 67]"
"[47, 59, 62, 67]","[47, 59, 65, 67]","[47, 59, 65, 67]",G,minor,0,"[47, 59, 64, 67]"
"[47, 59, 65, 67]","[47, 59, 65, 67]","[47, 59, 64, 67]",G,minor,1,"[47, 59, 64, 67]"
"[47, 59, 65, 67]","[47, 59, 64, 67]","[47, 59, 64, 67]",G,minor,2,"[47, 59, 62, 67]"
"[47, 59, 64, 67]","[47, 59, 64, 67]","[47, 59, 62, 67]",G,minor,3,"[47, 59, 62, 67]"
"[47, 59, 64, 67]","[47, 59, 62, 67]","[47, 59, 62, 67]",G,minor,4,"[52, 57, 61, 67]"
"[47, 59, 62, 67]","[47, 59, 62, 67]","[52, 57, 61, 67]",G,minor,5,"[52, 57, 61, 67]"
