prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[45, 60, 64, 69]","[45, 60, 64, 69]","[47, 59, 62, 69]",G,minor,3,"[47, 59, 62, 69]"
"[45, 60, 64, 69]","[47, 59, 62, 69]","[47, 59, 62, 69]",G,minor,4,"[48, 57, 64, 69]"
"[47, 59, 62, 69]","[47, 59, 62, 69]","[48, 57, 64, 69]",G,minor,5,"[48, 57, 64, 69]"
"[47, 59, 62, 69]","[48, 57, 64, 69]","[48, 57, 64, 69]",G,minor,6,"[48, 57, 64, 69]"
"[48, 57, 64, 69]","[48, 57, 64, 69]","[48, 57, 64, 69]",G,minor,7,"[48, 57, 64, 69]"
"[48, 57, 64, 69]","[48, 57, 64, 69]","[48, 57, 64, 69]",G,minor,8,"[45, 57, 61, 69]"
"[48, 57, 64, 69]","[48, 57, 64, 69]","[45, 57, 61, 69]",G,minor,9,"[45, 57, 61, 69]"
"[48, 57, 64, 69]","[45, 57, 61, 69]","[45, 57, 61, 69]",G,minor,10,"[45, 55, 61, 69]"
"[45, 57, 61, 69]","[45, 57, 61, 69]","[45, 55, 61, 69]",G,minor,11,"[45, 55, 61, 69]"
"[45, 57, 61, 69]","[45, 55, 61, 69]","[45, 55, 61, 69]",G,minor,12,"[50, 53, 62, 69]"
"[45, 55, 61, 69]","[45, 55, 61, 69]","[50, 53, 62, 69]",G,minor,13,"[50, 53, 62, 69]"
"[45, 55, 61, 69]","[50, 53, 62, 69]","[50, 53, 62, 69]",G,minor,14,"[52, 55, 62, 69]"
"[50, 53, 62, 69]","[50, 53, 62, 69]","[52, 55, 62, 69]",G,minor,15,"[52, 55, 62, 69]"
"[50, 53, 62, 69]","[52, 55, 62, 69]","[52, 55, 62, 69]",G,minor,0,"[53, 57, 61, 69]"
"[52, 55, 62, 69]","[52, 55, 62, 69]","[53, 57, 61, 69]",G,minor,1,"[53, 57, 61, 69]"
"[52, 55, 62, 69]","[53, 57, 61, 69]","[53, 57, 61, 69]",G,minor,2,"[53, 57, 61, 69]"
"[53, 57, 61, 69]","[53, 57, 61, 69]","[53, 57, 61, 69]",G,minor,3,"[53, 57, 61, 69]"
"[53, 57, 61, 69]","[53, 57, 61, 69]","[53, 57, 61, 69]",G,minor,4,"[50, 56, 62, 65]"
"[53, 57, 61, 69]","[53, 57, 61, 69]","[50, 56, 62, 65]",G,minor,5,"[50, 56, 62, 65]"
"[53, 57, 61, 69]","[50, 56, 62, 65]","[50, 56, 62, 65]",G,minor,6,"[50, 56, 59, 65]"
"[50, 56, 62, 65]","[50, 56, 62, 65]","[50, 56, 59, 65]",G,minor,7,"[50, 56, 59, 65]"
"[50, 56, 62, 65]","[50, 56, 59, 65]","[50, 56, 59, 65]",G,minor,8,"[48, 57, 64, 64]"
"[50, 56, 59, 65]","[50, 56, 59, 65]","[48, 57, 64, 64]",G,minor,9,"[48, 57, 64, 64]"
"[50, 56, 59, 65]","[48, 57, 64, 64]","[48, 57, 64, 64]",G,minor,10,"[47, 59, 62, 64]"
"[48, 57, 64, 64]","[48, 57, 64, 64]","[47, 59, 62, 64]",G,minor,11,"[47, 59, 62, 64]"
"[48, 57, 64, 64]","[47, 59, 62, 64]","[47, 59, 62, 64]",G,minor,12,"[45, 60, 64, 64]"
"[47, 59, 62, 64]","[47, 59, 62, 64]","[45, 60, 64, 64]",G,minor,13,"[45, 60, 64, 64]"
"[47, 59, 62, 64]","[45, 60, 64, 64]","[45, 60, 64, 64]",G,minor,14,"[45, 60, 64, 64]"
"[45, 60, 64, 64]","[45, 60, 64, 64]","[45, 60, 64, 64]",G,minor,15,"[45, 60, 64, 64]"
"[45, 60, 64, 64]","[45, 60, 64, 64]","[45, 60, 64, 64]",G,minor,0,"[57, 60, 64, 64]"
"[45, 60, 64, 64]","[45, 60, 64, 64]","[57, 60, 64, 64]",G,minor,1,"[57, 60, 64, 64]"
"[45, 60, 64, 64]","[57, 60, 64, 64]","[57, 60, 64, 64]",G,minor,2,"[57, 60, 64, 64]"
"[57, 60, 64, 64]","[57, 60, 64, 64]","[57, 60, 64, 64]",G,minor,3,"[57, 60, 64, 64]"
"[57, 60, 64, 64]","[57, 60, 64, 64]","[57, 60, 64, 64]",G,minor,4,"[56, 59, 64, 71]"
"[57, 60, 64, 64]","[57, 60, 64, 64]","[56, 59, 64, 71]",G,minor,5,"[56, 59, 64, 71]"
"[57, 60, 64, 64]","[56, 59, 64, 71]","[56, 59, 64, 71]",G,minor,6,"[56, 59, 64, 71]"
"[56, 59, 64, 71]","[56, 59, 64, 71]","[56, 59, 64, 71]",G,minor,7,"[56, 59, 64, 71]"
"[56, 59, 64, 71]","[56, 59, 64, 71]","[56, 59, 64, 71]",G,minor,8,"[56, 59, 64, 71]"
"[56, 59, 64, 71]","[56, 59, 64, 71]","[56, 59, 64, 71]",G,minor,9,"[56, 59, 64, 71]"
"[56, 59, 64, 71]","[56, 59, 64, 71]","[56, 59, 64, 71]",G,minor,10,"[56, 59, 64, 71]"
"[56, 59, 64, 71]","[56, 59, 64, 71]","[56, 59, 64, 71]",G,minor,11,"[56, 59, 64, 71]"
"[56, 59, 64, 71]","[56, 59, 64, 71]","[56, 59, 64, 71]",G,minor,12,"[57, 57, 64, 72]"
"[56, 59, 64, 71]","[56, 59, 64, 71]","[57, 57, 64, 72]",G,minor,13,"[57, 57, 64, 72]"
"[56, 59, 64, 71]","[57, 57, 64, 72]","[57, 57, 64, 72]",G,minor,14,"[57, 57, 64, 72]"
"[57, 57, 64, 72]","[57, 57, 64, 72]","[57, 57, 64, 72]",G,minor,15,"[57, 57, 64, 72]"
"[57, 57, 64, 72]","[57, 57, 64, 72]","[57, 57, 64, 72]",G,minor,0,"[57, 59, 63, 71]"
"[57, 57, 64, 72]","[57, 57, 64, 72]","[57, 59, 63, 71]",G,minor,1,"[57, 59, 63, 71]"
"[57, 57, 64, 72]","[57, 59, 63, 71]","[57, 59, 63, 71]",G,minor,2,"[57, 59, 63, 71]"
"[57, 59, 63, 71]","[57, 59, 63, 71]","[57, 59, 63, 71]",G,minor,3,"[57, 59, 63, 71]"
"[57, 59, 63, 71]","[57, 59, 63, 71]","[57, 59, 63, 71]",G,minor,4,"[55, 59, 64, 71]"
"[57, 59, 63, 71]","[57, 59, 63, 71]","[55, 59, 64, 71]",G,minor,5,"[55, 59, 64, 71]"
"[57, 59, 63, 71]","[55, 59, 64, 71]","[55, 59, 64, 71]",G,minor,6,"[54, 59, 64, 71]"
"[55, 59, 64, 71]","[55, 59, 64, 71]","[54, 59, 64, 71]",G,minor,7,"[54, 59, 64, 71]"
"[55, 59, 64, 71]","[54, 59, 64, 71]","[54, 59, 64, 71]",G,minor,8,"[52, 59, 66, 69]"
"[54, 59, 64, 71]","[54, 59, 64, 71]","[52, 59, 66, 69]",G,minor,9,"[52, 59, 66, 69]"
"[54, 59, 64, 71]","[52, 59, 66, 69]","[52, 59, 66, 69]",G,minor,10,"[51, 59, 66, 69]"
"[52, 59, 66, 69]","[52, 59, 66, 69]","[51, 59, 66, 69]",G,minor,11,"[51, 59, 66, 69]"
"[52, 59, 66, 69]","[51, 59, 66, 69]","[51, 59, 66, 69]",G,minor,12,"[52, 59, 66, 67]"
"[51, 59, 66, 69]","[51, 59, 66, 69]","[52, 59, 66, 67]",G,minor,13,"[52, 59, 66, 67]"
"[51, 59, 66, 69]","[52, 59, 66, 67]","[52, 59, 66, 67]",G,minor,14,"[52, 59, 63, 67]"
