prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 60, 64, 69]","[57, 60, 64, 69]","[59, 60, 64, 69]",D,minor,3,"[59, 60, 64, 69]"
"[57, 60, 64, 69]","[59, 60, 64, 69]","[59, 60, 64, 69]",D,minor,4,"[60, 60, 64, 69]"
"[59, 60, 64, 69]","[59, 60, 64, 69]","[60, 60, 64, 69]",D,minor,5,"[60, 60, 64, 69]"
"[59, 60, 64, 69]","[60, 60, 64, 69]","[60, 60, 64, 69]",D,minor,6,"[60, 60, 66, 69]"
"[60, 60, 64, 69]","[60, 60, 64, 69]","[60, 60, 66, 69]",D,minor,7,"[60, 60, 66, 69]"
"[60, 60, 64, 69]","[60, 60, 66, 69]","[60, 60, 66, 69]",D,minor,8,"[60, 62, 67, 67]"
"[60, 60, 66, 69]","[60, 60, 66, 69]","[60, 62, 67, 67]",D,minor,9,"[60, 62, 67, 67]"
"[60, 60, 66, 69]","[60, 62, 67, 67]","[60, 62, 67, 67]",D,minor,10,"[59, 62, 67, 67]"
"[60, 62, 67, 67]","[60, 62, 67, 67]","[59, 62, 67, 67]",D,minor,11,"[59, 62, 67, 67]"
"[60, 62, 67, 67]","[59, 62, 67, 67]","[59, 62, 67, 67]",D,minor,12,"[57, 64, 69, 72]"
"[59, 62, 67, 67]","[59, 62, 67, 67]","[57, 64, 69, 72]",D,minor,13,"[57, 64, 69, 72]"
"[59, 62, 67, 67]","[57, 64, 69, 72]","[57, 64, 69, 72]",D,minor,14,"[57, 60, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 60, 69, 72]",D,minor,15,"[57, 60, 69, 72]"
"[57, 64, 69, 72]","[57, 60, 69, 72]","[57, 60, 69, 72]",D,minor,0,"[55, 67, 71, 74]"
"[57, 60, 69, 72]","[57, 60, 69, 72]","[55, 67, 71, 74]",D,minor,1,"[55, 67, 71, 74]"
"[57, 60, 69, 72]","[55, 67, 71, 74]","[55, 67, 71, 74]",D,minor,2,"[54, 67, 71, 74]"
"[55, 67, 71, 74]","[55, 67, 71, 74]","[54, 67, 71, 74]",D,minor,3,"[54, 67, 71, 74]"
"[55, 67, 71, 74]","[54, 67, 71, 74]","[54, 67, 71, 74]",D,minor,4,"[52, 67, 71, 76]"
"[54, 67, 71, 74]","[54, 67, 71, 74]","[52, 67, 71, 76]",D,minor,5,"[52, 67, 71, 76]"
"[54, 67, 71, 74]","[52, 67, 71, 76]","[52, 67, 71, 76]",D,minor,6,"[52, 66, 71, 76]"
"[52, 67, 71, 76]","[52, 67, 71, 76]","[52, 66, 71, 76]",D,minor,7,"[52, 64, 71, 76]"
"[52, 67, 71, 76]","[52, 66, 71, 76]","[52, 64, 71, 76]",D,minor,8,"[59, 66, 71, 76]"
"[52, 66, 71, 76]","[52, 64, 71, 76]","[59, 66, 71, 76]",D,minor,9,"[59, 66, 71, 76]"
"[52, 64, 71, 76]","[59, 66, 71, 76]","[59, 66, 71, 76]",D,minor,10,"[59, 69, 71, 75]"
"[59, 66, 71, 76]","[59, 66, 71, 76]","[59, 69, 71, 75]",D,minor,11,"[59, 69, 71, 75]"
"[59, 66, 71, 76]","[59, 69, 71, 75]","[59, 69, 71, 75]",D,minor,12,"[52, 67, 71, 76]"
"[59, 69, 71, 75]","[59, 69, 71, 75]","[52, 67, 71, 76]",D,minor,13,"[52, 67, 71, 76]"
"[59, 69, 71, 75]","[52, 67, 71, 76]","[52, 67, 71, 76]",D,minor,14,"[52, 67, 71, 76]"
"[52, 67, 71, 76]","[52, 67, 71, 76]","[52, 67, 71, 76]",D,minor,15,"[52, 67, 71, 76]"
"[52, 67, 71, 76]","[52, 67, 71, 76]","[52, 67, 71, 76]",D,minor,0,"[62, 69, 74, 78]"
"[52, 67, 71, 76]","[52, 67, 71, 76]","[62, 69, 74, 78]",D,minor,1,"[62, 69, 74, 78]"
"[52, 67, 71, 76]","[62, 69, 74, 78]","[62, 69, 74, 78]",D,minor,2,"[60, 69, 74, 78]"
"[62, 69, 74, 78]","[62, 69, 74, 78]","[60, 69, 74, 78]",D,minor,3,"[60, 69, 74, 78]"
"[62, 69, 74, 78]","[60, 69, 74, 78]","[60, 69, 74, 78]",D,minor,4,"[59, 71, 74, 79]"
"[60, 69, 74, 78]","[60, 69, 74, 78]","[59, 71, 74, 79]",D,minor,5,"[59, 71, 74, 79]"
