prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",A,major,3,"[48, 55, 60, 64]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[48, 55, 60, 64]",A,major,4,"[45, 57, 60, 65]"
"[48, 55, 60, 64]","[48, 55, 60, 64]","[45, 57, 60, 65]",A,major,5,"[45, 57, 60, 65]"
"[48, 55, 60, 64]","[45, 57, 60, 65]","[45, 57, 60, 65]",A,major,6,"[45, 57, 60, 65]"
"[45, 57, 60, 65]","[45, 57, 60, 65]","[45, 57, 60, 65]",A,major,7,"[45, 57, 60, 65]"
"[45, 57, 60, 65]","[45, 57, 60, 65]","[45, 57, 60, 65]",A,major,8,"[40, 55, 59, 67]"
"[45, 57, 60, 65]","[45, 57, 60, 65]","[40, 55, 59, 67]",A,major,9,"[40, 55, 59, 67]"
"[45, 57, 60, 65]","[40, 55, 59, 67]","[40, 55, 59, 67]",A,major,10,"[40, 53, 59, 67]"
"[40, 55, 59, 67]","[40, 55, 59, 67]","[40, 53, 59, 67]",A,major,11,"[40, 53, 59, 67]"
"[40, 55, 59, 67]","[40, 53, 59, 67]","[40, 53, 59, 67]",A,major,12,"[45, 52, 60, 67]"
"[40, 53, 59, 67]","[40, 53, 59, 67]","[45, 52, 60, 67]",A,major,13,"[45, 52, 60, 67]"
"[40, 53, 59, 67]","[45, 52, 60, 67]","[45, 52, 60, 67]",A,major,14,"[45, 52, 60, 67]"
"[45, 52, 60, 67]","[45, 52, 60, 67]","[45, 52, 60, 67]",A,major,15,"[45, 52, 60, 67]"
"[45, 52, 60, 67]","[45, 52, 60, 67]","[45, 52, 60, 67]",A,major,0,"[38, 53, 60, 65]"
"[45, 52, 60, 67]","[45, 52, 60, 67]","[38, 53, 60, 65]",A,major,1,"[38, 53, 60, 65]"
"[45, 52, 60, 67]","[38, 53, 60, 65]","[38, 53, 60, 65]",A,major,2,"[38, 53, 59, 65]"
"[38, 53, 60, 65]","[38, 53, 60, 65]","[38, 53, 59, 65]",A,major,3,"[38, 53, 59, 65]"
"[38, 53, 60, 65]","[38, 53, 59, 65]","[38, 53, 59, 65]",A,major,4,"[40, 55, 60, 64]"
"[38, 53, 59, 65]","[38, 53, 59, 65]","[40, 55, 60, 64]",A,major,5,"[40, 55, 60, 64]"
"[38, 53, 59, 65]","[40, 55, 60, 64]","[40, 55, 60, 64]",A,major,6,"[41, 55, 60, 64]"
"[40, 55, 60, 64]","[40, 55, 60, 64]","[41, 55, 60, 64]",A,major,7,"[41, 55, 60, 64]"
"[40, 55, 60, 64]","[41, 55, 60, 64]","[41, 55, 60, 64]",A,major,8,"[43, 55, 59, 62]"
"[41, 55, 60, 64]","[41, 55, 60, 64]","[43, 55, 59, 62]",A,major,9,"[43, 55, 59, 62]"
"[41, 55, 60, 64]","[43, 55, 59, 62]","[43, 55, 59, 62]",A,major,10,"[43, 55, 59, 62]"
