prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",D,major,3,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",D,major,4,"[55, 61, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[55, 61, 64, 69]",D,major,5,"[55, 61, 64, 69]"
"[57, 60, 64, 69]","[55, 61, 64, 69]","[55, 61, 64, 69]",D,major,6,"[55, 61, 64, 69]"
"[55, 61, 64, 69]","[55, 61, 64, 69]","[55, 61, 64, 69]",D,major,7,"[55, 61, 64, 69]"
"[55, 61, 64, 69]","[55, 61, 64, 69]","[55, 61, 64, 69]",D,major,8,"[54, 63, 66, 69]"
"[55, 61, 64, 69]","[55, 61, 64, 69]","[54, 63, 66, 69]",D,major,9,"[54, 63, 66, 69]"
"[55, 61, 64, 69]","[54, 63, 66, 69]","[54, 63, 66, 69]",D,major,10,"[54, 63, 66, 69]"
"[54, 63, 66, 69]","[54, 63, 66, 69]","[54, 63, 66, 69]",D,major,11,"[54, 63, 66, 69]"
"[54, 63, 66, 69]","[54, 63, 66, 69]","[54, 63, 66, 69]",D,major,12,"[52, 59, 64, 67]"
"[54, 63, 66, 69]","[54, 63, 66, 69]","[52, 59, 64, 67]",D,major,13,"[52, 59, 64, 67]"
"[54, 63, 66, 69]","[52, 59, 64, 67]","[52, 59, 64, 67]",D,major,14,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",D,major,15,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",D,major,0,"[52, 64, 67, 71]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 64, 67, 71]",D,major,1,"[52, 64, 67, 71]"
"[52, 59, 64, 67]","[52, 64, 67, 71]","[52, 64, 67, 71]",D,major,2,"[54, 64, 67, 71]"
"[52, 64, 67, 71]","[52, 64, 67, 71]","[54, 64, 67, 71]",D,major,3,"[54, 64, 67, 71]"
"[52, 64, 67, 71]","[54, 64, 67, 71]","[54, 64, 67, 71]",D,major,4,"[55, 59, 62, 71]"
"[54, 64, 67, 71]","[54, 64, 67, 71]","[55, 59, 62, 71]",D,major,5,"[55, 59, 62, 71]"
"[54, 64, 67, 71]","[55, 59, 62, 71]","[55, 59, 62, 71]",D,major,6,"[55, 61, 64, 71]"
"[55, 59, 62, 71]","[55, 59, 62, 71]","[55, 61, 64, 71]",D,major,7,"[55, 61, 64, 71]"
"[55, 59, 62, 71]","[55, 61, 64, 71]","[55, 61, 64, 71]",D,major,8,"[50, 62, 65, 69]"
"[55, 61, 64, 71]","[55, 61, 64, 71]","[50, 62, 65, 69]",D,major,9,"[50, 62, 65, 69]"
"[55, 61, 64, 71]","[50, 62, 65, 69]","[50, 62, 65, 69]",D,major,10,"[50, 62, 65, 69]"
"[50, 62, 65, 69]","[50, 62, 65, 69]","[50, 62, 65, 69]",D,major,11,"[50, 62, 65, 69]"
"[50, 62, 65, 69]","[50, 62, 65, 69]","[50, 62, 65, 69]",D,major,12,"[57, 61, 64, 69]"
"[50, 62, 65, 69]","[50, 62, 65, 69]","[57, 61, 64, 69]",D,major,13,"[57, 61, 64, 69]"
"[50, 62, 65, 69]","[57, 61, 64, 69]","[57, 61, 64, 69]",D,major,14,"[57, 61, 64, 69]"
"[57, 61, 64, 69]","[57, 61, 64, 69]","[57, 61, 64, 69]",D,major,15,"[57, 61, 64, 69]"
"[57, 61, 64, 69]","[57, 61, 64, 69]","[57, 61, 64, 69]",D,major,0,"[45, 60, 64, 69]"
"[57, 61, 64, 69]","[57, 61, 64, 69]","[45, 60, 64, 69]",D,major,1,"[45, 60, 64, 69]"
"[57, 61, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",D,major,2,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",D,major,3,"[45, 60, 64, 69]"
