prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",A,minor,3,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",A,minor,4,"[52, 64, 67, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[52, 64, 67, 72]",A,minor,5,"[52, 64, 67, 72]"
"[57, 64, 69, 72]","[52, 64, 67, 72]","[52, 64, 67, 72]",A,minor,6,"[52, 62, 67, 71]"
"[52, 64, 67, 72]","[52, 64, 67, 72]","[52, 62, 67, 71]",A,minor,7,"[52, 62, 67, 71]"
"[52, 64, 67, 72]","[52, 62, 67, 71]","[52, 62, 67, 71]",A,minor,8,"[53, 60, 65, 69]"
"[52, 62, 67, 71]","[52, 62, 67, 71]","[53, 60, 65, 69]",A,minor,9,"[53, 60, 65, 69]"
"[52, 62, 67, 71]","[53, 60, 65, 69]","[53, 60, 65, 69]",A,minor,10,"[53, 62, 65, 71]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[53, 62, 65, 71]",A,minor,11,"[53, 62, 65, 71]"
"[53, 60, 65, 69]","[53, 62, 65, 71]","[53, 62, 65, 71]",A,minor,12,"[52, 64, 67, 72]"
"[53, 62, 65, 71]","[53, 62, 65, 71]","[52, 64, 67, 72]",A,minor,13,"[52, 64, 67, 72]"
"[53, 62, 65, 71]","[52, 64, 67, 72]","[52, 64, 67, 72]",A,minor,14,"[50, 59, 67, 74]"
"[52, 64, 67, 72]","[52, 64, 67, 72]","[50, 59, 67, 74]",A,minor,15,"[50, 59, 67, 74]"
"[52, 64, 67, 72]","[50, 59, 67, 74]","[50, 59, 67, 74]",A,minor,0,"[48, 60, 67, 76]"
"[50, 59, 67, 74]","[50, 59, 67, 74]","[48, 60, 67, 76]",A,minor,1,"[48, 60, 67, 76]"
"[50, 59, 67, 74]","[48, 60, 67, 76]","[48, 60, 67, 76]",A,minor,2,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",A,minor,3,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",A,minor,4,"[53, 60, 69, 74]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[53, 60, 69, 74]",A,minor,5,"[53, 60, 69, 74]"
"[48, 60, 67, 76]","[53, 60, 69, 74]","[53, 60, 69, 74]",A,minor,6,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",A,minor,7,"[53, 60, 69, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[53, 60, 69, 74]",A,minor,8,"[55, 59, 67, 74]"
"[53, 60, 69, 74]","[53, 60, 69, 74]","[55, 59, 67, 74]",A,minor,9,"[55, 59, 67, 74]"
"[53, 60, 69, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",A,minor,10,"[55, 59, 67, 74]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",A,minor,11,"[55, 59, 67, 74]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",A,minor,12,"[48, 64, 67, 72]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[48, 64, 67, 72]",A,minor,13,"[48, 64, 67, 72]"
"[55, 59, 67, 74]","[48, 64, 67, 72]","[48, 64, 67, 72]",A,minor,14,"[48, 64, 67, 72]"
"[48, 64, 67, 72]","[48, 64, 67, 72]","[48, 64, 67, 72]",A,minor,15,"[48, 64, 67, 72]"
"[48, 64, 67, 72]","[48, 64, 67, 72]","[48, 64, 67, 72]",A,minor,0,"[45, 64, 69, 72]"
"[48, 64, 67, 72]","[48, 64, 67, 72]","[45, 64, 69, 72]",A,minor,1,"[45, 64, 69, 72]"
"[48, 64, 67, 72]","[45, 64, 69, 72]","[45, 64, 69, 72]",A,minor,2,"[45, 64, 69, 72]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[45, 64, 69, 72]",A,minor,3,"[45, 64, 69, 72]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[45, 64, 69, 72]",A,minor,4,"[52, 64, 68, 71]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[52, 64, 68, 71]",A,minor,5,"[52, 64, 68, 71]"
"[45, 64, 69, 72]","[52, 64, 68, 71]","[52, 64, 68, 71]",A,minor,6,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 62, 68, 71]",A,minor,7,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 62, 68, 71]","[52, 62, 68, 71]",A,minor,8,"[53, 60, 69, 69]"
"[52, 62, 68, 71]","[52, 62, 68, 71]","[53, 60, 69, 69]",A,minor,9,"[53, 60, 69, 69]"
"[52, 62, 68, 71]","[53, 60, 69, 69]","[53, 60, 69, 69]",A,minor,10,"[53, 59, 69, 71]"
"[53, 60, 69, 69]","[53, 60, 69, 69]","[53, 59, 69, 71]",A,minor,11,"[53, 59, 69, 71]"
"[53, 60, 69, 69]","[53, 59, 69, 71]","[53, 59, 69, 71]",A,minor,12,"[53, 57, 69, 72]"
"[53, 59, 69, 71]","[53, 59, 69, 71]","[53, 57, 69, 72]",A,minor,13,"[53, 57, 69, 72]"
"[53, 59, 69, 71]","[53, 57, 69, 72]","[53, 57, 69, 72]",A,minor,14,"[53, 57, 69, 72]"
"[53, 57, 69, 72]","[53, 57, 69, 72]","[53, 57, 69, 72]",A,minor,15,"[53, 57, 69, 72]"
"[53, 57, 69, 72]","[53, 57, 69, 72]","[53, 57, 69, 72]",A,minor,0,"[52, 65, 69, 74]"
"[53, 57, 69, 72]","[53, 57, 69, 72]","[52, 65, 69, 74]",A,minor,1,"[52, 65, 69, 74]"
"[53, 57, 69, 72]","[52, 65, 69, 74]","[52, 65, 69, 74]",A,minor,2,"[50, 65, 69, 74]"
"[52, 65, 69, 74]","[52, 65, 69, 74]","[50, 65, 69, 74]",A,minor,3,"[50, 65, 69, 74]"
"[52, 65, 69, 74]","[50, 65, 69, 74]","[50, 65, 69, 74]",A,minor,4,"[52, 64, 69, 71]"
"[50, 65, 69, 74]","[50, 65, 69, 74]","[52, 64, 69, 71]",A,minor,5,"[52, 64, 69, 71]"
"[50, 65, 69, 74]","[52, 64, 69, 71]","[52, 64, 69, 71]",A,minor,6,"[52, 64, 69, 71]"
"[52, 64, 69, 71]","[52, 64, 69, 71]","[52, 64, 69, 71]",A,minor,7,"[52, 64, 69, 71]"
"[52, 64, 69, 71]","[52, 64, 69, 71]","[52, 64, 69, 71]",A,minor,8,"[52, 64, 68, 71]"
"[52, 64, 69, 71]","[52, 64, 69, 71]","[52, 64, 68, 71]",A,minor,9,"[52, 64, 68, 71]"
"[52, 64, 69, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",A,minor,10,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 62, 68, 71]",A,minor,11,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 62, 68, 71]","[52, 62, 68, 71]",A,minor,12,"[45, 60, 64, 69]"
"[52, 62, 68, 71]","[52, 62, 68, 71]","[45, 60, 64, 69]",A,minor,13,"[45, 60, 64, 69]"
"[52, 62, 68, 71]","[45, 60, 64, 69]","[45, 60, 64, 69]",A,minor,14,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",A,minor,15,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",A,minor,0,"[55, 59, 67, 74]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[55, 59, 67, 74]",A,minor,1,"[55, 59, 67, 74]"
"[45, 60, 64, 69]","[55, 59, 67, 74]","[55, 59, 67, 74]",A,minor,2,"[55, 59, 67, 74]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[55, 59, 67, 74]",A,minor,3,"[55, 59, 67, 74]"
