prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",A,minor,3,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",A,minor,4,"[57, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[57, 60, 64, 69]",A,minor,5,"[57, 60, 64, 69]"
"[45, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",A,minor,6,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",A,minor,7,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",A,minor,8,"[55, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[55, 60, 64, 69]",A,minor,9,"[55, 60, 64, 69]"
"[57, 60, 64, 69]","[55, 60, 64, 69]","[55, 60, 64, 69]",A,minor,10,"[55, 60, 64, 69]"
"[55, 60, 64, 69]","[55, 60, 64, 69]","[55, 60, 64, 69]",A,minor,11,"[55, 60, 64, 69]"
"[55, 60, 64, 69]","[55, 60, 64, 69]","[55, 60, 64, 69]",A,minor,12,"[54, 62, 69, 69]"
"[55, 60, 64, 69]","[55, 60, 64, 69]","[54, 62, 69, 69]",A,minor,13,"[54, 62, 69, 69]"
"[55, 60, 64, 69]","[54, 62, 69, 69]","[54, 62, 69, 69]",A,minor,14,"[54, 62, 69, 69]"
"[54, 62, 69, 69]","[54, 62, 69, 69]","[54, 62, 69, 69]",A,minor,15,"[54, 62, 69, 69]"
"[54, 62, 69, 69]","[54, 62, 69, 69]","[54, 62, 69, 69]",A,minor,0,"[55, 62, 67, 71]"
"[54, 62, 69, 69]","[54, 62, 69, 69]","[55, 62, 67, 71]",A,minor,1,"[55, 62, 67, 71]"
"[54, 62, 69, 69]","[55, 62, 67, 71]","[55, 62, 67, 71]",A,minor,2,"[55, 62, 67, 71]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[55, 62, 67, 71]",A,minor,3,"[55, 62, 67, 71]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[55, 62, 67, 71]",A,minor,4,"[50, 62, 67, 71]"
"[55, 62, 67, 71]","[55, 62, 67, 71]","[50, 62, 67, 71]",A,minor,5,"[50, 62, 67, 71]"
"[55, 62, 67, 71]","[50, 62, 67, 71]","[50, 62, 67, 71]",A,minor,6,"[50, 62, 67, 71]"
"[50, 62, 67, 71]","[50, 62, 67, 71]","[50, 62, 67, 71]",A,minor,7,"[50, 62, 67, 71]"
"[50, 62, 67, 71]","[50, 62, 67, 71]","[50, 62, 67, 71]",A,minor,8,"[53, 62, 67, 71]"
"[50, 62, 67, 71]","[50, 62, 67, 71]","[53, 62, 67, 71]",A,minor,9,"[53, 62, 67, 71]"
"[50, 62, 67, 71]","[53, 62, 67, 71]","[53, 62, 67, 71]",A,minor,10,"[53, 62, 67, 71]"
"[53, 62, 67, 71]","[53, 62, 67, 71]","[53, 62, 67, 71]",A,minor,11,"[53, 62, 67, 71]"
"[53, 62, 67, 71]","[53, 62, 67, 71]","[53, 62, 67, 71]",A,minor,12,"[52, 60, 67, 72]"
"[53, 62, 67, 71]","[53, 62, 67, 71]","[52, 60, 67, 72]",A,minor,13,"[52, 60, 67, 72]"
"[53, 62, 67, 71]","[52, 60, 67, 72]","[52, 60, 67, 72]",A,minor,14,"[52, 60, 67, 72]"
"[52, 60, 67, 72]","[52, 60, 67, 72]","[52, 60, 67, 72]",A,minor,15,"[52, 60, 67, 72]"
"[52, 60, 67, 72]","[52, 60, 67, 72]","[52, 60, 67, 72]",A,minor,0,"[48, 64, 67, 71]"
"[52, 60, 67, 72]","[52, 60, 67, 72]","[48, 64, 67, 71]",A,minor,1,"[48, 64, 67, 71]"
"[52, 60, 67, 72]","[48, 64, 67, 71]","[48, 64, 67, 71]",A,minor,2,"[48, 64, 67, 71]"
"[48, 64, 67, 71]","[48, 64, 67, 71]","[48, 64, 67, 71]",A,minor,3,"[48, 64, 67, 71]"
"[48, 64, 67, 71]","[48, 64, 67, 71]","[48, 64, 67, 71]",A,minor,4,"[53, 60, 65, 69]"
"[48, 64, 67, 71]","[48, 64, 67, 71]","[53, 60, 65, 69]",A,minor,5,"[53, 60, 65, 69]"
"[48, 64, 67, 71]","[53, 60, 65, 69]","[53, 60, 65, 69]",A,minor,6,"[53, 60, 65, 69]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[53, 60, 65, 69]",A,minor,7,"[53, 60, 65, 69]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[53, 60, 65, 69]",A,minor,8,"[48, 60, 64, 67]"
"[53, 60, 65, 69]","[53, 60, 65, 69]","[48, 60, 64, 67]",A,minor,9,"[48, 60, 64, 67]"
"[53, 60, 65, 69]","[48, 60, 64, 67]","[48, 60, 64, 67]",A,minor,10,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",A,minor,11,"[48, 60, 64, 67]"
"[48, 60, 64, 67]","[48, 60, 64, 67]","[48, 60, 64, 67]",A,minor,12,"[48, 60, 64, 67]"
