prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 60, 69, 76]","[57, 60, 69, 76]","[57, 60, 69, 76]",G,minor,3,"[57, 60, 69, 76]"
"[57, 60, 69, 76]","[57, 60, 69, 76]","[57, 60, 69, 76]",G,minor,4,"[50, 60, 69, 77]"
"[57, 60, 69, 76]","[57, 60, 69, 76]","[50, 60, 69, 77]",G,minor,5,"[50, 60, 69, 77]"
"[57, 60, 69, 76]","[50, 60, 69, 77]","[50, 60, 69, 77]",G,minor,6,"[50, 60, 69, 77]"
"[50, 60, 69, 77]","[50, 60, 69, 77]","[50, 60, 69, 77]",G,minor,7,"[50, 60, 69, 77]"
"[50, 60, 69, 77]","[50, 60, 69, 77]","[50, 60, 69, 77]",G,minor,8,"[55, 59, 67, 76]"
"[50, 60, 69, 77]","[50, 60, 69, 77]","[55, 59, 67, 76]",G,minor,9,"[55, 59, 67, 76]"
"[50, 60, 69, 77]","[55, 59, 67, 76]","[55, 59, 67, 76]",G,minor,10,"[55, 59, 67, 74]"
"[55, 59, 67, 76]","[55, 59, 67, 76]","[55, 59, 67, 74]",G,minor,11,"[55, 59, 67, 74]"
"[55, 59, 67, 76]","[55, 59, 67, 74]","[55, 59, 67, 74]",G,minor,12,"[48, 60, 67, 76]"
"[55, 59, 67, 74]","[55, 59, 67, 74]","[48, 60, 67, 76]",G,minor,13,"[48, 60, 67, 76]"
"[55, 59, 67, 74]","[48, 60, 67, 76]","[48, 60, 67, 76]",G,minor,14,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",G,minor,15,"[48, 60, 67, 76]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[48, 60, 67, 76]",G,minor,0,"[60, 62, 66, 69]"
"[48, 60, 67, 76]","[48, 60, 67, 76]","[60, 62, 66, 69]",G,minor,1,"[60, 62, 66, 69]"
"[48, 60, 67, 76]","[60, 62, 66, 69]","[60, 62, 66, 69]",G,minor,2,"[60, 64, 66, 69]"
"[60, 62, 66, 69]","[60, 62, 66, 69]","[60, 64, 66, 69]",G,minor,3,"[60, 64, 66, 69]"
"[60, 62, 66, 69]","[60, 64, 66, 69]","[60, 64, 66, 69]",G,minor,4,"[59, 65, 68, 74]"
"[60, 64, 66, 69]","[60, 64, 66, 69]","[59, 65, 68, 74]",G,minor,5,"[59, 65, 68, 74]"
"[60, 64, 66, 69]","[59, 65, 68, 74]","[59, 65, 68, 74]",G,minor,6,"[57, 65, 69, 74]"
"[59, 65, 68, 74]","[59, 65, 68, 74]","[57, 65, 69, 74]",G,minor,7,"[57, 65, 69, 74]"
"[59, 65, 68, 74]","[57, 65, 69, 74]","[57, 65, 69, 74]",G,minor,8,"[56, 64, 71, 74]"
"[57, 65, 69, 74]","[57, 65, 69, 74]","[56, 64, 71, 74]",G,minor,9,"[56, 64, 71, 74]"
"[57, 65, 69, 74]","[56, 64, 71, 74]","[56, 64, 71, 74]",G,minor,10,"[56, 64, 71, 74]"
"[56, 64, 71, 74]","[56, 64, 71, 74]","[56, 64, 71, 74]",G,minor,11,"[56, 64, 71, 74]"
"[56, 64, 71, 74]","[56, 64, 71, 74]","[56, 64, 71, 74]",G,minor,12,"[57, 64, 69, 72]"
"[56, 64, 71, 74]","[56, 64, 71, 74]","[57, 64, 69, 72]",G,minor,13,"[57, 64, 69, 72]"
"[56, 64, 71, 74]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,14,"[57, 62, 68, 71]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 62, 68, 71]",G,minor,15,"[57, 62, 68, 71]"
"[57, 64, 69, 72]","[57, 62, 68, 71]","[57, 62, 68, 71]",G,minor,0,"[50, 64, 69, 72]"
"[57, 62, 68, 71]","[57, 62, 68, 71]","[50, 64, 69, 72]",G,minor,1,"[50, 64, 69, 72]"
