prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[60, 64, 67, 72]","[60, 64, 67, 72]","[59, 62, 67, 72]",D,major,3,"[59, 62, 67, 72]"
"[60, 64, 67, 72]","[59, 62, 67, 72]","[59, 62, 67, 72]",D,major,4,"[57, 60, 67, 72]"
"[59, 62, 67, 72]","[59, 62, 67, 72]","[57, 60, 67, 72]",D,major,5,"[57, 60, 67, 72]"
"[59, 62, 67, 72]","[57, 60, 67, 72]","[57, 60, 67, 72]",D,major,6,"[57, 62, 65, 72]"
"[57, 60, 67, 72]","[57, 60, 67, 72]","[57, 62, 65, 72]",D,major,7,"[57, 62, 65, 72]"
"[57, 60, 67, 72]","[57, 62, 65, 72]","[57, 62, 65, 72]",D,major,8,"[55, 64, 64, 72]"
"[57, 62, 65, 72]","[57, 62, 65, 72]","[55, 64, 64, 72]",D,major,9,"[55, 64, 64, 72]"
"[57, 62, 65, 72]","[55, 64, 64, 72]","[55, 64, 64, 72]",D,major,10,"[53, 62, 65, 72]"
"[55, 64, 64, 72]","[55, 64, 64, 72]","[53, 62, 65, 72]",D,major,11,"[53, 62, 65, 72]"
"[55, 64, 64, 72]","[53, 62, 65, 72]","[53, 62, 65, 72]",D,major,12,"[52, 60, 67, 67]"
"[53, 62, 65, 72]","[53, 62, 65, 72]","[52, 60, 67, 67]",D,major,13,"[52, 60, 67, 67]"
"[53, 62, 65, 72]","[52, 60, 67, 67]","[52, 60, 67, 67]",D,major,14,"[53, 60, 67, 69]"
"[52, 60, 67, 67]","[52, 60, 67, 67]","[53, 60, 67, 69]",D,major,15,"[53, 60, 67, 69]"
"[52, 60, 67, 67]","[53, 60, 67, 69]","[53, 60, 67, 69]",D,major,0,"[52, 62, 65, 71]"
"[53, 60, 67, 69]","[53, 60, 67, 69]","[52, 62, 65, 71]",D,major,1,"[52, 62, 65, 71]"
"[53, 60, 67, 69]","[52, 62, 65, 71]","[52, 62, 65, 71]",D,major,2,"[50, 62, 65, 71]"
"[52, 62, 65, 71]","[52, 62, 65, 71]","[50, 62, 65, 71]",D,major,3,"[50, 62, 65, 71]"
"[52, 62, 65, 71]","[50, 62, 65, 71]","[50, 62, 65, 71]",D,major,4,"[48, 55, 64, 72]"
"[50, 62, 65, 71]","[50, 62, 65, 71]","[48, 55, 64, 72]",D,major,5,"[48, 55, 64, 72]"
"[50, 62, 65, 71]","[48, 55, 64, 72]","[48, 55, 64, 72]",D,major,6,"[48, 64, 67, 71]"
"[48, 55, 64, 72]","[48, 55, 64, 72]","[48, 64, 67, 71]",D,major,7,"[48, 64, 67, 71]"
"[48, 55, 64, 72]","[48, 64, 67, 71]","[48, 64, 67, 71]",D,major,8,"[50, 57, 67, 69]"
"[48, 64, 67, 71]","[48, 64, 67, 71]","[50, 57, 67, 69]",D,major,9,"[50, 57, 67, 69]"
"[48, 64, 67, 71]","[50, 57, 67, 69]","[50, 57, 67, 69]",D,major,10,"[50, 62, 66, 69]"
"[50, 57, 67, 69]","[50, 57, 67, 69]","[50, 62, 66, 69]",D,major,11,"[50, 62, 66, 69]"
"[50, 57, 67, 69]","[50, 62, 66, 69]","[50, 62, 66, 69]",D,major,12,"[43, 59, 62, 67]"
"[50, 62, 66, 69]","[50, 62, 66, 69]","[43, 59, 62, 67]",D,major,13,"[43, 59, 62, 67]"
