prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",A,minor,3,"[52, 64, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",A,minor,4,"[57, 64, 69, 72]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[57, 64, 69, 72]",A,minor,5,"[57, 64, 69, 72]"
"[52, 64, 68, 71]","[57, 64, 69, 72]","[57, 64, 69, 72]",A,minor,6,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",A,minor,7,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",A,minor,8,"[59, 62, 68, 71]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[59, 62, 68, 71]",A,minor,9,"[59, 62, 68, 71]"
"[57, 64, 69, 72]","[59, 62, 68, 71]","[59, 62, 68, 71]",A,minor,10,"[59, 62, 68, 71]"
"[59, 62, 68, 71]","[59, 62, 68, 71]","[59, 62, 68, 71]",A,minor,11,"[59, 62, 68, 71]"
"[59, 62, 68, 71]","[59, 62, 68, 71]","[59, 62, 68, 71]",A,minor,12,"[60, 64, 69, 69]"
"[59, 62, 68, 71]","[59, 62, 68, 71]","[60, 64, 69, 69]",A,minor,13,"[60, 64, 69, 69]"
"[59, 62, 68, 71]","[60, 64, 69, 69]","[60, 64, 69, 69]",A,minor,14,"[60, 64, 69, 69]"
"[60, 64, 69, 69]","[60, 64, 69, 69]","[60, 64, 69, 69]",A,minor,15,"[60, 64, 69, 69]"
"[60, 64, 69, 69]","[60, 64, 69, 69]","[60, 64, 69, 69]",A,minor,0,"[59, 62, 68, 76]"
"[60, 64, 69, 69]","[60, 64, 69, 69]","[59, 62, 68, 76]",A,minor,1,"[59, 62, 68, 76]"
"[60, 64, 69, 69]","[59, 62, 68, 76]","[59, 62, 68, 76]",A,minor,2,"[57, 60, 69, 76]"
"[59, 62, 68, 76]","[59, 62, 68, 76]","[57, 60, 69, 76]",A,minor,3,"[57, 60, 69, 76]"
"[59, 62, 68, 76]","[57, 60, 69, 76]","[57, 60, 69, 76]",A,minor,4,"[56, 59, 71, 76]"
"[57, 60, 69, 76]","[57, 60, 69, 76]","[56, 59, 71, 76]",A,minor,5,"[56, 59, 71, 76]"
"[57, 60, 69, 76]","[56, 59, 71, 76]","[56, 59, 71, 76]",A,minor,6,"[56, 59, 71, 74]"
"[56, 59, 71, 76]","[56, 59, 71, 76]","[56, 59, 71, 74]",A,minor,7,"[56, 59, 71, 74]"
"[56, 59, 71, 76]","[56, 59, 71, 74]","[56, 59, 71, 74]",A,minor,8,"[57, 60, 64, 72]"
"[56, 59, 71, 74]","[56, 59, 71, 74]","[57, 60, 64, 72]",A,minor,9,"[57, 60, 64, 72]"
"[56, 59, 71, 74]","[57, 60, 64, 72]","[57, 60, 64, 72]",A,minor,10,"[57, 60, 66, 72]"
"[57, 60, 64, 72]","[57, 60, 64, 72]","[57, 60, 66, 72]",A,minor,11,"[57, 60, 66, 72]"
"[57, 60, 64, 72]","[57, 60, 66, 72]","[57, 60, 66, 72]",A,minor,12,"[52, 64, 68, 71]"
"[57, 60, 66, 72]","[57, 60, 66, 72]","[52, 64, 68, 71]",A,minor,13,"[52, 64, 68, 71]"
"[57, 60, 66, 72]","[52, 64, 68, 71]","[52, 64, 68, 71]",A,minor,14,"[52, 64, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",A,minor,15,"[52, 64, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",A,minor,0,"[47, 65, 68, 74]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[47, 65, 68, 74]",A,minor,1,"[47, 65, 68, 74]"
