prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 60, 64, 69]","[57, 60, 64, 69]","[59, 60, 64, 69]",G,minor,3,"[59, 60, 64, 69]"
"[57, 60, 64, 69]","[59, 60, 64, 69]","[59, 60, 64, 69]",G,minor,4,"[60, 64, 69, 69]"
"[59, 60, 64, 69]","[59, 60, 64, 69]","[60, 64, 69, 69]",G,minor,5,"[60, 64, 69, 69]"
"[59, 60, 64, 69]","[60, 64, 69, 69]","[60, 64, 69, 69]",G,minor,6,"[60, 64, 69, 71]"
"[60, 64, 69, 69]","[60, 64, 69, 69]","[60, 64, 69, 71]",G,minor,7,"[60, 64, 69, 71]"
"[60, 64, 69, 69]","[60, 64, 69, 71]","[60, 64, 69, 71]",G,minor,8,"[59, 64, 69, 72]"
"[60, 64, 69, 71]","[60, 64, 69, 71]","[59, 64, 69, 72]",G,minor,9,"[59, 64, 69, 72]"
"[60, 64, 69, 71]","[59, 64, 69, 72]","[59, 64, 69, 72]",G,minor,10,"[57, 64, 69, 72]"
"[59, 64, 69, 72]","[59, 64, 69, 72]","[57, 64, 69, 72]",G,minor,11,"[57, 64, 69, 72]"
"[59, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,12,"[56, 64, 71, 76]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[56, 64, 71, 76]",G,minor,13,"[56, 64, 71, 76]"
"[57, 64, 69, 72]","[56, 64, 71, 76]","[56, 64, 71, 76]",G,minor,14,"[56, 64, 71, 76]"
"[56, 64, 71, 76]","[56, 64, 71, 76]","[56, 64, 71, 76]",G,minor,15,"[56, 64, 71, 76]"
"[56, 64, 71, 76]","[56, 64, 71, 76]","[56, 64, 71, 76]",G,minor,0,"[56, 64, 71, 76]"
"[56, 64, 71, 76]","[56, 64, 71, 76]","[56, 64, 71, 76]",G,minor,1,"[56, 64, 71, 76]"
"[56, 64, 71, 76]","[56, 64, 71, 76]","[56, 64, 71, 76]",G,minor,2,"[56, 64, 71, 74]"
"[56, 64, 71, 76]","[56, 64, 71, 76]","[56, 64, 71, 74]",G,minor,3,"[56, 64, 71, 74]"
"[56, 64, 71, 76]","[56, 64, 71, 74]","[56, 64, 71, 74]",G,minor,4,"[57, 64, 69, 72]"
"[56, 64, 71, 74]","[56, 64, 71, 74]","[57, 64, 69, 72]",G,minor,5,"[57, 64, 69, 72]"
"[56, 64, 71, 74]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,6,"[57, 62, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 62, 69, 72]",G,minor,7,"[57, 62, 69, 72]"
"[57, 64, 69, 72]","[57, 62, 69, 72]","[57, 62, 69, 72]",G,minor,8,"[48, 60, 69, 76]"
"[57, 62, 69, 72]","[57, 62, 69, 72]","[48, 60, 69, 76]",G,minor,9,"[48, 60, 69, 76]"
"[57, 62, 69, 72]","[48, 60, 69, 76]","[48, 60, 69, 76]",G,minor,10,"[48, 60, 69, 76]"
"[48, 60, 69, 76]","[48, 60, 69, 76]","[48, 60, 69, 76]",G,minor,11,"[48, 60, 69, 76]"
"[48, 60, 69, 76]","[48, 60, 69, 76]","[48, 60, 69, 76]",G,minor,12,"[47, 62, 68, 74]"
"[48, 60, 69, 76]","[48, 60, 69, 76]","[47, 62, 68, 74]",G,minor,13,"[47, 62, 68, 74]"
"[48, 60, 69, 76]","[47, 62, 68, 74]","[47, 62, 68, 74]",G,minor,14,"[47, 62, 68, 74]"
"[47, 62, 68, 74]","[47, 62, 68, 74]","[47, 62, 68, 74]",G,minor,15,"[47, 62, 68, 74]"
"[47, 62, 68, 74]","[47, 62, 68, 74]","[47, 62, 68, 74]",G,minor,0,"[45, 64, 69, 72]"
"[47, 62, 68, 74]","[47, 62, 68, 74]","[45, 64, 69, 72]",G,minor,1,"[45, 64, 69, 72]"
"[47, 62, 68, 74]","[45, 64, 69, 72]","[45, 64, 69, 72]",G,minor,2,"[45, 64, 69, 72]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[45, 64, 69, 72]",G,minor,3,"[45, 64, 69, 72]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[45, 64, 69, 72]",G,minor,4,"[52, 64, 68, 71]"
"[45, 64, 69, 72]","[45, 64, 69, 72]","[52, 64, 68, 71]",G,minor,5,"[52, 64, 68, 71]"
"[45, 64, 69, 72]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,6,"[52, 64, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,7,"[52, 64, 68, 71]"
