prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[60, 60, 64, 69]","[60, 60, 64, 69]","[59, 62, 68, 71]",G,minor,3,"[59, 62, 68, 71]"
"[60, 60, 64, 69]","[59, 62, 68, 71]","[59, 62, 68, 71]",G,minor,4,"[57, 64, 69, 72]"
"[59, 62, 68, 71]","[59, 62, 68, 71]","[57, 64, 69, 72]",G,minor,5,"[57, 64, 69, 72]"
"[59, 62, 68, 71]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,6,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,7,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,8,"[52, 64, 68, 71]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[52, 64, 68, 71]",G,minor,9,"[52, 64, 68, 71]"
"[57, 64, 69, 72]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,10,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 62, 68, 71]",G,minor,11,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 62, 68, 71]","[52, 62, 68, 71]",G,minor,12,"[53, 60, 69, 69]"
"[52, 62, 68, 71]","[52, 62, 68, 71]","[53, 60, 69, 69]",G,minor,13,"[53, 60, 69, 69]"
"[52, 62, 68, 71]","[53, 60, 69, 69]","[53, 60, 69, 69]",G,minor,14,"[53, 60, 69, 69]"
"[53, 60, 69, 69]","[53, 60, 69, 69]","[53, 60, 69, 69]",G,minor,15,"[53, 60, 69, 69]"
"[53, 60, 69, 69]","[53, 60, 69, 69]","[53, 60, 69, 69]",G,minor,0,"[50, 62, 65, 69]"
"[53, 60, 69, 69]","[53, 60, 69, 69]","[50, 62, 65, 69]",G,minor,1,"[50, 62, 65, 69]"
"[53, 60, 69, 69]","[50, 62, 65, 69]","[50, 62, 65, 69]",G,minor,2,"[50, 62, 65, 69]"
"[50, 62, 65, 69]","[50, 62, 65, 69]","[50, 62, 65, 69]",G,minor,3,"[50, 62, 65, 69]"
"[50, 62, 65, 69]","[50, 62, 65, 69]","[50, 62, 65, 69]",G,minor,4,"[51, 57, 66, 72]"
"[50, 62, 65, 69]","[50, 62, 65, 69]","[51, 57, 66, 72]",G,minor,5,"[51, 57, 66, 72]"
"[50, 62, 65, 69]","[51, 57, 66, 72]","[51, 57, 66, 72]",G,minor,6,"[51, 57, 66, 72]"
"[51, 57, 66, 72]","[51, 57, 66, 72]","[51, 57, 66, 72]",G,minor,7,"[51, 57, 66, 72]"
"[51, 57, 66, 72]","[51, 57, 66, 72]","[51, 57, 66, 72]",G,minor,8,"[52, 64, 68, 71]"
"[51, 57, 66, 72]","[51, 57, 66, 72]","[52, 64, 68, 71]",G,minor,9,"[52, 64, 68, 71]"
"[51, 57, 66, 72]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,10,"[52, 64, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,11,"[52, 64, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,12,"[45, 60, 64, 69]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[45, 60, 64, 69]",G,minor,13,"[45, 60, 64, 69]"
"[52, 64, 68, 71]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,14,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,15,"[45, 60, 64, 69]"
"[45, 60, 64, 69]","[45, 60, 64, 69]","[45, 60, 64, 69]",G,minor,0,"[48, 55, 64, 76]"
