prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 69, 72, 76]","[57, 69, 72, 76]","[57, 67, 72, 76]",E,minor,3,"[57, 67, 72, 76]"
"[57, 69, 72, 76]","[57, 67, 72, 76]","[57, 67, 72, 76]",E,minor,4,"[57, 66, 71, 75]"
"[57, 67, 72, 76]","[57, 67, 72, 76]","[57, 66, 71, 75]",E,minor,5,"[57, 66, 71, 75]"
"[57, 67, 72, 76]","[57, 66, 71, 75]","[57, 66, 71, 75]",E,minor,6,"[57, 66, 71, 75]"
"[57, 66, 71, 75]","[57, 66, 71, 75]","[57, 66, 71, 75]",E,minor,7,"[57, 66, 71, 75]"
"[57, 66, 71, 75]","[57, 66, 71, 75]","[57, 66, 71, 75]",E,minor,8,"[55, 67, 71, 76]"
"[57, 66, 71, 75]","[57, 66, 71, 75]","[55, 67, 71, 76]",E,minor,9,"[55, 67, 71, 76]"
"[57, 66, 71, 75]","[55, 67, 71, 76]","[55, 67, 71, 76]",E,minor,10,"[54, 69, 75, 78]"
"[55, 67, 71, 76]","[55, 67, 71, 76]","[54, 69, 75, 78]",E,minor,11,"[54, 69, 75, 78]"
"[55, 67, 71, 76]","[54, 69, 75, 78]","[54, 69, 75, 78]",E,minor,12,"[52, 71, 76, 79]"
"[54, 69, 75, 78]","[54, 69, 75, 78]","[52, 71, 76, 79]",E,minor,13,"[52, 71, 76, 79]"
"[54, 69, 75, 78]","[52, 71, 76, 79]","[52, 71, 76, 79]",E,minor,14,"[64, 72, 75, 79]"
"[52, 71, 76, 79]","[52, 71, 76, 79]","[64, 72, 75, 79]",E,minor,15,"[64, 72, 76, 79]"
"[52, 71, 76, 79]","[64, 72, 75, 79]","[64, 72, 76, 79]",E,minor,0,"[64, 72, 78, 81]"
"[64, 72, 75, 79]","[64, 72, 76, 79]","[64, 72, 78, 81]",E,minor,1,"[64, 72, 78, 81]"
"[64, 72, 76, 79]","[64, 72, 78, 81]","[64, 72, 78, 81]",E,minor,2,"[63, 71, 78, 81]"
"[64, 72, 78, 81]","[64, 72, 78, 81]","[63, 71, 78, 81]",E,minor,3,"[63, 71, 78, 81]"
"[64, 72, 78, 81]","[63, 71, 78, 81]","[63, 71, 78, 81]",E,minor,4,"[64, 71, 78, 79]"
"[63, 71, 78, 81]","[63, 71, 78, 81]","[64, 71, 78, 79]",E,minor,5,"[64, 71, 78, 79]"
"[63, 71, 78, 81]","[64, 71, 78, 79]","[64, 71, 78, 79]",E,minor,6,"[60, 64, 76, 79]"
"[64, 71, 78, 79]","[64, 71, 78, 79]","[60, 64, 76, 79]",E,minor,7,"[60, 64, 76, 79]"
"[64, 71, 78, 79]","[60, 64, 76, 79]","[60, 64, 76, 79]",E,minor,8,"[57, 66, 76, 78]"
"[60, 64, 76, 79]","[60, 64, 76, 79]","[57, 66, 76, 78]",E,minor,9,"[57, 67, 76, 78]"
"[60, 64, 76, 79]","[57, 66, 76, 78]","[57, 67, 76, 78]",E,minor,10,"[59, 69, 75, 78]"
"[57, 66, 76, 78]","[57, 67, 76, 78]","[59, 69, 75, 78]",E,minor,11,"[59, 69, 75, 78]"
"[57, 67, 76, 78]","[59, 69, 75, 78]","[59, 69, 75, 78]",E,minor,12,"[52, 69, 71, 76]"
"[59, 69, 75, 78]","[59, 69, 75, 78]","[52, 69, 71, 76]",E,minor,13,"[52, 69, 71, 76]"
"[59, 69, 75, 78]","[52, 69, 71, 76]","[52, 69, 71, 76]",E,minor,14,"[52, 68, 71, 76]"
"[52, 69, 71, 76]","[52, 69, 71, 76]","[52, 68, 71, 76]",E,minor,15,"[52, 68, 71, 76]"
"[52, 69, 71, 76]","[52, 68, 71, 76]","[52, 68, 71, 76]",E,minor,0,"[56, 64, 71, 76]"
"[52, 68, 71, 76]","[52, 68, 71, 76]","[56, 64, 71, 76]",E,minor,1,"[56, 64, 71, 76]"
"[52, 68, 71, 76]","[56, 64, 71, 76]","[56, 64, 71, 76]",E,minor,2,"[56, 64, 71, 74]"
"[56, 64, 71, 76]","[56, 64, 71, 76]","[56, 64, 71, 74]",E,minor,3,"[56, 64, 71, 74]"
"[56, 64, 71, 76]","[56, 64, 71, 74]","[56, 64, 71, 74]",E,minor,4,"[57, 64, 71, 72]"
"[56, 64, 71, 74]","[56, 64, 71, 74]","[57, 64, 71, 72]",E,minor,5,"[57, 64, 71, 72]"
"[56, 64, 71, 74]","[57, 64, 71, 72]","[57, 64, 71, 72]",E,minor,6,"[57, 65, 69, 72]"
"[57, 64, 71, 72]","[57, 64, 71, 72]","[57, 65, 69, 72]",E,minor,7,"[57, 65, 69, 72]"
"[57, 64, 71, 72]","[57, 65, 69, 72]","[57, 65, 69, 72]",E,minor,8,"[59, 65, 69, 74]"
"[57, 65, 69, 72]","[57, 65, 69, 72]","[59, 65, 69, 74]",E,minor,9,"[59, 65, 69, 74]"
"[57, 65, 69, 72]","[59, 65, 69, 74]","[59, 65, 69, 74]",E,minor,10,"[59, 64, 68, 74]"
"[59, 65, 69, 74]","[59, 65, 69, 74]","[59, 64, 68, 74]",E,minor,11,"[59, 62, 66, 74]"
"[59, 65, 69, 74]","[59, 64, 68, 74]","[59, 62, 66, 74]",E,minor,12,"[60, 64, 64, 76]"
"[59, 64, 68, 74]","[59, 62, 66, 74]","[60, 64, 64, 76]",E,minor,13,"[60, 64, 64, 76]"
"[59, 62, 66, 74]","[60, 64, 64, 76]","[60, 64, 64, 76]",E,minor,14,"[59, 64, 68, 74]"
"[60, 64, 64, 76]","[60, 64, 64, 76]","[59, 64, 68, 74]",E,minor,15,"[59, 64, 68, 74]"
"[60, 64, 64, 76]","[59, 64, 68, 74]","[59, 64, 68, 74]",E,minor,0,"[60, 64, 69, 72]"
"[59, 64, 68, 74]","[59, 64, 68, 74]","[60, 64, 69, 72]",E,minor,1,"[60, 64, 69, 72]"
"[59, 64, 68, 74]","[60, 64, 69, 72]","[60, 64, 69, 72]",E,minor,2,"[62, 64, 69, 72]"
"[60, 64, 69, 72]","[60, 64, 69, 72]","[62, 64, 69, 72]",E,minor,3,"[62, 64, 69, 72]"
"[60, 64, 69, 72]","[62, 64, 69, 72]","[62, 64, 69, 72]",E,minor,4,"[64, 64, 69, 71]"
"[62, 64, 69, 72]","[62, 64, 69, 72]","[64, 64, 69, 71]",E,minor,5,"[64, 64, 69, 71]"
"[62, 64, 69, 72]","[64, 64, 69, 71]","[64, 64, 69, 71]",E,minor,6,"[64, 64, 68, 69]"
"[64, 64, 69, 71]","[64, 64, 69, 71]","[64, 64, 68, 69]",E,minor,7,"[64, 64, 66, 69]"
"[64, 64, 69, 71]","[64, 64, 68, 69]","[64, 64, 66, 69]",E,minor,8,"[52, 64, 68, 71]"
"[64, 64, 68, 69]","[64, 64, 66, 69]","[52, 64, 68, 71]",E,minor,9,"[52, 64, 68, 71]"
"[64, 64, 66, 69]","[52, 64, 68, 71]","[52, 64, 68, 71]",E,minor,10,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 62, 68, 71]",E,minor,11,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 62, 68, 71]","[52, 62, 68, 71]",E,minor,12,"[57, 60, 64, 69]"
"[52, 62, 68, 71]","[52, 62, 68, 71]","[57, 60, 64, 69]",E,minor,13,"[57, 60, 64, 69]"
"[52, 62, 68, 71]","[57, 60, 64, 69]","[57, 60, 64, 69]",E,minor,14,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",E,minor,15,"[57, 60, 64, 69]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 60, 64, 69]",E,minor,0,"[57, 69, 72, 76]"
"[57, 60, 64, 69]","[57, 60, 64, 69]","[57, 69, 72, 76]",E,minor,1,"[57, 69, 72, 76]"
"[57, 60, 64, 69]","[57, 69, 72, 76]","[57, 69, 72, 76]",E,minor,2,"[57, 67, 72, 76]"
"[57, 69, 72, 76]","[57, 69, 72, 76]","[57, 67, 72, 76]",E,minor,3,"[57, 67, 72, 76]"
"[57, 69, 72, 76]","[57, 67, 72, 76]","[57, 67, 72, 76]",E,minor,4,"[57, 66, 71, 75]"
"[57, 67, 72, 76]","[57, 67, 72, 76]","[57, 66, 71, 75]",E,minor,5,"[57, 66, 71, 75]"
"[57, 67, 72, 76]","[57, 66, 71, 75]","[57, 66, 71, 75]",E,minor,6,"[57, 66, 71, 75]"
"[57, 66, 71, 75]","[57, 66, 71, 75]","[57, 66, 71, 75]",E,minor,7,"[57, 66, 71, 75]"
"[57, 66, 71, 75]","[57, 66, 71, 75]","[57, 66, 71, 75]",E,minor,8,"[55, 67, 71, 76]"
"[57, 66, 71, 75]","[57, 66, 71, 75]","[55, 67, 71, 76]",E,minor,9,"[55, 67, 71, 76]"
"[57, 66, 71, 75]","[55, 67, 71, 76]","[55, 67, 71, 76]",E,minor,10,"[54, 69, 75, 78]"
"[55, 67, 71, 76]","[55, 67, 71, 76]","[54, 69, 75, 78]",E,minor,11,"[54, 69, 75, 78]"
"[55, 67, 71, 76]","[54, 69, 75, 78]","[54, 69, 75, 78]",E,minor,12,"[52, 71, 76, 79]"
"[54, 69, 75, 78]","[54, 69, 75, 78]","[52, 71, 76, 79]",E,minor,13,"[52, 71, 76, 79]"
"[54, 69, 75, 78]","[52, 71, 76, 79]","[52, 71, 76, 79]",E,minor,14,"[64, 72, 75, 79]"
"[52, 71, 76, 79]","[52, 71, 76, 79]","[64, 72, 75, 79]",E,minor,15,"[64, 72, 76, 79]"
"[52, 71, 76, 79]","[64, 72, 75, 79]","[64, 72, 76, 79]",E,minor,0,"[64, 72, 78, 81]"
"[64, 72, 75, 79]","[64, 72, 76, 79]","[64, 72, 78, 81]",E,minor,1,"[64, 72, 78, 81]"
"[64, 72, 76, 79]","[64, 72, 78, 81]","[64, 72, 78, 81]",E,minor,2,"[63, 71, 78, 81]"
"[64, 72, 78, 81]","[64, 72, 78, 81]","[63, 71, 78, 81]",E,minor,3,"[63, 71, 78, 81]"
"[64, 72, 78, 81]","[63, 71, 78, 81]","[63, 71, 78, 81]",E,minor,4,"[64, 71, 78, 79]"
"[63, 71, 78, 81]","[63, 71, 78, 81]","[64, 71, 78, 79]",E,minor,5,"[64, 71, 78, 79]"
"[63, 71, 78, 81]","[64, 71, 78, 79]","[64, 71, 78, 79]",E,minor,6,"[60, 64, 76, 79]"
"[64, 71, 78, 79]","[64, 71, 78, 79]","[60, 64, 76, 79]",E,minor,7,"[60, 64, 76, 79]"
"[64, 71, 78, 79]","[60, 64, 76, 79]","[60, 64, 76, 79]",E,minor,8,"[57, 66, 76, 78]"
"[60, 64, 76, 79]","[60, 64, 76, 79]","[57, 66, 76, 78]",E,minor,9,"[57, 67, 76, 78]"
"[60, 64, 76, 79]","[57, 66, 76, 78]","[57, 67, 76, 78]",E,minor,10,"[59, 69, 75, 78]"
"[57, 66, 76, 78]","[57, 67, 76, 78]","[59, 69, 75, 78]",E,minor,11,"[59, 69, 75, 78]"
"[57, 67, 76, 78]","[59, 69, 75, 78]","[59, 69, 75, 78]",E,minor,12,"[52, 69, 71, 76]"
"[59, 69, 75, 78]","[59, 69, 75, 78]","[52, 69, 71, 76]",E,minor,13,"[52, 69, 71, 76]"
"[59, 69, 75, 78]","[52, 69, 71, 76]","[52, 69, 71, 76]",E,minor,14,"[52, 68, 71, 76]"
"[52, 69, 71, 76]","[52, 69, 71, 76]","[52, 68, 71, 76]",E,minor,15,"[52, 68, 71, 76]"
"[52, 69, 71, 76]","[52, 68, 71, 76]","[52, 68, 71, 76]",E,minor,0,"[56, 64, 71, 76]"
"[52, 68, 71, 76]","[52, 68, 71, 76]","[56, 64, 71, 76]",E,minor,1,"[56, 64, 71, 76]"
"[52, 68, 71, 76]","[56, 64, 71, 76]","[56, 64, 71, 76]",E,minor,2,"[56, 64, 71, 74]"
"[56, 64, 71, 76]","[56, 64, 71, 76]","[56, 64, 71, 74]",E,minor,3,"[56, 64, 71, 74]"
"[56, 64, 71, 76]","[56, 64, 71, 74]","[56, 64, 71, 74]",E,minor,4,"[57, 64, 71, 72]"
"[56, 64, 71, 74]","[56, 64, 71, 74]","[57, 64, 71, 72]",E,minor,5,"[57, 64, 71, 72]"
"[56, 64, 71, 74]","[57, 64, 71, 72]","[57, 64, 71, 72]",E,minor,6,"[57, 65, 69, 72]"
"[57, 64, 71, 72]","[57, 64, 71, 72]","[57, 65, 69, 72]",E,minor,7,"[57, 65, 69, 72]"
"[57, 64, 71, 72]","[57, 65, 69, 72]","[57, 65, 69, 72]",E,minor,8,"[59, 65, 69, 74]"
"[57, 65, 69, 72]","[57, 65, 69, 72]","[59, 65, 69, 74]",E,minor,9,"[59, 65, 69, 74]"
"[57, 65, 69, 72]","[59, 65, 69, 74]","[59, 65, 69, 74]",E,minor,10,"[59, 64, 68, 74]"
"[59, 65, 69, 74]","[59, 65, 69, 74]","[59, 64, 68, 74]",E,minor,11,"[59, 62, 66, 74]"
"[59, 65, 69, 74]","[59, 64, 68, 74]","[59, 62, 66, 74]",E,minor,12,"[60, 64, 64, 76]"
"[59, 64, 68, 74]","[59, 62, 66, 74]","[60, 64, 64, 76]",E,minor,13,"[60, 64, 64, 76]"
"[59, 62, 66, 74]","[60, 64, 64, 76]","[60, 64, 64, 76]",E,minor,14,"[59, 64, 68, 74]"
"[60, 64, 64, 76]","[60, 64, 64, 76]","[59, 64, 68, 74]",E,minor,15,"[59, 64, 68, 74]"
"[60, 64, 64, 76]","[59, 64, 68, 74]","[59, 64, 68, 74]",E,minor,0,"[60, 64, 69, 72]"
"[59, 64, 68, 74]","[59, 64, 68, 74]","[60, 64, 69, 72]",E,minor,1,"[60, 64, 69, 72]"
"[59, 64, 68, 74]","[60, 64, 69, 72]","[60, 64, 69, 72]",E,minor,2,"[62, 64, 69, 72]"
"[60, 64, 69, 72]","[60, 64, 69, 72]","[62, 64, 69, 72]",E,minor,3,"[62, 64, 69, 72]"
"[60, 64, 69, 72]","[62, 64, 69, 72]","[62, 64, 69, 72]",E,minor,4,"[64, 64, 69, 71]"
