prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 57, 60, 64]","[57, 57, 60, 64]","[57, 57, 62, 66]",B,minor,3,"[57, 57, 62, 66]"
"[57, 57, 60, 64]","[57, 57, 62, 66]","[57, 57, 62, 66]",B,minor,4,"[52, 59, 64, 67]"
"[57, 57, 62, 66]","[57, 57, 62, 66]","[52, 59, 64, 67]",B,minor,5,"[52, 59, 64, 67]"
"[57, 57, 62, 66]","[52, 59, 64, 67]","[52, 59, 64, 67]",B,minor,6,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",B,minor,7,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",B,minor,8,"[51, 60, 66, 69]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[51, 60, 66, 69]",B,minor,9,"[51, 60, 66, 69]"
"[52, 59, 64, 67]","[51, 60, 66, 69]","[51, 60, 66, 69]",B,minor,10,"[51, 60, 66, 69]"
"[51, 60, 66, 69]","[51, 60, 66, 69]","[51, 60, 66, 69]",B,minor,11,"[51, 60, 66, 69]"
"[51, 60, 66, 69]","[51, 60, 66, 69]","[51, 60, 66, 69]",B,minor,12,"[52, 59, 64, 67]"
"[51, 60, 66, 69]","[51, 60, 66, 69]","[52, 59, 64, 67]",B,minor,13,"[52, 59, 64, 67]"
"[51, 60, 66, 69]","[52, 59, 64, 67]","[52, 59, 64, 67]",B,minor,14,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",B,minor,15,"[52, 59, 64, 67]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[52, 59, 64, 67]",B,minor,0,"[57, 57, 64, 72]"
"[52, 59, 64, 67]","[52, 59, 64, 67]","[57, 57, 64, 72]",B,minor,1,"[57, 57, 64, 72]"
"[52, 59, 64, 67]","[57, 57, 64, 72]","[57, 57, 64, 72]",B,minor,2,"[57, 57, 64, 72]"
"[57, 57, 64, 72]","[57, 57, 64, 72]","[57, 57, 64, 72]",B,minor,3,"[57, 57, 64, 72]"
"[57, 57, 64, 72]","[57, 57, 64, 72]","[57, 57, 64, 72]",B,minor,4,"[54, 57, 62, 72]"
