prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[57, 60, 64, 69]","[57, 60, 64, 69]","[59, 62, 64, 69]",G,minor,3,"[59, 62, 64, 69]"
"[57, 60, 64, 69]","[59, 62, 64, 69]","[59, 62, 64, 69]",G,minor,4,"[60, 64, 69, 69]"
"[59, 62, 64, 69]","[59, 62, 64, 69]","[60, 64, 69, 69]",G,minor,5,"[60, 64, 69, 69]"
"[59, 62, 64, 69]","[60, 64, 69, 69]","[60, 64, 69, 69]",G,minor,6,"[59, 64, 68, 71]"
"[60, 64, 69, 69]","[60, 64, 69, 69]","[59, 64, 68, 71]",G,minor,7,"[59, 64, 68, 71]"
"[60, 64, 69, 69]","[59, 64, 68, 71]","[59, 64, 68, 71]",G,minor,8,"[57, 64, 69, 72]"
"[59, 64, 68, 71]","[59, 64, 68, 71]","[57, 64, 69, 72]",G,minor,9,"[57, 64, 69, 72]"
"[59, 64, 68, 71]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,10,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,11,"[57, 64, 69, 72]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[57, 64, 69, 72]",G,minor,12,"[50, 65, 69, 71]"
"[57, 64, 69, 72]","[57, 64, 69, 72]","[50, 65, 69, 71]",G,minor,13,"[50, 65, 69, 71]"
"[57, 64, 69, 72]","[50, 65, 69, 71]","[50, 65, 69, 71]",G,minor,14,"[50, 65, 69, 71]"
"[50, 65, 69, 71]","[50, 65, 69, 71]","[50, 65, 69, 71]",G,minor,15,"[50, 65, 69, 71]"
"[50, 65, 69, 71]","[50, 65, 69, 71]","[50, 65, 69, 71]",G,minor,0,"[52, 64, 68, 71]"
"[50, 65, 69, 71]","[50, 65, 69, 71]","[52, 64, 68, 71]",G,minor,1,"[52, 64, 68, 71]"
"[50, 65, 69, 71]","[52, 64, 68, 71]","[52, 64, 68, 71]",G,minor,2,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 64, 68, 71]","[52, 62, 68, 71]",G,minor,3,"[52, 62, 68, 71]"
"[52, 64, 68, 71]","[52, 62, 68, 71]","[52, 62, 68, 71]",G,minor,4,"[53, 60, 69, 69]"
"[52, 62, 68, 71]","[52, 62, 68, 71]","[53, 60, 69, 69]",G,minor,5,"[53, 60, 69, 69]"
"[52, 62, 68, 71]","[53, 60, 69, 69]","[53, 60, 69, 69]",G,minor,6,"[53, 60, 69, 69]"
"[53, 60, 69, 69]","[53, 60, 69, 69]","[53, 60, 69, 69]",G,minor,7,"[53, 60, 69, 69]"
"[53, 60, 69, 69]","[53, 60, 69, 69]","[53, 60, 69, 69]",G,minor,8,"[47, 59, 62, 68]"
"[53, 60, 69, 69]","[53, 60, 69, 69]","[47, 59, 62, 68]",G,minor,9,"[47, 59, 62, 68]"
"[53, 60, 69, 69]","[47, 59, 62, 68]","[47, 59, 62, 68]",G,minor,10,"[47, 59, 62, 69]"
"[47, 59, 62, 68]","[47, 59, 62, 68]","[47, 59, 62, 69]",G,minor,11,"[47, 59, 62, 69]"
"[47, 59, 62, 68]","[47, 59, 62, 69]","[47, 59, 62, 69]",G,minor,12,"[48, 57, 64, 69]"
"[47, 59, 62, 69]","[47, 59, 62, 69]","[48, 57, 64, 69]",G,minor,13,"[48, 57, 64, 69]"
