prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 48, 52, 60]","[48, 48, 52, 60]","[48, 50, 53, 60]",A,major,3,"[48, 50, 53, 60]"
"[48, 48, 52, 60]","[48, 50, 53, 60]","[48, 50, 53, 60]",A,major,4,"[36, 52, 55, 60]"
"[48, 50, 53, 60]","[48, 50, 53, 60]","[36, 52, 55, 60]",A,major,5,"[36, 52, 55, 60]"
"[48, 50, 53, 60]","[36, 52, 55, 60]","[36, 52, 55, 60]",A,major,6,"[38, 53, 55, 60]"
"[36, 52, 55, 60]","[36, 52, 55, 60]","[38, 53, 55, 60]",A,major,7,"[38, 53, 55, 60]"
"[36, 52, 55, 60]","[38, 53, 55, 60]","[38, 53, 55, 60]",A,major,8,"[40, 48, 55, 60]"
"[38, 53, 55, 60]","[38, 53, 55, 60]","[40, 48, 55, 60]",A,major,9,"[40, 48, 55, 60]"
"[38, 53, 55, 60]","[40, 48, 55, 60]","[40, 48, 55, 60]",A,major,10,"[40, 48, 55, 60]"
"[40, 48, 55, 60]","[40, 48, 55, 60]","[40, 48, 55, 60]",A,major,11,"[40, 48, 55, 60]"
"[40, 48, 55, 60]","[40, 48, 55, 60]","[40, 48, 55, 60]",A,major,12,"[41, 48, 53, 57]"
"[40, 48, 55, 60]","[40, 48, 55, 60]","[41, 48, 53, 57]",A,major,13,"[41, 48, 53, 57]"
"[40, 48, 55, 60]","[41, 48, 53, 57]","[41, 48, 53, 57]",A,major,14,"[43, 48, 53, 59]"
"[41, 48, 53, 57]","[41, 48, 53, 57]","[43, 48, 53, 59]",A,major,15,"[43, 48, 53, 59]"
"[41, 48, 53, 57]","[43, 48, 53, 59]","[43, 48, 53, 59]",A,major,0,"[45, 48, 52, 60]"
"[43, 48, 53, 59]","[43, 48, 53, 59]","[45, 48, 52, 60]",A,major,1,"[45, 48, 52, 60]"
"[43, 48, 53, 59]","[45, 48, 52, 60]","[45, 48, 52, 60]",A,major,2,"[43, 47, 52, 60]"
"[45, 48, 52, 60]","[45, 48, 52, 60]","[43, 47, 52, 60]",A,major,3,"[43, 47, 52, 60]"
"[45, 48, 52, 60]","[43, 47, 52, 60]","[43, 47, 52, 60]",A,major,4,"[42, 45, 50, 62]"
"[43, 47, 52, 60]","[43, 47, 52, 60]","[42, 45, 50, 62]",A,major,5,"[42, 45, 50, 62]"
"[43, 47, 52, 60]","[42, 45, 50, 62]","[42, 45, 50, 62]",A,major,6,"[42, 45, 50, 60]"
"[42, 45, 50, 62]","[42, 45, 50, 62]","[42, 45, 50, 60]",A,major,7,"[42, 45, 50, 60]"
"[42, 45, 50, 62]","[42, 45, 50, 60]","[42, 45, 50, 60]",A,major,8,"[43, 47, 55, 59]"
"[42, 45, 50, 60]","[42, 45, 50, 60]","[43, 47, 55, 59]",A,major,9,"[43, 47, 55, 59]"
"[42, 45, 50, 60]","[43, 47, 55, 59]","[43, 47, 55, 59]",A,major,10,"[43, 48, 55, 59]"
"[43, 47, 55, 59]","[43, 47, 55, 59]","[43, 48, 55, 59]",A,major,11,"[43, 48, 55, 59]"
