prev_3,prev_2,prev_1,original_key,mode,beat_position,target_chord
"[48, 52, 60, 67]","[48, 52, 60, 67]","[48, 52, 60, 67]",G,major,3,"[48, 52, 60, 67]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[48, 52, 60, 67]",G,major,4,"[41, 53, 60, 69]"
"[48, 52, 60, 67]","[48, 52, 60, 67]","[41, 53, 60, 69]",G,major,5,"[41, 53, 60, 69]"
"[48, 52, 60, 67]","[41, 53, 60, 69]","[41, 53, 60, 69]",G,major,6,"[41, 52, 60, 69]"
"[41, 53, 60, 69]","[41, 53, 60, 69]","[41, 52, 60, 69]",G,major,7,"[41, 52, 60, 69]"
"[41, 53, 60, 69]","[41, 52, 60, 69]","[41, 52, 60, 69]",G,major,8,"[43, 50, 59, 67]"
"[41, 52, 60, 69]","[41, 52, 60, 69]","[43, 50, 59, 67]",G,major,9,"[43, 50, 59, 67]"
"[41, 52, 60, 69]","[43, 50, 59, 67]","[43, 50, 59, 67]",G,major,10,"[43, 50, 59, 65]"
"[43, 50, 59, 67]","[43, 50, 59, 67]","[43, 50, 59, 65]",G,major,11,"[43, 50, 59, 65]"
"[43, 50, 59, 67]","[43, 50, 59, 65]","[43, 50, 59, 65]",G,major,12,"[45, 57, 60, 64]"
"[43, 50, 59, 65]","[43, 50, 59, 65]","[45, 57, 60, 64]",G,major,13,"[45, 57, 60, 64]"
"[43, 50, 59, 65]","[45, 57, 60, 64]","[45, 57, 60, 64]",G,major,14,"[45, 57, 60, 65]"
"[45, 57, 60, 64]","[45, 57, 60, 64]","[45, 57, 60, 65]",G,major,15,"[45, 57, 60, 65]"
"[45, 57, 60, 64]","[45, 57, 60, 65]","[45, 57, 60, 65]",G,major,0,"[47, 50, 59, 67]"
"[45, 57, 60, 65]","[45, 57, 60, 65]","[47, 50, 59, 67]",G,major,1,"[47, 50, 59, 67]"
"[45, 57, 60, 65]","[47, 50, 59, 67]","[47, 50, 59, 67]",G,major,2,"[48, 52, 59, 67]"
"[47, 50, 59, 67]","[47, 50, 59, 67]","[48, 52, 59, 67]",G,major,3,"[48, 52, 59, 67]"
"[47, 50, 59, 67]","[48, 52, 59, 67]","[48, 52, 59, 67]",G,major,4,"[50, 53, 57, 65]"
"[48, 52, 59, 67]","[48, 52, 59, 67]","[50, 53, 57, 65]",G,major,5,"[50, 53, 57, 65]"
"[48, 52, 59, 67]","[50, 53, 57, 65]","[50, 53, 57, 65]",G,major,6,"[50, 57, 60, 64]"
"[50, 53, 57, 65]","[50, 53, 57, 65]","[50, 57, 60, 64]",G,major,7,"[50, 57, 60, 64]"
